from,to,action,p(s),frequency
2,2,0,1.0,8
2,4340,1,0.5833333333333334,7
2,4546,1,0.4166666666666667,5
2,4358,2,1.0,2
2,4427,3,1.0,7
2,2,4,1.0,8
3,983,0,1.0,20
3,1291,1,0.7,14
3,2630,1,0.3,6
4,984,1,0.25,5
4,2817,1,0.7,14
4,3548,1,0.05,1
6,1908,1,0.5,1
6,2942,1,0.5,1
7,77,0,0.95,19
7,169,0,0.05,1
7,832,2,1.0,20
8,1249,1,0.2,1
8,4340,1,0.6,3
8,4546,1,0.2,1
8,4358,2,1.0,2
8,4407,3,0.25,1
8,4427,3,0.75,3
8,2,4,0.8571428571428571,6
8,8,4,0.14285714285714285,1
9,3387,1,0.4,2
9,3389,1,0.4,2
9,4080,1,0.2,1
9,323,2,0.5,2
9,656,2,0.5,2
10,2738,1,0.85,17
10,2739,1,0.15,3
10,10,3,0.3,6
10,40,3,0.7,14
10,3,5,0.65,13
10,10,5,0.05,1
10,40,5,0.15,3
10,369,5,0.15,3
13,13,0,0.5,10
13,489,0,0.5,10
13,2717,2,0.7,14
13,2823,2,0.3,6
13,3648,3,0.9,18
13,4447,3,0.1,2
13,13,4,0.55,11
13,489,4,0.45,9
14,14,0,0.15,3
14,380,0,0.85,17
14,2505,2,0.75,15
14,2931,2,0.25,5
14,2506,3,0.55,11
14,3028,3,0.45,9
14,14,4,0.4,8
14,380,4,0.6,12
15,15,0,0.5714285714285714,4
15,914,0,0.42857142857142855,3
15,2173,2,0.5454545454545454,6
15,2468,2,0.45454545454545453,5
15,2824,3,0.5,2
15,3841,3,0.5,2
15,15,4,0.2857142857142857,2
15,914,4,0.7142857142857143,5
15,15,5,0.4375,7
15,914,5,0.5625,9
16,16,0,0.9,18
16,101,0,0.1,2
17,3548,1,0.4,8
17,3771,1,0.6,12
18,102,0,0.8333333333333334,5
18,716,0,0.16666666666666666,1
18,28,2,1.0,4
19,19,0,0.5555555555555556,5
19,661,0,0.4444444444444444,4
19,4359,2,0.5,1
19,4408,2,0.5,1
19,4342,3,0.7142857142857143,5
19,4360,3,0.2857142857142857,2
19,19,4,1.0,3
22,2942,1,1.0,1
23,983,0,1.0,20
23,1291,1,0.6,12
23,2630,1,0.4,8
23,23,2,0.65,13
23,713,2,0.35,7
23,23,4,0.55,11
23,713,4,0.45,9
24,24,0,1.0,20
24,4304,2,1.0,20
24,24,4,1.0,20
25,25,0,0.4,8
25,2569,0,0.6,12
27,27,1,1.0,20
27,27,4,0.95,19
27,4361,4,0.05,1
27,27,5,1.0,20
29,675,1,1.0,1
29,439,2,1.0,1
31,31,0,1.0,5
31,3232,2,1.0,5
32,1250,1,0.8,16
32,1291,1,0.15,3
32,2820,1,0.05,1
37,1704,2,0.05,1
37,1907,2,0.95,19
39,39,1,0.4375,7
39,675,1,0.5625,9
39,39,4,0.5,10
39,675,4,0.5,10
39,39,5,0.35294117647058826,6
39,675,5,0.6470588235294118,11
40,2738,1,0.75,15
40,2739,1,0.25,5
40,10,3,0.3,6
40,40,3,0.65,13
40,2740,3,0.05,1
40,10,4,0.25,5
40,40,4,0.75,15
43,1707,2,0.25,5
43,2480,2,0.75,15
44,4335,0,0.5,1
44,4533,0,0.5,1
45,914,0,0.8,4
45,1317,0,0.2,1
45,3391,2,1.0,10
45,45,3,0.25,2
45,3391,3,0.75,6
46,2737,1,0.7,14
46,2738,1,0.3,6
47,16,0,0.15,3
47,49,0,0.85,17
54,2820,1,0.7,14
54,3312,1,0.1,2
54,3548,1,0.05,1
54,3771,1,0.15,3
55,0,2,0.1,2
55,276,2,0.9,18
59,1546,1,1.0,1
60,836,1,0.25,5
60,1760,1,0.1,2
60,1815,1,0.05,1
60,3379,1,0.55,11
60,3683,1,0.05,1
61,343,0,1.0,1
62,16,0,0.85,17
62,49,0,0.05,1
62,101,0,0.1,2
64,1696,1,0.8,16
64,1697,1,0.2,4
64,64,3,0.8,16
64,327,3,0.2,4
66,1907,2,0.05,1
66,2467,2,0.95,19
69,836,1,0.3,6
69,1815,1,0.05,1
69,3379,1,0.6,12
69,3956,1,0.05,1
72,45,0,0.6428571428571429,9
72,2825,0,0.35714285714285715,5
72,2826,2,1.0,19
72,3314,3,1.0,15
73,78,1,0.3,6
73,320,1,0.7,14
74,2742,0,1.0,1
74,27,1,1.0,1
75,1910,1,1.0,20
75,2171,2,1.0,20
75,75,4,1.0,20
76,674,3,1.0,1
77,380,0,1.0,20
77,77,2,1.0,20
78,78,1,0.35,7
78,320,1,0.65,13
80,880,0,1.0,20
80,1760,1,0.3,6
80,1762,1,0.05,1
80,1815,1,0.25,5
80,1816,1,0.4,8
81,4335,0,0.5,1
81,4448,0,0.5,1
81,27,1,0.42857142857142855,3
81,39,1,0.14285714285714285,1
81,675,1,0.42857142857142855,3
81,81,2,0.16666666666666666,1
81,362,2,0.3333333333333333,2
81,1189,2,0.5,3
81,81,4,0.16666666666666666,1
81,1189,4,0.8333333333333334,5
83,98,0,0.9,18
83,1168,0,0.1,2
83,3551,2,0.95,19
83,3895,2,0.05,1
83,1367,3,0.05,1
83,3550,3,0.95,19
84,2102,1,0.35,7
84,2300,1,0.65,13
91,91,0,0.65,13
