from,to,action,p(s),frequency
1,11,2,1.0,20
3,246,1,0.3,6
3,580,1,0.7,14
3,143,2,0.5,10
3,146,2,0.45,9
3,583,2,0.05,1
7,568,1,0.15,3
7,616,1,0.85,17
7,537,2,0.5,10
7,538,2,0.5,10
7,7,4,0.75,15
7,46,4,0.25,5
8,8,5,0.55,11
8,9,5,0.4,8
8,261,5,0.05,1
13,450,5,0.05,1
13,509,5,0.85,17
13,513,5,0.1,2
16,16,0,0.9,18
16,78,0,0.05,1
16,90,0,0.05,1
16,78,1,0.9,18
16,259,1,0.1,2
17,17,0,0.85,17
17,58,0,0.15,3
22,453,1,0.8,16
22,454,1,0.2,4
22,75,2,0.05,1
22,147,2,0.85,17
22,576,2,0.1,2
23,301,1,0.7,14
23,622,1,0.3,6
29,303,1,1.0,20
29,11,2,0.85,17
29,533,2,0.15,3
29,29,3,1.0,20
29,29,4,0.8,16
29,62,4,0.2,4
31,301,1,0.65,13
31,622,1,0.35,7
31,78,2,0.8,16
31,368,2,0.2,4
33,372,1,0.2,4
33,408,1,0.8,16
40,23,0,0.15,3
40,40,0,0.85,17
40,622,1,0.15,3
40,631,1,0.85,17
42,528,1,0.55,11
42,529,1,0.45,9
43,262,1,0.35,7
43,528,1,0.65,13
45,231,2,0.1,2
45,472,2,0.9,18
46,408,1,0.55,11
46,568,1,0.45,9
46,231,2,0.45,9
46,537,2,0.05,1
46,538,2,0.3,6
46,579,2,0.2,4
46,33,4,0.5,10
46,46,4,0.5,10
48,320,2,0.5,10
48,563,2,0.5,10
49,2,0,0.4,8
49,49,0,0.6,12
49,246,1,0.6,12
49,580,1,0.4,8
50,50,0,1.0,20
53,372,1,0.95,19
53,408,1,0.05,1
53,472,2,1.0,20
59,467,1,1.0,20
62,303,1,0.6,6
62,529,1,0.4,4
62,11,2,0.4,2
62,221,2,0.6,3
62,29,3,0.5555555555555556,5
62,62,3,0.4444444444444444,4
62,29,4,0.14285714285714285,1
62,62,4,0.8571428571428571,6
62,29,5,0.5,3
62,62,5,0.5,3
64,220,1,0.45,9
64,454,1,0.5,10
64,581,1,0.05,1
65,63,5,0.25,5
65,65,5,0.75,15
67,659,0,0.5,6
67,661,0,0.5,6
67,456,1,0.35,7
67,599,1,0.65,13
68,528,1,0.85,17
68,529,1,0.15,3
68,156,2,0.75,15
68,221,2,0.25,5
68,62,3,0.2,4
68,68,3,0.7,14
68,298,3,0.1,2
68,62,4,0.2,4
68,68,4,0.75,15
68,298,4,0.05,1
70,63,5,0.1,2
70,70,5,0.85,17
70,127,5,0.05,1
74,303,1,0.45,9
74,529,1,0.55,11
74,11,2,0.3,6
74,221,2,0.65,13
74,534,2,0.05,1
74,1,4,0.4,8
74,74,4,0.6,12
78,78,1,0.8,16
78,85,1,0.1,2
78,259,1,0.1,2
80,73,0,0.75,15
80,80,0,0.25,5
80,73,1,0.15,3
80,134,1,0.8,16
80,242,1,0.05,1
82,622,1,0.4,8
82,631,1,0.6,12
82,31,4,0.1,2
82,82,4,0.9,18
83,568,1,0.5,10
83,616,1,0.5,10
83,537,2,0.65,13
83,538,2,0.2,4
83,755,2,0.15,3
83,38,4,0.25,5
83,83,4,0.75,15
87,545,0,1.0,20
88,88,0,1.0,20
90,85,0,0.1,2
90,90,0,0.9,18
92,92,0,1.0,20
92,392,1,1.0,20
93,93,4,0.95,19
93,367,4,0.05,1
94,4,5,0.2,4
94,94,5,0.7,14
94,125,5,0.05,1
94,581,5,0.05,1
95,545,0,0.8333333333333334,5
95,673,0,0.16666666666666666,1
98,318,0,0.38461538461538464,5
98,373,0,0.6153846153846154,8
98,630,1,0.7777777777777778,14
98,851,1,0.2222222222222222,4
98,138,2,0.2727272727272727,3
98,139,2,0.6363636363636364,7
98,874,2,0.09090909090909091,1
98,98,4,0.5714285714285714,4
98,106,4,0.42857142857142855,3
99,115,0,0.95,19
99,659,0,0.05,1
101,141,0,0.7272727272727273,8
101,149,0,0.2727272727272727,3
101,677,1,0.5833333333333334,7
101,792,1,0.16666666666666666,2
101,807,1,0.25,3
101,238,2,0.5,5
101,504,2,0.3,3
101,595,2,0.2,2
101,101,3,0.6666666666666666,4
101,107,3,0.3333333333333333,2
101,101,4,0.75,6
101,107,4,0.25,2
106,581,1,0.45,9
106,630,1,0.55,11
107,262,1,0.9,18
107,807,1,0.1,2
107,238,2,0.3,6
107,263,2,0.7,14
107,43,4,0.85,17
107,107,4,0.15,3
108,337,5,0.75,15
108,349,5,0.25,5
110,14,1,1.0,20
110,79,2,0.2,4
110,117,2,0.75,15
110,595,2,0.05,1
115,115,0,0.6666666666666666,2
115,659,0,0.3333333333333333,1
117,70,2,0.1,2
117,127,2,0.9,18
117,72,5,0.05,1
117,79,5,0.2,4
117,117,5,0.7,14
117,594,5,0.05,1
118,337,5,0.4,8
118,338,5,0.6,12
123,217,5,0.05,1
123,632,5,0.95,19
124,124,0,1.0,3
124,220,1,0.5,2
124,581,1,0.5,2
125,116,2,0.2,4
125,119,2,0.8,16
125,94,5,0.35,7
125,125,5,0.65,13
130,61,1,1.0,3
130,114,2,1.0,3
132,61,1,0.8333333333333334,15
132,220,1,0.16666666666666666,3
132,66,2,0.1,2
132,114,2,0.7,14
132,134,2,0.1,2
132,499,2,0.1,2
135,220,1,1.0,20
136,220,1,0.7857142857142857,11
136,454,1,0.14285714285714285,2
136,851,1,0.07142857142857142,1
136,134,2,1.0,8
136,136,4,1.0,10
143,143,0,0.4,8
143,146,0,0.6,12
143,143,1,0.75,15
143,457,1,0.25,5
143,431,2,0.1,2
143,433,2,0.85,17
143,658,2,0.05,1
146,143,1,0.95,19
146,457,1,0.05,1
146,143,4,0.05,1
146,146,4,0.9,18
146,315,4,0.05,1
148,408,1,1.0,5
148,231,2,0.3,3
148,763,2,0.1,1
148,868,2,0.6,6
160,30,0,0.7894736842105263,15
160,160,0,0.21052631578947367,4
160,301,1,1.0,13
174,718,1,0.95,19
174,720,1,0.05,1
174,719,2,0.95,19
174,782,2,0.05,1
181,181,0,0.85,17
181,196,0,0.15,3
181,761,1,0.15,3
181,770,1,0.85,17
182,739,1,0.05,1
182,745,1,0.95,19
184,333,2,0.1,2
184,636,2,0.8,16
184,760,2,0.1,2
185,495,0,0.9473684210526315,18
185,794,0,0.05263157894736842,1
185,786,1,1.0,19
185,501,2,0.8,16
185,809,2,0.2,4
185,164,4,0.23076923076923078,3
185,185,4,0.7692307692307693,10
188,188,0,1.0,20
188,739,1,0.1,2
188,745,1,0.85,17
188,761,1,0.05,1
190,718,1,0.85,17
190,720,1,0.05,1
190,753,1,0.1,2
190,719,2,1.0,20
190,190,3,0.95,19
190,331,3,0.05,1
190,190,4,0.9,18
190,271,4,0.05,1
190,331,4,0.05,1
191,698,5,0.9090909090909091,10
191,704,5,0.09090909090909091,1
196,196,0,1.0,20
196,761,1,1.0,20
204,333,2,0.05,1
204,636,2,0.35,7
204,747,2,0.4,8
204,748,2,0.05,1
204,760,2,0.15,3
207,200,0,0.2727272727272727,3
207,328,0,0.7272727272727273,8
207,823,1,0.7333333333333333,11
207,829,1,0.26666666666666666,4
209,691,2,0.375,3
209,692,2,0.625,5
211,745,1,0.1,2
211,761,1,0.9,18
219,672,5,1.0,2
221,221,1,0.375,3
221,503,1,0.625,5
221,480,2,0.9,9
221,667,2,0.1,1
250,85,0,0.1,2
250,250,0,0.9,18
254,392,1,1.0,20
328,208,0,0.3,3
328,328,0,0.5,5
328,334,0,0.2,2
328,823,1,0.5333333333333333,8
328,826,1,0.3333333333333333,5
328,854,1,0.13333333333333333,2
328,336,2,0.47368421052631576,9
328,365,2,0.47368421052631576,9
328,853,2,0.05263157894736842,1
331,753,1,0.9166666666666666,11
331,869,1,0.08333333333333333,1
331,331,4,1.0,12
335,335,0,1.0,20
335,520,1,1.0,20
377,535,1,0.5,10
377,598,1,0.5,10
377,532,2,0.4,8
