from,to,action,p(s),frequency
8,384,2,1.0,10
16,986,5,1.0,10
23,23,0,0.5,5
23,240,0,0.5,5
23,1957,3,0.8,8
23,2100,3,0.2,2
38,1078,2,1.0,10
40,1077,3,1.0,10
49,25,2,1.0,10
58,231,2,0.1,1
58,285,2,0.9,9
58,53,4,0.4,4
58,58,4,0.6,6
62,8,4,0.3,3
62,62,4,0.7,7
73,73,4,1.0,10
78,1713,0,0.1,1
78,1902,0,0.5,5
78,2622,0,0.4,4
79,2371,3,1.0,10
80,958,3,0.3333333333333333,1
80,1077,3,0.6666666666666666,2
80,2925,5,1.0,1
81,81,0,0.9,9
81,363,0,0.1,1
86,1520,0,1.0,1
86,87,2,0.5,1
86,374,2,0.5,1
95,110,2,0.7,7
95,2432,2,0.3,3
97,97,0,0.3,3
97,121,0,0.7,7
101,73,3,1.0,3
102,102,0,0.1,1
102,1365,0,0.9,9
103,197,0,0.3,3
103,222,0,0.6,6
103,311,0,0.1,1
103,103,2,0.3,3
103,139,2,0.2,2
103,508,2,0.5,5
109,132,3,0.3,3
109,373,3,0.1,1
109,958,3,0.1,1
109,2492,3,0.5,5
109,2,5,0.2,2
109,109,5,0.4,4
109,293,5,0.4,4
120,951,3,0.2,2
120,2105,3,0.8,8
121,121,0,0.1,1
121,323,0,0.2,2
121,366,0,0.2,2
121,405,0,0.5,5
126,87,2,0.75,3
126,110,2,0.25,1
130,836,3,0.1,1
130,1441,3,0.1,1
130,1442,3,0.7,7
130,2571,3,0.1,1
146,2435,0,1.0,10
148,221,2,0.9,9
148,1766,2,0.1,1
148,148,4,1.0,10
149,102,0,0.9,9
149,149,0,0.1,1
155,115,2,0.6,3
155,3131,2,0.2,1
155,3155,2,0.2,1
156,110,2,1.0,1
161,161,2,1.0,10
165,221,2,0.3,3
165,231,2,0.5,5
165,285,2,0.2,2
165,165,4,0.8,8
165,619,4,0.2,2
171,70,2,0.4,4
171,171,2,0.6,6
173,211,2,1.0,10
174,238,3,0.8,8
174,481,3,0.2,2
177,2509,3,1.0,10
177,177,5,1.0,10
178,808,3,0.4,4
178,1151,3,0.6,6
179,1749,3,0.42857142857142855,3
179,2370,3,0.5714285714285714,4
179,179,5,0.8,8
179,191,5,0.2,2
184,1749,3,0.8,8
184,1882,3,0.2,2
184,184,5,0.2,2
184,208,5,0.8,8
186,1898,1,1.0,10
186,384,2,0.4,4
186,1248,2,0.1,1
186,1704,2,0.5,5
186,243,3,0.8,8
186,555,3,0.2,2
186,186,4,0.9,9
186,810,4,0.1,1
186,186,5,0.9,9
