from,to,action,p(s),frequency
3,69,3,0.4,4
3,78,3,0.5,5
3,134,3,0.1,1
13,200,5,0.4,4
13,265,5,0.4,4
13,270,5,0.2,2
17,412,3,0.3,3
17,545,3,0.4,4
17,561,3,0.3,3
18,561,3,1.0,10
28,265,5,0.4,4
28,270,5,0.6,6
37,615,3,0.1,1
37,625,3,0.5,5
37,827,3,0.3,3
37,879,3,0.1,1
49,412,3,0.8,8
49,542,3,0.1,1
49,561,3,0.1,1
62,545,3,0.8,8
62,726,3,0.1,1
62,769,3,0.1,1
64,717,3,1.0,10
70,70,5,0.7,7
70,153,5,0.3,3
71,718,3,0.6,6
71,966,3,0.3,3
71,1039,3,0.1,1
77,615,3,0.1,1
77,625,3,0.9,9
80,80,0,1.0,10
80,169,3,0.2,2
80,533,3,0.8,8
80,80,4,1.0,10
86,544,3,1.0,10
87,544,3,0.8,8
87,545,3,0.2,2
90,717,3,0.8,8
90,718,3,0.2,2
90,90,4,1.0,10
92,545,3,1.0,10
98,224,3,0.2,2
98,263,3,0.2,2
98,266,3,0.1,1
98,377,3,0.4,4
98,409,3,0.1,1
104,53,4,0.3,3
104,104,4,0.3,3
104,105,4,0.4,4
110,119,2,0.8,8
110,896,2,0.2,2
117,412,3,0.2,2
117,542,3,0.2,2
117,561,3,0.6,6
122,76,3,1.0,9
122,122,5,1.0,8
123,169,3,0.3,3
123,533,3,0.7,7
123,123,4,1.0,10
124,54,5,0.1,1
124,124,5,0.3,3
124,161,5,0.6,6
127,170,5,0.5,5
127,266,5,0.5,5
130,130,1,0.3,3
130,445,1,0.6,6
130,911,1,0.1,1
130,130,3,0.9,9
130,362,3,0.1,1
132,130,3,0.9,9
132,362,3,0.1,1
133,171,3,0.1,1
133,354,3,0.5,5
133,376,3,0.1,1
133,455,3,0.3,3
141,21,5,0.1,1
141,30,5,0.5,5
141,102,5,0.2,2
141,103,5,0.1,1
141,141,5,0.1,1
143,200,5,0.6,6
143,265,5,0.2,2
143,270,5,0.2,2
145,265,5,0.4,4
145,270,5,0.6,6
147,171,5,0.1,1
147,455,5,0.9,9
153,70,5,0.4,4
153,107,5,0.3,3
153,153,5,0.3,3
156,88,2,0.8,8
156,119,2,0.2,2
157,482,5,1.0,10
163,1038,5,1.0,1
173,87,2,0.2,2
173,173,2,0.5,5
173,279,2,0.3,3
182,174,2,0.4,4
182,929,2,0.6,6
185,184,0,0.6,6
185,188,0,0.4,4
186,194,3,1.0,10
193,193,1,1.0,10
193,362,5,1.0,10
194,899,3,1.0,10
194,194,4,1.0,10
196,196,5,0.8,8
196,281,5,0.1,1
196,355,5,0.1,1
198,171,5,0.1,1
198,198,5,0.1,1
198,275,5,0.1,1
198,455,5,0.7,7
202,130,3,0.1,1
202,200,3,0.9,9
205,201,0,0.5,3
205,449,0,0.16666666666666666,1
205,511,0,0.16666666666666666,1
205,936,0,0.16666666666666666,1
205,199,1,0.8333333333333334,5
205,668,1,0.16666666666666666,1
205,207,5,1.0,4
208,203,4,0.5,4
208,206,4,0.375,3
208,208,4,0.125,1
208,208,5,1.0,2
213,915,5,1.0,5
221,221,5,1.0,10
222,222,5,1.0,10
226,7,0,0.3,3
