from,to,action,p(s),frequency
3,69,3,0.15,3
3,78,3,0.5,10
3,115,3,0.05,1
3,134,3,0.3,6
13,200,5,0.8,16
13,265,5,0.1,2
13,270,5,0.1,2
17,412,3,0.65,13
17,542,3,0.05,1
17,545,3,0.1,2
17,561,3,0.1,2
17,658,3,0.05,1
17,715,3,0.05,1
18,412,3,0.05,1
18,561,3,0.95,19
28,265,5,0.2,4
28,270,5,0.8,16
37,615,3,0.1,2
37,625,3,0.4,8
37,750,3,0.1,2
37,751,3,0.35,7
37,760,3,0.05,1
49,412,3,0.45,9
49,542,3,0.2,4
49,545,3,0.05,1
49,561,3,0.15,3
49,658,3,0.1,2
49,715,3,0.05,1
62,545,3,0.45,9
62,692,3,0.1,2
62,695,3,0.2,4
62,715,3,0.15,3
62,716,3,0.05,1
62,724,3,0.05,1
64,666,3,0.05,1
64,692,3,0.05,1
64,693,3,0.9,18
70,70,5,0.7,14
70,153,5,0.3,6
77,615,3,0.4,8
77,625,3,0.45,9
77,750,3,0.05,1
77,751,3,0.1,2
80,80,0,1.0,19
80,169,3,0.3684210526315789,7
80,506,3,0.05263157894736842,1
80,533,3,0.5789473684210527,11
80,80,4,1.0,20
86,544,3,0.75,15
86,620,3,0.1,2
86,693,3,0.1,2
86,838,3,0.05,1
87,544,3,0.7,14
87,545,3,0.15,3
87,693,3,0.15,3
90,89,4,1.0,1
92,545,3,0.7,14
92,715,3,0.2,4
92,837,3,0.05,1
92,845,3,0.05,1
98,224,3,0.3,6
98,263,3,0.15,3
98,266,3,0.05,1
98,377,3,0.45,9
98,409,3,0.05,1
104,53,4,0.35,7
104,104,4,0.3,6
104,105,4,0.35,7
110,119,2,0.8235294117647058,14
110,928,2,0.17647058823529413,3
117,412,3,0.35,7
117,561,3,0.65,13
124,54,5,0.25,5
124,124,5,0.35,7
124,161,5,0.4,8
127,108,5,0.1,2
127,125,5,0.05,1
127,127,5,0.05,1
127,170,5,0.35,7
127,266,5,0.45,9
130,130,1,0.5,10
130,362,1,0.05,1
130,445,1,0.45,9
130,130,3,0.65,13
130,362,3,0.1,2
130,455,3,0.05,1
130,935,3,0.2,4
132,130,3,0.75,15
132,200,3,0.05,1
132,362,3,0.2,4
133,171,3,0.05,1
133,354,3,0.2,4
133,376,3,0.35,7
133,455,3,0.4,8
141,21,5,0.05,1
141,30,5,0.35,7
141,99,5,0.1,2
141,102,5,0.15,3
141,103,5,0.05,1
141,126,5,0.1,2
141,141,5,0.15,3
141,873,5,0.05,1
145,265,5,0.5263157894736842,10
145,270,5,0.47368421052631576,9
147,116,5,0.05,1
147,147,5,0.35,7
147,171,5,0.05,1
147,455,5,0.55,11
153,70,5,0.25,5
153,107,5,0.25,5
153,153,5,0.5,10
157,482,5,0.95,19
157,834,5,0.05,1
186,194,3,0.25,5
186,360,3,0.75,15
193,362,5,1.0,4
194,892,3,1.0,20
196,196,5,0.85,17
196,281,5,0.1,2
196,355,5,0.05,1
198,171,5,0.05,1
198,198,5,0.6,12
198,275,5,0.05,1
198,455,5,0.3,6
202,200,3,1.0,1
221,103,5,0.05,1
221,221,5,0.85,17
221,280,5,0.1,2
222,222,5,1.0,20
226,7,0,0.6666666666666666,8
226,168,0,0.3333333333333333,4
226,121,3,0.0625,1
226,133,3,0.125,2
226,274,3,0.6875,11
226,430,3,0.125,2
227,227,5,0.95,19
227,233,5,0.05,1
229,508,0,0.8,12
229,513,0,0.13333333333333333,2
229,855,0,0.06666666666666667,1
229,170,5,0.1111111111111111,2
229,229,5,0.8888888888888888,16
241,834,5,1.0,9
265,167,0,0.1,2
265,204,0,0.2,4
265,263,0,0.3,6
265,268,0,0.15,3
265,271,0,0.05,1
265,342,0,0.1,2
265,626,0,0.1,2
277,277,0,0.05,1
277,450,0,0.85,17
277,841,0,0.1,2
300,666,3,1.0,3
300,300,4,1.0,6
344,190,5,0.05,1
344,344,5,0.8,16
344,535,5,0.15,3
347,270,5,1.0,2
361,222,5,0.05,1
361,361,5,0.95,19
412,725,3,0.25,5
412,726,3,0.65,13
412,727,3,0.1,2
456,827,0,1.0,1
456,466,2,1.0,1
511,172,5,1.0,9
547,592,0,0.55,11
547,595,0,0.45,9
548,697,3,0.7692307692307693,10
548,718,3,0.07692307692307693,1
548,776,3,0.07692307692307693,1
548,818,3,0.07692307692307693,1
550,550,4,1.0,20
553,559,0,0.25,1
553,572,0,0.75,3
554,554,4,0.8,16
554,565,4,0.15,3
554,641,4,0.05,1
561,725,3,0.9,18
561,726,3,0.1,2
561,412,4,0.15,3
561,561,4,0.85,17
571,697,3,0.1,2
571,713,3,0.75,15
571,730,3,0.05,1
571,756,3,0.05,1
571,818,3,0.05,1
574,547,4,0.45,9
574,574,4,0.35,7
574,575,4,0.2,4
579,550,0,1.0,20
579,565,1,1.0,20
579,706,3,1.0,20
579,579,4,1.0,20
580,589,2,0.3,6
580,770,2,0.55,11
580,777,2,0.15,3
580,769,3,0.5,10
580,774,3,0.1,2
580,809,3,0.05,1
580,810,3,0.2,4
580,821,3,0.05,1
580,824,3,0.1,2
581,551,3,0.6,12
581,696,3,0.05,1
581,733,3,0.2,4
581,766,3,0.05,1
581,784,3,0.05,1
581,785,3,0.05,1
585,585,2,0.2,4
585,589,2,0.8,16
585,773,3,0.2,4
585,774,3,0.55,11
585,787,3,0.1,2
585,809,3,0.15,3
585,585,4,0.6,12
585,589,4,0.4,8
592,711,2,0.4,8
592,765,2,0.6,12
627,627,2,1.0,20
627,833,3,0.4,8
627,846,3,0.6,12
627,627,4,1.0,20
829,942,5,1.0,1
917,925,5,1.0,1
