from,to,action,p(s),frequency
3,69,3,0.5,5
3,78,3,0.5,5
13,200,5,0.2,2
13,265,5,0.2,2
13,270,5,0.6,6
17,412,3,0.4,4
17,545,3,0.4,4
17,561,3,0.2,2
18,561,3,1.0,10
28,265,5,0.2,2
28,270,5,0.8,8
37,625,3,0.5,5
37,771,3,0.4,4
37,772,3,0.1,1
49,412,3,0.8,8
49,561,3,0.2,2
62,545,3,0.6,6
62,620,3,0.1,1
62,692,3,0.1,1
62,811,3,0.2,2
64,695,3,0.7,7
64,896,3,0.3,3
67,67,2,0.8,8
67,627,2,0.2,2
67,692,3,0.2,2
67,693,3,0.1,1
67,812,3,0.5,5
67,895,3,0.1,1
67,981,3,0.1,1
70,70,5,0.6,6
70,153,5,0.4,4
71,67,2,0.3333333333333333,1
71,627,2,0.3333333333333333,1
71,976,2,0.3333333333333333,1
71,692,3,0.6666666666666666,6
71,812,3,0.2222222222222222,2
71,975,3,0.1111111111111111,1
76,76,1,1.0,2
76,283,3,0.8571428571428571,6
76,1044,3,0.14285714285714285,1
76,76,4,1.0,3
76,76,5,0.5,1
76,1042,5,0.5,1
77,615,3,0.2,2
77,625,3,0.6,6
77,771,3,0.1,1
77,772,3,0.1,1
80,80,0,1.0,10
80,169,3,0.2,2
80,533,3,0.8,8
80,80,4,1.0,10
86,544,3,0.7,7
86,620,3,0.1,1
86,695,3,0.1,1
86,811,3,0.1,1
87,544,3,0.8,8
87,545,3,0.1,1
87,620,3,0.1,1
90,695,3,1.0,10
90,90,4,1.0,10
91,693,3,1.0,10
91,91,4,1.0,10
92,545,3,0.7,7
92,692,3,0.1,1
92,811,3,0.2,2
98,204,3,0.2,2
98,224,3,0.3,3
98,266,3,0.1,1
98,377,3,0.1,1
98,409,3,0.3,3
104,53,4,0.3,3
104,104,4,0.5,5
104,105,4,0.2,2
110,119,2,0.5,5
110,857,2,0.5,5
117,412,3,0.3,3
117,561,3,0.7,7
119,88,2,0.1,1
119,119,2,0.9,9
119,88,4,0.1,1
119,119,4,0.9,9
122,76,3,0.9,9
122,164,3,0.1,1
122,122,4,1.0,10
122,122,5,1.0,10
123,533,3,1.0,10
123,123,4,1.0,10
124,54,5,0.2,2
124,124,5,0.2,2
124,161,5,0.6,6
127,170,5,0.3,3
127,266,5,0.7,7
130,445,1,0.8,8
130,810,1,0.2,2
130,130,3,1.0,10
132,130,3,0.8,8
132,362,3,0.2,2
133,354,3,0.1,1
133,376,3,0.1,1
133,455,3,0.8,8
134,164,1,1.0,1
139,130,5,1.0,3
141,30,5,0.3,3
141,99,5,0.3,3
141,102,5,0.3,3
141,103,5,0.1,1
143,200,5,0.25,1
143,265,5,0.5,2
143,270,5,0.25,1
145,265,5,0.2222222222222222,2
145,270,5,0.7777777777777778,7
147,455,5,1.0,10
153,70,5,0.2,2
153,107,5,0.4,4
153,153,5,0.4,4
156,88,2,0.7,7
156,119,2,0.3,3
157,482,5,0.9,9
157,963,5,0.1,1
163,241,0,0.6666666666666666,2
163,370,0,0.3333333333333333,1
163,163,5,0.125,1
163,165,5,0.375,3
163,171,5,0.25,2
163,986,5,0.25,2
169,169,0,1.0,10
169,171,3,0.1,1
169,938,3,0.4,4
169,984,3,0.5,5
169,169,4,1.0,10
169,69,5,0.1,1
169,169,5,0.9,9
170,70,0,0.2,1
170,107,0,0.2,1
170,153,0,0.4,2
170,792,0,0.2,1
170,127,5,1.0,1
172,228,5,0.1,1
172,229,5,0.2,2
172,511,5,0.7,7
173,87,2,0.2,2
173,173,2,0.4,4
173,279,2,0.4,4
173,282,3,0.3,3
173,413,3,0.2,2
173,543,3,0.2,2
173,544,3,0.1,1
173,620,3,0.1,1
173,774,3,0.1,1
182,174,2,0.8,8
182,852,2,0.2,2
185,184,0,0.6,6
185,188,0,0.4,4
186,194,3,1.0,10
188,184,5,0.3,3
188,188,5,0.4,4
188,214,5,0.2,2
188,374,5,0.1,1
190,130,3,0.4,4
190,149,3,0.2,2
190,362,3,0.1,1
190,694,3,0.2,2
190,962,3,0.1,1
193,193,1,1.0,10
193,362,5,1.0,10
194,694,3,1.0,10
194,194,4,1.0,10
196,196,5,0.9,9
196,531,5,0.1,1
198,198,5,0.5,5
198,275,5,0.1,1
198,455,5,0.4,4
202,200,3,0.9,9
202,266,3,0.1,1
205,201,0,1.0,1
205,199,1,1.0,4
205,207,4,1.0,3
205,207,5,1.0,3
208,203,4,0.4,4
208,206,4,0.4,4
208,208,4,0.2,2
208,191,5,0.1,1
208,203,5,0.1,1
208,206,5,0.4,4
208,208,5,0.3,3
208,216,5,0.1,1
209,82,3,0.6,6
209,85,3,0.2,2
209,200,3,0.2,2
213,372,5,0.125,1
213,792,5,0.875,7
221,221,5,1.0,10
222,222,5,1.0,10
224,204,3,0.3333333333333333,1
224,224,3,0.6666666666666666,2
226,7,0,0.3,3
226,168,0,0.7,7
226,121,3,0.6,6
226,133,3,0.1,1
226,274,3,0.2,2
226,430,3,0.1,1
227,227,5,0.9,9
227,233,5,0.1,1
228,378,0,0.5,1
228,964,0,0.5,1
229,508,0,0.8,8
229,513,0,0.1,1
229,964,0,0.1,1
229,170,5,0.1,1
229,172,5,0.3,3
229,228,5,0.1,1
229,229,5,0.5,5
232,123,2,0.4,4
232,232,2,0.6,6
232,484,3,0.2,2
232,519,3,0.8,8
232,123,4,0.14285714285714285,1
232,232,4,0.8571428571428571,6
241,963,5,1.0,7
244,244,2,0.6666666666666666,4
244,260,2,0.3333333333333333,2
244,930,3,0.6666666666666666,2
244,931,3,0.3333333333333333,1
244,244,4,0.8,4
244,260,4,0.2,1
249,402,2,0.2222222222222222,2
249,928,2,0.7777777777777778,7
249,249,4,1.0,3
256,667,3,0.8571428571428571,6
256,934,3,0.14285714285714285,1
261,169,3,0.1,1
261,484,3,0.3,3
261,519,3,0.6,6
261,80,4,0.1,1
261,261,4,0.9,9
265,204,0,0.2,2
265,268,0,0.4,4
265,271,0,0.1,1
265,342,0,0.2,2
265,626,0,0.1,1
271,266,3,1.0,6
273,273,4,1.0,10
273,273,5,1.0,10
274,277,3,0.5,1
274,1002,3,0.5,1
277,450,0,1.0,10
278,5,4,0.5,5
278,219,4,0.1,1
278,278,4,0.4,4
279,279,2,1.0,10
279,282,3,0.1,1
279,413,3,0.9,9
283,489,5,1.0,2
300,300,1,1.0,10
300,666,3,1.0,10
300,300,4,1.0,10
304,304,4,0.5,4
304,312,4,0.5,4
312,249,0,0.3333333333333333,1
312,313,0,0.3333333333333333,1
312,392,0,0.3333333333333333,1
312,252,2,0.5,1
312,311,2,0.5,1
313,249,4,0.6,3
313,313,4,0.4,2
316,391,3,1.0,4
338,237,3,0.25,1
338,257,3,0.5,2
338,431,3,0.25,1
344,190,5,0.3,3
344,344,5,0.5,5
344,535,5,0.2,2
347,270,5,1.0,2
353,374,2,0.2,1
353,546,2,0.6,3
353,971,2,0.2,1
353,353,5,0.25,1
353,970,5,0.75,3
355,355,5,0.8,8
355,982,5,0.2,2
357,119,2,0.4,2
357,857,2,0.6,3
357,79,4,0.2,2
357,96,4,0.6,6
357,357,4,0.2,2
359,146,0,0.14285714285714285,1
359,157,0,0.14285714285714285,1
359,158,0,0.14285714285714285,1
359,201,0,0.14285714285714285,1
359,602,0,0.2857142857142857,2
359,853,0,0.14285714285714285,1
359,207,5,0.25,1
