from,to,action,p(s),frequency
1,716,0,0.4,12
1,880,0,0.43333333333333335,13
1,2435,0,0.03333333333333333,1
1,2663,0,0.13333333333333333,4
1,2511,1,0.6666666666666666,20
1,2664,1,0.26666666666666666,8
1,3486,1,0.06666666666666667,2
3,983,0,1.0,30
3,1291,1,0.6666666666666666,20
3,2537,1,0.3333333333333333,10
4,984,1,0.23333333333333334,7
4,2888,1,0.6333333333333333,19
4,2892,1,0.06666666666666667,2
4,3055,1,0.03333333333333333,1
4,3561,1,0.03333333333333333,1
5,716,0,0.6333333333333333,19
5,880,0,0.13333333333333333,4
5,2663,0,0.23333333333333334,7
5,2511,1,0.6666666666666666,20
5,2664,1,0.3333333333333333,10
6,2510,1,1.0,1
7,77,0,0.9666666666666667,29
7,169,0,0.03333333333333333,1
7,832,2,1.0,30
8,51,1,0.2,1
8,1249,1,0.2,1
8,3056,1,0.6,3
8,3302,2,1.0,4
8,2897,3,1.0,5
8,2,4,0.8333333333333334,5
8,8,4,0.16666666666666666,1
9,716,0,0.2,1
9,880,0,0.2,1
9,2435,0,0.4,2
9,3059,0,0.2,1
9,2511,1,0.42857142857142855,3
9,2514,1,0.5714285714285714,4
9,323,2,0.14285714285714285,1
9,656,2,0.8571428571428571,6
10,2632,1,0.9333333333333333,28
10,2634,1,0.06666666666666667,2
10,10,3,0.2,6
10,40,3,0.8,24
10,3,5,0.6,18
10,40,5,0.36666666666666664,11
10,369,5,0.03333333333333333,1
11,4089,2,1.0,1
11,11,4,1.0,1
13,13,0,0.45454545454545453,10
13,489,0,0.5454545454545454,12
13,3344,2,0.5,10
13,3590,2,0.45,9
13,4060,2,0.05,1
13,2797,3,0.7272727272727273,8
13,3934,3,0.2727272727272727,3
13,13,4,0.4,8
13,489,4,0.6,12
14,14,0,0.23333333333333334,7
14,380,0,0.7666666666666667,23
14,2672,2,0.5333333333333333,16
14,2948,2,0.4666666666666667,14
14,2671,3,0.5666666666666667,17
14,2755,3,0.43333333333333335,13
14,14,4,0.3333333333333333,10
14,380,4,0.6666666666666666,20
15,15,0,0.5,2
15,914,0,0.5,2
15,3511,2,0.4,2
15,3512,2,0.6,3
