from,to,action,p(s),frequency
0,49,0,1.0,10
0,26,2,1.0,10
1,49,0,0.9,9
1,62,0,0.1,1
1,456,1,0.5,5
1,471,1,0.4,4
1,473,1,0.1,1
2,225,0,1.0,10
5,5,0,0.6,6
5,47,0,0.1,1
5,253,0,0.3,3
5,5,2,0.1,1
5,60,2,0.7,7
5,253,2,0.2,2
7,54,0,1.0,10
7,413,1,0.1,1
7,460,1,0.3,3
7,467,1,0.6,6
8,25,5,1.0,10
9,290,0,0.9,9
9,384,0,0.1,1
11,34,0,0.4,4
11,289,0,0.6,6
12,289,0,0.7,7
12,384,0,0.1,1
12,417,0,0.2,2
14,14,0,0.1,1
14,20,0,0.9,9
14,52,1,0.7,7
14,85,1,0.1,1
14,464,1,0.2,2
14,14,3,0.8,8
14,43,3,0.2,2
19,19,1,0.3,3
19,78,1,0.1,1
19,99,1,0.5,5
19,129,1,0.1,1
19,233,5,0.1,1
19,248,5,0.3,3
19,286,5,0.2,2
19,484,5,0.4,4
20,14,3,1.0,10
25,129,1,1.0,10
25,26,2,1.0,10
26,49,2,1.0,10
27,14,0,0.1,1
27,20,0,0.9,9
27,460,1,0.2,2
27,464,1,0.6,6
27,465,1,0.1,1
27,472,1,0.1,1
29,24,0,0.1,1
29,218,0,0.8,8
29,454,0,0.1,1
29,29,3,1.0,10
31,17,0,1.0,10
32,40,0,1.0,10
35,17,0,1.0,10
35,69,1,1.0,10
38,18,0,1.0,10
39,39,1,0.4,4
39,129,1,0.6,6
39,39,5,0.4,4
39,129,5,0.6,6
40,40,0,1.0,10
42,53,0,0.8,8
42,289,0,0.1,1
42,417,0,0.1,1
43,20,0,1.0,10
43,85,1,0.9,9
43,457,1,0.1,1
43,43,3,1.0,10
45,209,0,0.9,9
45,365,0,0.1,1
45,474,1,0.7,7
45,475,1,0.3,3
45,50,3,1.0,10
46,10,0,1.0,10
48,58,0,0.8,8
48,498,0,0.2,2
48,360,1,0.1,1
48,405,1,0.3,3
48,442,1,0.6,6
48,46,3,1.0,10
50,10,0,1.0,10
50,263,1,0.1,1
50,291,1,0.1,1
50,300,1,0.8,8
51,18,0,1.0,10
51,444,1,1.0,10
53,53,0,0.3,3
53,59,0,0.2,2
53,384,0,0.2,2
53,417,0,0.3,3
54,20,0,0.2,2
54,54,0,0.8,8
54,54,1,0.4,4
54,464,1,0.4,4
54,465,1,0.1,1
54,467,1,0.1,1
55,290,0,1.0,10
56,88,0,0.2,2
56,462,0,0.6,6
56,466,0,0.1,1
56,495,0,0.1,1
56,56,5,0.5,5
56,57,5,0.1,1
56,77,5,0.3,3
56,186,5,0.1,1
57,218,0,0.3,3
57,493,0,0.7,7
58,10,0,0.4,4
58,58,0,0.3,3
58,498,0,0.3,3
59,26,0,0.1,1
59,59,0,0.5,5
59,384,0,0.4,4
59,8,5,0.6,6
59,26,5,0.1,1
59,384,5,0.3,3
60,17,0,1.0,10
60,69,1,0.8,8
60,224,1,0.1,1
60,453,1,0.1,1
60,61,2,1.0,10
62,18,0,1.0,10
64,227,0,0.6,6
64,424,0,0.1,1
64,477,0,0.3,3
65,10,0,1.0,10
67,67,0,0.1,1
67,200,0,0.5,5
67,211,0,0.1,1
67,477,0,0.2,2
67,532,0,0.1,1
67,112,1,0.2,2
67,378,1,0.2,2
67,531,1,0.3,3
67,546,1,0.3,3
69,28,1,0.1,1
69,69,1,0.9,9
69,69,2,1.0,10
69,69,5,1.0,10
71,59,0,0.9,9
71,384,0,0.1,1
74,75,0,0.4,4
74,227,0,0.6,6
75,227,0,1.0,10
77,88,0,0.2,2
77,217,0,0.8,8
77,77,5,1.0,10
78,84,1,1.0,10
79,56,0,0.8,8
79,88,0,0.1,1
79,216,0,0.1,1
79,36,2,0.1,1
79,77,2,0.2,2
79,79,2,0.7,7
79,23,5,0.1,1
79,36,5,0.1,1
79,77,5,0.2,2
79,79,5,0.4,4
79,139,5,0.2,2
81,81,1,0.6,6
81,132,1,0.3,3
81,189,1,0.1,1
81,81,3,1.0,10
83,18,0,1.0,10
88,88,0,0.5,5
88,290,0,0.1,1
88,466,0,0.4,4
88,9,5,0.4,4
88,88,5,0.6,6
90,75,0,0.3,3
90,227,0,0.7,7
91,4,1,1.0,10
94,338,0,1.0,10
94,444,1,1.0,10
95,504,0,1.0,10
96,88,0,0.9,9
96,217,0,0.1,1
97,372,3,0.7,7
97,414,3,0.3,3
97,97,4,0.9,9
97,336,4,0.1,1
98,104,0,0.4444444444444444,4
98,338,0,0.5555555555555556,5
98,165,2,0.42857142857142855,3
98,243,2,0.5714285714285714,4
98,157,3,1.0,1
99,99,1,0.7,7
99,471,1,0.3,3
99,199,2,0.6,6
99,463,2,0.4,4
100,502,0,1.0,10
101,519,0,1.0,3
101,85,1,1.0,1
101,169,3,1.0,2
101,169,4,1.0,1
102,174,0,1.0,1
103,519,0,1.0,10
103,85,1,1.0,10
103,169,3,1.0,10
104,104,0,0.6,6
104,338,0,0.4,4
104,165,2,0.5,5
104,243,2,0.5,5
104,97,5,0.6,6
104,336,5,0.4,4
105,104,0,1.0,2
105,456,1,0.75,6
105,473,1,0.25,2
105,165,2,1.0,3
106,398,0,0.1,1
106,548,0,0.9,9
106,154,5,1.0,10
107,285,0,1.0,10
107,291,1,0.4,4
107,300,1,0.6,6
107,155,3,0.9,9
107,356,3,0.1,1
109,285,0,1.0,10
110,54,0,1.0,10
110,401,1,0.4,4
110,413,1,0.6,6
110,197,2,1.0,10
111,434,0,1.0,4
111,300,1,1.0,8
111,107,3,1.0,5
111,107,4,1.0,3
112,197,0,0.7,7
112,200,0,0.3,3
113,286,1,0.2,2
113,484,1,0.7,7
