from,to,action,p(s),frequency
0,66,2,0.35909090909090907,790
0,0,4,0.2240909090909091,493
0,0,3,0.06954545454545455,153
0,0,5,0.01818181818181818,40
0,0,0,0.0022727272727272726,5
0,149,4,0.18954545454545454,417
0,149,3,0.005909090909090909,13
0,149,5,0.004090909090909091,9
0,30,2,0.10863636363636364,239
0,429,1,0.006363636363636364,14
0,809,1,0.005909090909090909,13
0,909,0,0.005,11
0,1507,2,0.0013636363636363637,3
1,1,4,0.08425925925925926,91
1,1,0,0.11666666666666667,126
1,1,5,0.024074074074074074,26
1,6,3,0.2074074074074074,224
1,6,1,0.003703703703703704,4
1,22,1,0.39537037037037037,427
1,32,1,0.046296296296296294,50
1,20,3,0.027777777777777776,30
1,376,4,0.001851851851851852,2
1,376,0,0.000925925925925926,1
1,483,2,0.04351851851851852,47
1,11,5,0.001851851851851852,2
1,11,4,0.017592592592592594,19
1,11,0,0.005555555555555556,6
1,138,1,0.012962962962962963,14
1,136,1,0.000925925925925926,1
1,813,3,0.000925925925925926,1
1,25,2,0.004629629629629629,5
1,548,3,0.000925925925925926,1
1,1150,1,0.001851851851851852,2
1,827,3,0.000925925925925926,1
2,2,2,0.03626330311391407,184
2,2,4,0.012022073314938904,61
2,2,5,0.00039416633819471815,2
2,3,1,0.2979897516752069,1512
2,26,0,0.19668900275916437,998
2,61,4,0.06148994875837603,312
2,61,2,0.2851793456838786,1447
2,61,5,0.0009854158454867955,5
2,120,1,0.022467481277098935,114
2,244,1,0.051241623965313364,260
2,245,0,0.022664564446196293,115
2,245,3,0.003941663381947182,20
2,245,1,0.0005912495072920772,3
2,646,1,0.004927079227433977,25
2,566,3,0.0005912495072920772,3
2,913,1,0.0021679148600709497,11
2,1951,1,0.00019708316909735908,1
2,2711,4,0.00019708316909735908,1
3,39,5,0.047619047619047616,261
3,47,5,0.2769567597153804,1518
3,37,0,0.22258711913884327,1220
3,16,2,0.06768837803320563,371
3,16,0,0.0020069330414158,11
3,68,2,0.20580186097427478,1128
3,7,1,0.045247217661010766,248
3,7,4,0.051268016785258164,281
3,26,0,0.04141580003648969,227
3,3,4,0.018609742747673783,102
3,3,1,0.013866082831600074,76
3,543,5,0.002736726874657909,15
3,240,3,0.0018244845831052727,10
3,644,2,0.00036489691662105453,2
3,1273,2,0.0009122422915526364,5
3,1384,3,0.00018244845831052726,1
3,23,3,0.0005473453749315818,3
3,184,0,0.00018244845831052726,1
3,1250,1,0.00018244845831052726,1
4,5,3,0.15239921471944481,3338
4,4,4,0.16340227366114232,3579
4,4,1,0.1629000593526001,3568
4,4,5,0.16454366981692006,3604
4,47,4,0.12409259005615669,2718
4,47,5,0.08259142583207779,1809
4,47,1,0.06108752225722504,1338
4,60,3,0.06588138611149158,1443
4,180,3,0.004793863854266539,105
4,311,0,0.004154682007031001,91
4,171,2,0.0015979546180888463,35
4,171,3,4.5655846231109894e-05,1
4,48,3,0.0063461626261242755,139
4,70,2,0.0009131169246221979,20
4,222,0,0.0018262338492443957,40
4,612,3,0.0024197598502488245,53
4,364,3,9.131169246221979e-05,2
4,801,5,0.00018262338492443957,4
4,801,4,9.131169246221979e-05,2
4,801,1,0.00018262338492443957,4
4,1509,4,0.00013696753869332968,3
4,1509,5,4.5655846231109894e-05,1
4,606,3,0.00022827923115554947,5
4,923,3,4.5655846231109894e-05,1
5,60,1,0.17569747580185993,3703
5,60,4,0.06642626684380337,1400
5,60,5,0.08445625355855,1780
5,60,0,0.0067375213513000565,142
5,5,5,0.09707724425887265,2046
5,5,1,0.25275194534067186,5327
5,5,4,0.09081419624217119,1914
5,5,0,0.01722338204592902,363
5,48,4,0.0005693680015183147,12
5,48,1,0.0015183146707155057,32
5,48,5,0.0005693680015183147,12
5,24,3,0.10438413361169102,2200
5,41,3,0.06514518884038717,1373
5,54,3,0.0015657620041753654,33
5,198,2,0.0009963940026570506,21
5,162,3,0.0027519453406718544,58
5,70,2,0.008967546023913456,189
5,171,2,0.016179540709812108,341
5,134,3,0.003938128677168343,83
5,181,3,0.0011387360030366293,24
5,13,3,0.0003795786676788764,8
5,207,2,0.0003795786676788764,8
5,1173,1,4.744733345985955e-05,1
5,298,3,0.0001897893338394382,4
5,1724,2,9.48946669197191e-05,2
6,6,3,0.24125452352231605,200
6,6,4,0.0856453558504222,71
6,6,5,0.028950542822677925,24
6,6,1,0.03618817852834741,30
6,22,1,0.23039806996381182,191
6,22,5,0.006031363088057901,5
6,22,4,0.019300361881785282,16
6,32,1,0.061519903498190594,51
6,1,0,0.030156815440289506,25
6,20,4,0.013268998793727383,11
6,20,3,0.038600723763570564,32
6,548,3,0.008443908323281062,7
6,548,4,0.0036188178528347406,3
6,548,1,0.0012062726176115801,1
6,138,1,0.010856453558504222,9
6,376,0,0.031363088057901084,26
6,598,2,0.04342581423401689,36
6,823,2,0.0048250904704463205,4
6,18,3,0.05790108564535585,48
6,195,2,0.013268998793727383,11
6,1181,2,0.0036188178528347406,3
6,11,0,0.0036188178528347406,3
6,25,2,0.0048250904704463205,4
6,483,2,0.010856453558504222,9
6,131,3,0.006031363088057901,5
6,136,1,0.0024125452352231603,2
6,872,1,0.0012062726176115801,1
6,492,3,0.0012062726176115801,1
7,4,5,0.18067190603679073,2092
7,68,2,0.0739269366957423,856
7,7,1,0.13541756628378962,1568
7,7,4,0.0785905518611279,910
7,47,5,0.2820623542620261,3266
7,14,1,0.0945677519647638,1095
7,14,4,0.03402711805855428,394
7,187,2,0.018222644442525263,211
7,52,0,0.024613524483979618,285
7,37,0,0.061576992831850766,713
7,64,5,0.0037999827273512395,44
7,365,3,0.004145435702564988,48
7,481,3,0.002331807582692806,27
7,482,0,0.0035408929959409277,41
7,957,3,0.00017272648760687453,2
7,290,1,0.0013818119008549962,16
7,290,4,8.636324380343726e-05,1
7,970,2,0.00034545297521374905,4
7,331,0,8.636324380343726e-05,1
7,960,3,0.00017272648760687453,2
7,208,0,8.636324380343726e-05,1
7,1500,3,8.636324380343726e-05,1
7,85,0,8.636324380343726e-05,1
8,53,0,0.8713789107763615,1504
8,57,0,0.04866743916570104,84
8,284,0,0.047508690614136734,82
8,8,1,0.0017381228273464658,3
8,8,5,0.0011587485515643105,2
8,8,4,0.0005793742757821553,1
8,8,0,0.0005793742757821553,1
8,58,0,0.020278099652375436,35
8,1242,5,0.0017381228273464658,3
8,243,3,0.002317497103128621,4
8,200,0,0.002317497103128621,4
8,306,0,0.0005793742757821553,1
8,62,4,0.0005793742757821553,1
8,62,5,0.0005793742757821553,1
9,44,2,0.07450639513224885,1200
9,9,1,0.1826648453992301,2942
9,9,4,0.1287718862535701,2074
9,9,5,0.23171488886129393,3732
9,9,3,0.000993418601763318,16
9,35,0,0.1447286725443934,2331
9,35,3,0.039240034769651065,632
9,12,5,0.04116478331056749,663
9,12,4,0.024276667080591084,391
9,12,1,0.03147895194337514,507
9,12,3,0.00037253197566124423,6
9,21,2,0.032658636532969076,526
9,45,0,0.03824661616788774,616
9,45,3,0.007885260151496336,127
9,444,2,0.0008071526139326959,13
9,239,0,0.0010555072643735255,17
9,300,2,0.0011796845895939401,19
9,76,2,0.0010555072643735255,17
9,282,2,0.0006829752887122811,11
9,243,0,0.0009313299391531107,15
9,243,3,6.208866261020738e-05,1
9,8,2,0.0029181671426797466,47
9,314,2,0.0034148764435614058,55
9,615,2,0.002297280516577673,37
9,421,2,0.0003104433130510369,5
9,17,4,0.00012417732522041475,2
9,17,5,6.208866261020738e-05,1
9,17,1,0.00012417732522041475,2
9,828,0,0.0020489258661368433,33
9,209,0,0.0008692412765429032,14
9,871,3,6.208866261020738e-05,1
9,871,0,0.00012417732522041475,2
9,911,2,0.00012417732522041475,2
9,565,2,0.0008071526139326959,13
9,349,0,0.00018626598783062212,3
9,349,3,6.208866261020738e-05,1
9,936,2,6.208866261020738e-05,1
9,458,2,6.208866261020738e-05,1
9,622,1,0.00012417732522041475,2
9,622,5,0.00012417732522041475,2
9,858,2,6.208866261020738e-05,1
9,549,0,6.208866261020738e-05,1
9,77,4,0.00012417732522041475,2
9,77,5,0.0003104433130510369,5
9,36,5,6.208866261020738e-05,1
9,856,5,6.208866261020738e-05,1
9,1360,2,6.208866261020738e-05,1
9,918,2,0.00018626598783062212,3
9,186,2,6.208866261020738e-05,1
9,261,2,6.208866261020738e-05,1
9,1258,2,0.00012417732522041475,2
9,1084,5,0.00012417732522041475,2
9,535,2,6.208866261020738e-05,1
9,1403,2,0.00012417732522041475,2
9,432,2,6.208866261020738e-05,1
9,2714,2,6.208866261020738e-05,1
10,10,4,0.1963768115942029,271
10,10,5,0.04927536231884058,68
10,10,1,0.13478260869565217,186
10,10,0,0.004347826086956522,6
10,60,4,0.17173913043478262,237
10,60,1,0.09927536231884058,137
10,60,5,0.05144927536231884,71
10,60,0,0.0036231884057971015,5
10,70,2,0.09347826086956522,129
10,210,2,0.0891304347826087,123
10,154,3,0.03840579710144928,53
10,24,3,0.06376811594202898,88
10,56,5,0.0014492753623188406,2
10,56,4,0.0007246376811594203,1
10,2577,2,0.002173913043478261,3
11,25,2,0.056578947368421055,86
11,32,1,0.3986842105263158,606
11,11,0,0.15789473684210525,240
11,11,5,0.03289473684210526,50
11,11,4,0.10986842105263157,167
11,20,3,0.16710526315789473,254
11,20,1,0.006578947368421052,10
11,1,0,0.002631578947368421,4
11,1,4,0.0059210526315789476,9
11,1,5,0.001973684210526316,3
11,22,1,0.01644736842105263,25
11,6,3,0.009868421052631578,15
11,136,1,0.021052631578947368,32
11,1236,2,0.003289473684210526,5
11,1140,3,0.0013157894736842105,2
11,1257,4,0.001973684210526316,3
11,1257,0,0.0006578947368421052,1
11,919,1,0.003289473684210526,5
11,38,1,0.0013157894736842105,2
11,545,1,0.0006578947368421052,1
12,12,5,0.2757538612405001,5624
12,12,4,0.12409904388330473,2531
12,12,1,0.09070850698700662,1850
12,12,3,0.0006374111301789654,13
12,45,0,0.2470213287570483,5038
12,45,3,0.017112037264035304,349
12,21,2,0.14748712919833293,3008
12,9,4,0.003187055650894827,65
12,9,5,0.011718558470213287,239
12,9,1,0.0030889924000980632,63
12,9,3,4.903162539838196e-05,1
12,186,2,0.0007845060063741113,16
12,209,0,0.006276048050992891,128
12,35,0,0.008188281441529787,167
12,35,3,0.0006864427555773474,14
12,17,5,0.002108359892130424,43
12,17,1,0.0003432213777886737,7
12,17,4,0.0003432213777886737,7
12,62,2,0.006374111301789654,130
12,72,2,0.012650159352782546,258
12,8,2,0.01176759009561167,240
12,76,2,0.007697965187545967,157
12,338,2,0.00024515812699190976,5
12,44,2,0.0047560676636430495,97
12,421,2,0.001961265015935278,40
12,444,2,0.00019612650159352783,4
12,243,0,0.004559941162049522,93
12,243,3,9.806325079676392e-05,2
12,565,2,0.0051483206668301055,105
12,261,2,0.0007354743809757293,15
12,918,2,0.0008335376317724932,17
12,140,2,0.0005883795047805835,12
12,936,2,0.00024515812699190976,5
12,810,2,0.00024515812699190976,5
12,1060,2,0.0006374111301789654,13
12,1039,1,4.903162539838196e-05,1
12,432,2,0.0003432213777886737,7
12,346,2,0.00019612650159352783,4
12,615,2,0.00019612650159352783,4
12,411,2,9.806325079676392e-05,2
12,828,0,0.00014709487619514588,3
12,625,0,4.903162539838196e-05,1
12,771,2,4.903162539838196e-05,1
12,239,0,9.806325079676392e-05,2
12,549,0,0.00024515812699190976,5
12,948,2,4.903162539838196e-05,1
12,1826,2,9.806325079676392e-05,2
12,1403,2,4.903162539838196e-05,1
13,41,4,0.49577464788732395,2112
13,41,5,0.09107981220657277,388
13,41,3,0.16126760563380282,687
13,48,2,0.011267605633802818,48
13,13,4,0.0392018779342723,167
13,13,3,0.015023474178403756,64
13,13,5,0.006103286384976526,26
13,5,2,0.11619718309859155,495
13,157,2,0.003990610328638498,17
13,181,1,0.047183098591549295,201
13,364,2,0.00046948356807511736,2
13,203,1,0.005633802816901409,24
13,934,2,0.00046948356807511736,2
13,180,2,0.0028169014084507044,12
13,323,0,0.0007042253521126761,3
13,405,0,0.0014084507042253522,6
13,431,2,0.0007042253521126761,3
13,63,3,0.00023474178403755868,1
13,63,4,0.00023474178403755868,1
13,1840,2,0.00023474178403755868,1
14,14,1,0.14282109512995206,1132
14,14,4,0.0758263941458491,601
14,47,5,0.08289174867524603,657
14,4,5,0.48687862730254855,3859
14,187,2,0.06749936916477416,535
14,238,3,0.0047943477163764825,38
14,37,0,0.019429724955841533,154
14,52,0,0.08667676003028009,687
14,68,2,0.011102699974766591,88
14,448,2,0.00012616704516780217,1
14,7,4,0.009084027252081756,72
14,7,1,0.011355034065102196,90
14,801,5,0.00012616704516780217,1
14,240,3,0.0008831693161746152,7
14,85,0,0.00012616704516780217,1
14,1722,3,0.00025233409033560434,2
14,331,0,0.00012616704516780217,1
15,50,0,0.24288840262582057,111
15,15,2,0.028446389496717725,13
15,15,4,0.12253829321663019,56
15,272,1,0.0175054704595186,8
15,44,3,0.16630196936542668,76
15,31,1,0.10065645514223195,46
15,326,5,0.1050328227571116,48
15,300,3,0.00437636761487965,2
15,21,3,0.061269146608315096,28
15,167,3,0.03938730853391685,18
15,8,3,0.01312910284463895,6
15,615,3,0.00437636761487965,2
15,562,1,0.00437636761487965,2
15,186,3,0.002188183807439825,1
15,273,0,0.0437636761487965,20
15,51,2,0.006564551422319475,3
15,51,4,0.006564551422319475,3
15,478,5,0.00437636761487965,2
15,282,3,0.00437636761487965,2
15,1417,1,0.002188183807439825,1
15,223,0,0.002188183807439825,1
15,1184,2,0.002188183807439825,1
15,1184,4,0.002188183807439825,1
15,322,0,0.00437636761487965,2
15,1230,4,0.002188183807439825,1
15,565,3,0.00437636761487965,2
15,1333,0,0.002188183807439825,1
16,68,2,0.32375,259
16,68,4,0.01625,13
16,37,0,0.31375,251
16,16,2,0.0975,78
16,16,4,0.00875,7
16,7,1,0.1425,114
16,26,0,0.055,44
16,3,1,0.0375,30
16,245,0,0.00125,1
16,240,3,0.00125,1
16,986,5,0.00125,1
16,1273,2,0.00125,1
17,62,2,0.08746355685131195,60
17,8,2,0.2696793002915452,185
17,17,5,0.13119533527696792,90
17,17,1,0.029154518950437316,20
17,17,4,0.008746355685131196,6
17,243,0,0.31486880466472306,216
17,243,3,0.0058309037900874635,4
17,261,2,0.05830903790087463,40
17,432,2,0.008746355685131196,6
17,549,0,0.007288629737609329,5
17,338,2,0.023323615160349854,16
17,810,2,0.011661807580174927,8
17,186,2,0.03498542274052478,24
17,239,0,0.0029154518950437317,2
17,948,2,0.0014577259475218659,1
17,1826,2,0.0014577259475218659,1
17,1238,2,0.0014577259475218659,1
17,300,2,0.0014577259475218659,1
18,29,1,0.28188704810001847,4577
18,18,3,0.18279238775635892,2968
18,18,0,0.08394407833959475,1363
18,18,4,0.0852374207057954,1384
18,18,5,0.06331218821210814,1028
18,59,4,0.023711276713678637,385
18,59,3,0.05875469606454394,954
18,59,5,0.018845845907495228,306
18,59,0,0.02802241793434748,455
18,67,1,0.09133460614645562,1483
18,22,2,0.0538276775266367,874
18,32,2,0.017922029931637617,291
18,297,2,0.0024019215372297837,39
18,92,3,0.0005542895855145655,9
18,92,4,0.00030793865861920307,5
18,92,0,6.158773172384061e-05,1
18,118,2,0.001108579171029131,18
18,426,2,0.00030793865861920307,5
18,6,2,0.0013549300979244935,22
18,608,2,0.0012933423662006528,21
18,1085,1,0.00036952639034304365,6
18,1091,3,0.00024635092689536244,4
18,1091,0,0.00012317546344768122,2
18,201,2,0.0005542895855145655,9
18,151,1,0.0005542895855145655,9
18,835,2,6.158773172384061e-05,1
18,408,2,0.00024635092689536244,4
18,492,5,6.158773172384061e-05,1
18,389,2,0.00012317546344768122,2
18,43,1,0.00012317546344768122,2
18,242,3,0.00012317546344768122,2
18,493,1,6.158773172384061e-05,1
18,1150,2,0.00012317546344768122,2
