from,to,action,p(s),frequency
1,716,0,0.6111111111111112,11
1,880,0,0.3888888888888889,7
1,2427,1,0.7333333333333333,11
1,2726,1,0.2,3
1,3662,1,0.06666666666666667,1
2,2,0,1.0,2
2,51,1,0.3333333333333333,2
2,3271,1,0.16666666666666666,1
2,3522,1,0.5,3
2,2429,2,1.0,6
2,3258,3,1.0,7
2,2,4,1.0,5
3,983,0,1.0,20
3,1291,1,0.4,8
3,2489,1,0.05,1
3,2491,1,0.15,3
3,2580,1,0.4,8
4,984,1,0.3,6
4,2488,1,0.05,1
4,3076,1,0.65,13
5,716,0,0.5,10
5,880,0,0.5,10
5,2427,1,0.8,16
5,2726,1,0.2,4
6,2422,1,1.0,17
7,77,0,0.95,19
7,169,0,0.05,1
7,832,2,1.0,20
8,70,1,0.125,2
8,1249,1,0.25,4
8,3271,1,0.125,2
8,3522,1,0.5,8
8,2429,2,0.875,14
8,3521,2,0.125,2
8,3258,3,0.8333333333333334,10
8,3616,3,0.16666666666666666,2
8,2,4,0.75,6
8,8,4,0.25,2
9,716,0,0.05,1
9,880,0,0.05,1
9,1795,0,0.8,16
9,2730,0,0.1,2
9,2427,1,0.3684210526315789,7
9,3055,1,0.631578947368421,12
9,323,2,0.13333333333333333,2
9,656,2,0.8666666666666667,13
10,2680,1,0.9,18
10,2682,1,0.1,2
10,10,3,0.15,3
10,40,3,0.85,17
10,3,5,0.45,9
10,40,5,0.35,7
10,369,5,0.2,4
11,11,0,0.9,18
11,24,0,0.1,2
11,2736,2,1.0,20
11,1425,3,0.9,18
11,1604,3,0.1,2
11,11,4,0.9,18
11,24,4,0.1,2
13,13,0,0.6,12
13,472,0,0.05,1
13,489,0,0.35,7
13,2582,2,0.5,10
13,2653,2,0.5,10
13,2494,3,0.5,10
13,3494,3,0.45,9
13,3772,3,0.05,1
13,13,4,0.35,7
13,489,4,0.65,13
14,14,0,0.4,8
14,380,0,0.6,12
14,2685,2,0.8,16
14,3016,2,0.2,4
14,2683,3,0.4,8
14,2684,3,0.6,12
14,14,4,0.4,8
14,380,4,0.6,12
15,15,0,0.16666666666666666,1
15,914,0,0.8333333333333334,5
15,3011,2,0.625,5
15,3142,2,0.375,3
15,3111,3,0.6666666666666666,6
15,3257,3,0.3333333333333333,3
15,15,4,0.42857142857142855,3
15,914,4,0.5714285714285714,4
15,15,5,0.5,3
15,914,5,0.5,3
16,16,0,0.8,16
16,101,0,0.1,2
16,396,0,0.1,2
17,2485,1,0.45,9
17,3170,1,0.55,11
18,102,0,0.6,3
18,716,0,0.4,2
18,28,2,1.0,9
19,19,0,0.8,16
19,661,0,0.2,4
19,2431,2,0.8,16
19,2436,2,0.2,4
19,2432,3,0.75,15
19,2435,3,0.25,5
19,19,4,0.7,14
19,661,4,0.3,6
21,61,2,0.15,3
