from,to,action,p(s),frequency
8,384,2,0.8,8
8,1230,2,0.1,1
8,1999,2,0.1,1
16,986,5,0.9,9
16,2021,5,0.1,1
23,23,0,0.4,4
23,240,0,0.6,6
23,2080,3,0.5,5
23,2178,3,0.5,5
38,1078,2,1.0,10
40,1077,3,1.0,10
49,25,2,1.0,10
58,285,2,1.0,10
58,53,4,0.1,1
58,58,4,0.9,9
62,8,4,0.1,1
62,62,4,0.7,7
62,220,4,0.2,2
79,1277,3,0.2,2
79,1953,3,0.6,6
79,1984,3,0.2,2
81,81,0,0.9,9
81,885,0,0.1,1
97,97,0,0.2,2
97,121,0,0.8,8
101,73,3,1.0,10
102,1365,0,1.0,10
103,222,0,0.2,2
103,311,0,0.8,8
103,103,2,0.5,5
103,139,2,0.1,1
103,508,2,0.4,4
109,132,3,0.5,5
109,2197,3,0.1,1
109,2220,3,0.4,4
109,2,5,0.1,1
109,109,5,0.2,2
109,293,5,0.7,7
120,951,3,0.1,1
120,1984,3,0.9,9
121,121,0,0.8,8
121,405,0,0.2,2
130,836,3,0.2,2
130,1442,3,0.8,8
148,221,2,0.9,9
148,231,2,0.1,1
148,148,4,0.7,7
148,383,4,0.1,1
148,1952,4,0.2,2
149,102,0,0.8,8
149,149,0,0.2,2
165,221,2,0.1,1
165,231,2,0.9,9
165,165,4,0.7,7
165,619,4,0.3,3
171,70,2,0.3,3
171,171,2,0.7,7
174,238,3,0.9,9
174,240,3,0.1,1
177,2065,3,1.0,10
177,177,5,1.0,10
178,808,3,0.7,7
178,1151,3,0.3,3
184,1749,3,1.0,10
184,184,5,0.1,1
184,208,5,0.9,9
188,1154,2,0.1,1
188,1883,2,0.9,9
189,1441,3,0.3,3
189,1442,3,0.7,7
189,189,5,0.1,1
189,308,5,0.9,9
190,958,3,0.7,7
190,1077,3,0.3,3
194,2003,3,1.0,10
194,185,5,0.9,9
194,194,5,0.1,1
198,198,2,0.6666666666666666,2
198,207,2,0.3333333333333333,1
199,2198,3,1.0,10
199,199,5,1.0,10
200,1151,3,1.0,10
200,200,4,1.0,10
203,13,0,0.2,2
203,323,0,0.2,2
203,405,0,0.6,6
206,365,3,0.5,5
206,481,3,0.5,5
206,2033,5,0.7,7
206,2048,5,0.3,3
208,208,5,0.5,5
208,331,5,0.4,4
208,2006,5,0.1,1
212,23,3,0.3,3
212,240,3,0.7,7
214,1969,3,0.1,1
214,1995,3,0.9,9
217,221,2,0.9,9
217,231,2,0.1,1
220,221,2,1.0,10
221,221,2,0.7,7
221,231,2,0.3,3
221,221,4,0.7,7
221,231,4,0.2,2
221,1766,4,0.1,1
222,222,0,0.4,4
222,311,0,0.6,6
222,483,2,0.1,1
222,596,2,0.1,1
222,817,2,0.8,8
222,197,5,0.4,4
222,222,5,0.4,4
222,311,5,0.2,2
223,221,2,0.7,7
223,231,2,0.3,3
244,23,3,0.8,8
244,644,3,0.2,2
245,26,5,0.3,3
245,1580,5,0.7,7
254,363,0,0.3,3
254,834,0,0.1,1
254,885,0,0.5,5
254,2095,0,0.1,1
261,1249,2,0.7,7
261,2093,2,0.3,3
261,261,4,1.0,10
270,38,2,1.0,10
271,555,3,1.0,10
271,271,4,1.0,10
284,8,1,0.9,9
284,62,1,0.1,1
284,342,2,0.9,9
284,1872,2,0.1,1
284,346,3,0.9,9
284,1151,3,0.1,1
284,200,4,0.3,3
284,284,4,0.7,7
292,1954,5,0.5,5
292,2049,5,0.5,5
293,61,5,0.7,7
293,293,5,0.3,3
295,1954,5,0.2,2
295,2049,5,0.8,8
300,8,1,0.6,6
300,300,1,0.4,4
300,384,2,0.1,1
300,1230,2,0.8,8
300,2098,2,0.1,1
300,8,4,0.2,2
300,300,4,0.8,8
311,222,0,0.4,4
311,311,0,0.6,6
311,596,2,0.8,8
311,817,2,0.2,2
318,247,3,0.25,2
318,250,3,0.125,1
318,307,3,0.25,2
318,892,3,0.25,2
318,943,3,0.125,1
318,600,4,0.8571428571428571,6
318,753,4,0.14285714285714285,1
328,1953,3,0.9,9
328,1984,3,0.1,1
330,336,3,0.2,2
330,513,3,0.1,1
330,572,3,0.7,7
330,330,4,0.9,9
330,1210,4,0.1,1
331,1749,3,0.1,1
331,2004,3,0.9,9
338,1249,2,0.1,1
338,2213,2,0.7,7
338,2241,2,0.2,2
338,338,3,0.8,8
338,555,3,0.1,1
338,882,3,0.1,1
338,338,4,1.0,10
340,951,3,0.2,2
340,1984,3,0.8,8
365,481,5,1.0,2
373,373,1,1.0,2
373,1442,3,1.0,4
373,566,5,0.8,8
373,1077,5,0.2,2
383,635,1,0.9,9
383,1079,1,0.1,1
385,1972,3,1.0,10
386,202,2,0.2,2
386,386,2,0.8,8
403,115,2,1.0,4
410,1413,3,0.3,3
410,2392,3,0.7,7
418,418,0,0.7,7
418,834,0,0.2,2
418,2334,0,0.1,1
421,421,1,0.8,8
421,432,1,0.2,2
427,414,3,0.4,4
427,433,3,0.6,6
427,427,5,0.6,6
427,434,5,0.4,4
433,433,5,0.4,4
433,439,5,0.3,3
433,1455,5,0.1,1
433,2479,5,0.1,1
433,2625,5,0.1,1
434,407,5,0.5,1
434,434,5,0.5,1
436,326,2,0.3,3
436,435,2,0.6,6
436,451,2,0.1,1
437,419,3,1.0,4
437,427,5,0.6666666666666666,2
437,437,5,0.3333333333333333,1
440,2290,3,0.9,9
440,2392,3,0.1,1
454,454,4,0.75,3
454,1008,4,0.25,1
456,456,4,0.5,5
456,462,4,0.3,3
456,1247,4,0.2,2
462,635,1,0.7,7
462,2476,1,0.3,3
462,342,2,0.9,9
462,1872,2,0.1,1
462,1465,3,1.0,10
462,353,4,0.2,2
462,462,4,0.8,8
479,2751,3,1.0,2
479,479,5,1.0,10
483,483,2,1.0,10
500,500,5,1.0,10
504,572,3,1.0,6
508,103,2,0.3,3
508,508,2,0.7,7
509,510,2,1.0,10
511,333,5,0.1,1
511,511,5,0.7,7
511,822,5,0.2,2
521,495,3,0.1,1
521,1081,3,0.9,9
532,530,5,1.0,1
577,581,3,0.6,6
577,1081,3,0.4,4
582,2336,0,1.0,4
604,1200,0,0.1,1
604,1265,0,0.9,9
607,616,0,0.7,7
607,876,0,0.3,3
613,199,0,0.1,1
613,614,0,0.9,9
613,1441,3,0.1,1
613,1442,3,0.9,9
613,199,5,0.2,2
613,613,5,0.2,2
613,614,5,0.6,6
615,603,1,0.2,2
615,805,1,0.7,7
615,1910,1,0.1,1
619,221,2,1.0,10
619,806,3,0.1,1
619,1151,3,0.8,8
619,2062,3,0.1,1
619,165,4,0.1,1
619,619,4,0.9,9
685,685,1,1.0,4
685,727,3,1.0,4
685,685,4,1.0,3
694,678,1,0.6,6
694,2161,1,0.4,4
694,2024,2,0.8,8
694,2028,2,0.2,2
694,1161,3,0.9,9
694,2227,3,0.1,1
694,694,4,0.9,9
694,1162,4,0.1,1
714,714,0,0.7,7
714,2022,0,0.3,3
717,2022,0,0.9,9
717,2380,0,0.1,1
720,2312,3,0.5,5
720,2313,3,0.2,2
720,2314,3,0.1,1
720,2323,3,0.1,1
720,2354,3,0.1,1
723,2353,3,0.7,7
723,2381,3,0.3,3
723,723,5,0.6,6
723,734,5,0.4,4
725,1661,3,1.0,10
726,666,0,0.9,9
726,1057,0,0.1,1
728,2310,1,0.9,9
728,2385,1,0.1,1
728,2357,3,0.1,1
728,2463,3,0.2,2
728,2508,3,0.7,7
728,742,5,0.14285714285714285,1
728,1396,5,0.8571428571428571,6
742,2073,1,0.4,4
742,2307,1,0.5,5
742,2322,1,0.1,1
742,2332,3,1.0,10
742,742,5,1.0,10
812,221,2,0.5,5
812,1076,2,0.5,5
859,857,3,0.3333333333333333,2
859,1552,3,0.3333333333333333,2
859,2268,3,0.16666666666666666,1
859,2716,3,0.16666666666666666,1
859,2497,5,0.5,2
859,2499,5,0.5,2
890,1081,3,1.0,10
901,323,0,0.3333333333333333,2
901,371,0,0.16666666666666666,1
901,405,0,0.16666666666666666,1
901,560,0,0.3333333333333333,2
902,572,3,0.9,9
902,1081,3,0.1,1
909,909,0,1.0,10
909,909,5,1.0,10
981,976,2,0.1,1
981,986,2,0.5,5
981,1318,2,0.4,4
983,1572,0,0.6,6
983,2164,0,0.4,4
983,986,2,0.6666666666666666,4
983,1318,2,0.3333333333333333,2
990,1326,3,0.6,6
990,1329,3,0.4,4
990,985,5,0.5,5
990,990,5,0.5,5
1043,1057,0,1.0,3
1148,222,0,0.4,4
1148,311,0,0.6,6
1158,1158,3,1.0,10
1162,1161,1,0.7,7
1162,1977,1,0.2,2
1162,2161,1,0.1,1
1162,2028,2,0.4,4
1162,2181,2,0.6,6
1162,2027,3,0.2,2
1162,2227,3,0.8,8
1304,1954,2,0.4,4
1304,2049,2,0.6,6
1917,1917,1,0.8,8
1917,1928,1,0.1,1
1917,2545,1,0.1,1
1996,1997,3,1.0,10
1996,1996,5,1.0,10
2157,2159,3,1.0,10
2157,2157,4,1.0,10
2237,2602,2,1.0,2
2237,2603,5,1.0,1
2238,1605,3,1.0,10
