from,to,action,p(s),frequency
8,384,2,0.35,7
8,1230,2,0.1,2
8,1248,2,0.05,1
8,1899,2,0.05,1
8,1954,2,0.45,9
16,16,5,0.05,1
16,68,5,0.05,1
16,986,5,0.75,15
16,2033,5,0.15,3
23,23,0,0.45,9
23,240,0,0.55,11
23,2063,3,0.75,15
23,2094,3,0.2,4
23,2096,3,0.05,1
38,2026,2,0.8,16
38,2027,2,0.2,4
40,1077,3,1.0,20
49,25,2,0.95,19
49,483,2,0.05,1
58,231,2,0.15,3
58,285,2,0.85,17
58,53,4,0.15,3
58,58,4,0.85,17
62,8,4,0.05,1
62,62,4,0.7,14
62,220,4,0.2,4
62,1258,4,0.05,1
79,2015,3,1.0,20
81,81,0,0.8,16
81,363,0,0.05,1
81,820,0,0.05,1
81,2209,0,0.1,2
95,110,2,1.0,13
97,97,0,0.25,5
97,121,0,0.75,15
101,73,3,1.0,11
102,1365,0,1.0,20
103,197,0,0.15,3
103,222,0,0.35,7
103,311,0,0.5,10
103,103,2,0.2,4
103,139,2,0.2,4
103,508,2,0.6,12
109,132,3,0.4,8
109,373,3,0.05,1
109,958,3,0.1,2
109,2285,3,0.25,5
109,2422,3,0.05,1
109,2544,3,0.05,1
109,2597,3,0.05,1
109,2631,3,0.05,1
109,109,5,0.45,9
109,293,5,0.55,11
120,951,3,0.1,2
120,2080,3,0.9,18
121,97,0,0.05,1
121,121,0,0.35,7
121,323,0,0.25,5
121,405,0,0.35,7
130,836,3,0.1,2
130,1442,3,0.7,14
130,2309,3,0.2,4
148,221,2,0.8,16
148,231,2,0.2,4
148,148,4,0.95,19
148,2098,4,0.05,1
149,102,0,0.7,14
149,149,0,0.3,6
165,231,2,1.0,20
165,165,4,0.8,16
165,619,4,0.15,3
165,1174,4,0.05,1
171,70,2,0.55,11
171,171,2,0.45,9
174,238,3,0.9,18
174,240,3,0.05,1
174,481,3,0.05,1
177,2028,3,1.0,20
177,177,5,1.0,20
178,808,3,0.2727272727272727,3
178,1151,3,0.7272727272727273,8
184,1749,3,0.6,12
184,1882,3,0.4,8
184,184,5,0.35,7
184,208,5,0.65,13
186,1898,1,1.0,2
186,239,3,0.25,1
186,243,3,0.75,3
186,186,4,1.0,4
186,186,5,0.8,4
186,810,5,0.2,1
188,1154,2,0.05,1
188,1883,2,0.95,19
189,651,3,0.05,1
189,1441,3,0.15,3
189,1442,3,0.8,16
189,177,5,0.1,2
189,189,5,0.05,1
189,308,5,0.85,17
190,958,3,0.7,14
190,1077,3,0.3,6
194,1957,3,0.05,1
194,2017,3,0.85,17
194,2278,3,0.05,1
194,2585,3,0.05,1
194,185,5,0.85,17
194,194,5,0.15,3
199,1986,3,1.0,20
199,199,5,1.0,20
200,1087,3,0.1,2
200,1151,3,0.9,18
200,200,4,0.85,17
200,284,4,0.15,3
203,13,0,0.05,1
203,323,0,0.1,2
203,405,0,0.85,17
206,240,3,0.05,1
206,365,3,0.25,5
206,481,3,0.65,13
206,1500,3,0.05,1
206,1959,5,0.45,9
206,1977,5,0.45,9
206,1984,5,0.1,2
208,208,5,0.45,9
208,331,5,0.5,10
208,1998,5,0.05,1
212,23,3,0.25,5
212,240,3,0.75,15
214,2011,3,1.0,20
217,221,2,1.0,20
220,221,2,1.0,20
221,221,2,0.65,13
221,231,2,0.35,7
222,197,0,0.2,4
222,222,0,0.35,7
222,311,0,0.45,9
