from,to,action,p(s),frequency
1,11,2,0.95,19
1,221,2,0.05,1
3,246,1,0.35,7
3,528,1,0.65,13
3,143,2,0.5,10
3,146,2,0.5,10
7,539,1,0.75,15
7,570,1,0.25,5
7,550,2,0.55,11
7,572,2,0.05,1
7,585,2,0.4,8
7,7,4,0.75,15
7,46,4,0.25,5
8,8,5,0.9,18
8,9,5,0.05,1
8,261,5,0.05,1
13,509,5,0.85,17
13,513,5,0.15,3
16,16,0,0.9,18
16,78,0,0.05,1
16,90,0,0.05,1
16,78,1,0.75,15
16,85,1,0.1,2
16,259,1,0.1,2
16,343,1,0.05,1
17,17,0,0.9,18
17,58,0,0.1,2
22,453,1,0.9,18
22,454,1,0.1,2
22,75,2,0.2,4
22,147,2,0.8,16
23,301,1,0.65,13
23,576,1,0.35,7
29,303,1,1.0,20
29,11,2,0.95,19
29,221,2,0.05,1
29,29,3,0.95,19
29,62,3,0.05,1
29,29,4,0.95,19
29,62,4,0.05,1
31,301,1,0.75,15
31,576,1,0.25,5
31,78,2,0.75,15
31,368,2,0.25,5
33,372,1,0.3,6
33,408,1,0.7,14
40,23,0,0.2,4
40,40,0,0.8,16
40,576,1,0.05,1
40,696,1,0.95,19
42,517,1,0.3,6
42,529,1,0.7,14
43,262,1,0.35,7
43,529,1,0.65,13
45,472,2,1.0,20
46,408,1,0.55,11
46,570,1,0.45,9
46,231,2,0.3,6
46,542,2,0.1,2
46,572,2,0.3,6
46,585,2,0.3,6
46,33,4,0.6,12
46,46,4,0.4,8
48,223,2,0.05,1
48,320,2,0.95,19
49,2,0,0.3,6
49,49,0,0.7,14
49,246,1,0.2,4
49,528,1,0.8,16
50,50,0,0.95,19
50,59,0,0.05,1
53,372,1,0.95,19
53,408,1,0.05,1
53,472,2,1.0,20
59,323,1,0.05,1
59,467,1,0.95,19
62,303,1,0.25,5
62,517,1,0.75,15
62,11,2,0.25,5
62,221,2,0.7,14
62,503,2,0.05,1
62,29,3,0.5,10
62,62,3,0.5,10
62,29,4,0.3,6
62,62,4,0.65,13
62,869,4,0.05,1
62,29,5,0.25,5
62,62,5,0.7,14
62,869,5,0.05,1
64,220,1,0.65,13
64,454,1,0.35,7
65,65,5,0.95,19
65,654,5,0.05,1
67,558,0,0.4,8
67,560,0,0.6,12
67,456,1,0.3,6
67,650,1,0.65,13
67,1011,1,0.05,1
68,517,1,0.2,4
68,529,1,0.8,16
68,156,2,0.85,17
68,221,2,0.1,2
68,583,2,0.05,1
68,62,3,0.3,6
68,68,3,0.7,14
68,62,4,0.15,3
68,68,4,0.85,17
70,63,5,0.15,3
70,70,5,0.7,14
70,127,5,0.05,1
70,128,5,0.1,2
74,303,1,0.2,4
74,517,1,0.8,16
74,11,2,0.2,4
74,221,2,0.7,14
74,537,2,0.1,2
74,1,4,0.3,6
74,74,4,0.7,14
78,78,1,0.9,18
78,85,1,0.05,1
78,259,1,0.05,1
80,73,0,0.8,16
80,80,0,0.2,4
80,73,1,0.45,9
80,134,1,0.55,11
82,576,1,0.15,3
82,696,1,0.85,17
82,31,4,0.15,3
82,82,4,0.85,17
83,539,1,0.75,15
83,570,1,0.25,5
83,550,2,0.75,15
83,585,2,0.25,5
83,38,4,0.55,11
83,83,4,0.45,9
87,521,0,1.0,20
88,88,0,1.0,20
90,90,0,1.0,20
91,521,0,1.0,3
91,87,1,1.0,4
91,91,4,1.0,11
91,505,5,1.0,1
92,92,0,0.9,18
92,390,0,0.1,2
92,392,1,1.0,20
93,93,4,0.95,19
93,367,4,0.05,1
94,4,5,0.35,7
94,94,5,0.65,13
95,521,0,0.75,3
95,687,0,0.25,1
98,318,0,0.7777777777777778,7
98,373,0,0.2222222222222222,2
98,717,1,0.2857142857142857,2
98,754,1,0.7142857142857143,5
98,138,2,0.36363636363636365,4
98,139,2,0.6363636363636364,7
98,98,4,0.375,3
98,106,4,0.625,5
99,115,0,0.95,19
99,558,0,0.05,1
101,141,0,0.6,9
101,149,0,0.3333333333333333,5
101,317,0,0.06666666666666667,1
101,669,1,0.25,2
101,992,1,0.75,6
101,238,2,0.36363636363636365,4
101,504,2,0.45454545454545453,5
101,866,2,0.09090909090909091,1
101,1157,2,0.09090909090909091,1
101,101,3,0.5,6
101,107,3,0.25,3
101,140,3,0.25,3
101,101,4,0.6,3
101,107,4,0.2,1
101,140,4,0.2,1
103,765,5,0.9230769230769231,12
103,980,5,0.07692307692307693,1
106,648,1,0.6,12
106,717,1,0.3,6
106,754,1,0.1,2
107,262,1,0.85,17
107,669,1,0.15,3
107,238,2,0.1,2
107,263,2,0.9,18
107,43,4,0.85,17
107,107,4,0.15,3
108,286,5,0.05,1
108,337,5,0.6,12
108,349,5,0.35,7
110,14,1,1.0,10
110,79,2,0.3125,5
110,117,2,0.5625,9
110,258,2,0.0625,1
110,672,2,0.0625,1
111,111,0,0.7,14
111,241,0,0.3,6
115,115,0,0.85,17
115,558,0,0.15,3
117,70,2,0.15,3
117,127,2,0.8,16
117,634,2,0.05,1
117,79,5,0.15,3
117,117,5,0.85,17
118,337,5,0.5,10
118,338,5,0.5,10
123,546,5,1.0,20
124,64,0,0.6,6
124,124,0,0.4,4
124,220,1,0.5,8
124,648,1,0.5,8
124,64,5,0.75,12
124,124,5,0.25,4
125,116,2,0.15,3
125,119,2,0.85,17
125,94,5,0.35,7
125,125,5,0.65,13
126,301,1,1.0,4
126,78,2,0.4,2
126,259,2,0.6,3
126,57,4,0.5,2
126,126,4,0.5,2
127,70,2,0.2,4
127,127,2,0.8,16
127,70,5,0.15,3
127,127,5,0.85,17
128,151,0,0.09090909090909091,1
128,855,0,0.9090909090909091,10
130,61,1,0.9375,15
130,220,1,0.0625,1
130,66,2,0.14285714285714285,1
130,114,2,0.5714285714285714,4
130,134,2,0.2857142857142857,2
132,61,1,0.7777777777777778,7
132,220,1,0.2222222222222222,2
132,66,2,0.08333333333333333,1
132,114,2,0.6666666666666666,8
132,134,2,0.25,3
133,64,0,0.375,3
133,133,0,0.625,5
133,220,1,1.0,9
134,134,1,1.0,20
135,220,1,0.875,7
135,754,1,0.125,1
136,220,1,0.8,16
136,454,1,0.15,3
136,648,1,0.05,1
136,134,2,0.9,18
136,216,2,0.05,1
136,232,2,0.05,1
136,136,4,0.75,15
136,218,4,0.15,3
136,319,4,0.1,2
140,992,1,0.4,2
140,1035,1,0.6,3
140,504,2,1.0,2
143,143,0,0.3,6
143,146,0,0.7,14
143,143,1,0.8,16
143,256,1,0.05,1
143,457,1,0.15,3
143,431,2,0.05,1
143,433,2,0.95,19
144,529,1,1.0,3
144,658,2,1.0,4
144,68,3,0.2,1
144,298,3,0.8,4
144,42,4,0.125,1
144,144,4,0.875,7
146,143,1,0.85,17
146,256,1,0.1,2
146,457,1,0.05,1
146,143,4,0.1,2
146,146,4,0.9,18
148,408,1,1.0,18
148,231,2,0.3076923076923077,4
148,542,2,0.07692307692307693,1
148,642,2,0.5384615384615384,7
148,991,2,0.07692307692307693,1
148,33,3,0.4166666666666667,5
148,296,3,0.5833333333333334,7
151,151,0,1.0,5
151,63,1,0.2,1
151,69,1,0.6,3
151,647,1,0.2,1
153,153,0,1.0,2
153,647,1,0.5,1
153,1125,1,0.5,1
156,309,1,0.05,1
156,503,1,0.15,3
156,695,1,0.6,12
156,697,1,0.2,4
156,157,2,0.65,13
156,480,2,0.05,1
156,698,2,0.2,4
156,1047,2,0.05,1
156,1058,2,0.05,1
160,30,0,0.5384615384615384,7
160,160,0,0.46153846153846156,6
160,301,1,1.0,10
174,618,1,0.95,19
174,692,1,0.05,1
177,646,1,1.0,20
178,166,2,0.05,1
178,333,2,0.1,2
178,612,2,0.05,1
178,613,2,0.65,13
178,964,2,0.1,2
178,965,2,0.05,1
181,167,0,0.05,1
181,181,0,0.7,14
181,196,0,0.25,5
181,622,1,0.2,4
181,691,1,0.8,16
182,620,1,1.0,20
184,333,2,0.1,2
184,617,2,0.5,10
184,667,2,0.4,8
185,495,0,0.75,3
185,753,0,0.25,1
185,604,1,0.2,2
185,722,1,0.8,8
185,501,2,0.4,4
185,928,2,0.1,1
185,971,2,0.5,5
185,164,4,0.14285714285714285,1
185,185,4,0.8571428571428571,6
188,188,0,1.0,20
188,620,1,1.0,20
190,618,1,0.95,19
190,646,1,0.05,1
190,611,2,0.8,16
190,615,2,0.1,2
190,707,2,0.1,2
190,190,3,0.95,19
190,331,3,0.05,1
190,190,4,1.0,20
191,590,5,0.75,3
191,1040,5,0.25,1
196,188,0,0.1,2
196,196,0,0.9,18
196,620,1,0.05,1
196,622,1,0.9,18
196,691,1,0.05,1
196,188,4,0.05,1
196,196,4,0.95,19
196,181,5,0.05,1
196,188,5,0.15,3
196,196,5,0.8,16
197,365,2,1.0,1
197,324,4,1.0,1
203,857,1,0.6,3
203,874,1,0.4,2
203,336,2,0.6,3
203,920,2,0.4,2
203,197,3,1.0,1
203,197,4,0.5,1
203,203,4,0.5,1
204,538,2,0.05,1
204,614,2,0.05,1
204,617,2,0.8,16
204,665,2,0.05,1
204,667,2,0.05,1
206,618,1,0.3333333333333333,5
206,692,1,0.6666666666666666,10
206,174,4,0.35714285714285715,5
206,206,4,0.6428571428571429,9
207,200,0,0.3333333333333333,3
207,328,0,0.6666666666666666,6
207,726,1,0.75,3
207,857,1,0.25,1
207,289,2,0.45454545454545453,5
207,336,2,0.45454545454545453,5
207,705,2,0.09090909090909091,1
208,1061,1,1.0,1
208,860,2,1.0,1
209,612,2,0.7,14
209,613,2,0.3,6
211,620,1,0.2,4
211,622,1,0.8,16
212,1036,1,0.16666666666666666,1
212,1037,1,0.8333333333333334,5
212,614,2,0.2,1
212,1038,2,0.8,4
212,189,4,0.5,2
212,212,4,0.5,2
213,616,1,0.5,4
213,694,1,0.25,2
213,726,1,0.25,2
213,180,2,0.5714285714285714,4
213,289,2,0.2857142857142857,2
213,1115,2,0.14285714285714285,1
219,99,0,1.0,2
219,671,5,1.0,2
220,220,1,0.85,17
220,454,1,0.15,3
220,220,4,0.9,18
220,454,4,0.05,1
220,648,4,0.05,1
221,152,2,0.15,3
221,480,2,0.6,12
221,679,2,0.25,5
221,11,4,0.25,5
221,221,4,0.75,15
241,216,1,0.05,1
241,241,1,0.65,13
241,242,1,0.05,1
241,499,1,0.25,5
250,85,0,0.15,3
250,250,0,0.85,17
250,250,1,1.0,20
251,687,0,1.0,1
254,392,1,1.0,20
263,655,1,0.7857142857142857,11
263,695,1,0.14285714285714285,2
263,950,1,0.07142857142857142,1
263,157,2,0.16666666666666666,2
263,647,2,0.8333333333333334,10
267,333,2,0.75,15
267,613,2,0.05,1
267,617,2,0.05,1
267,666,2,0.1,2
267,667,2,0.05,1
271,618,1,0.5,1
271,692,1,0.5,1
271,674,2,0.8333333333333334,5
271,1118,2,0.16666666666666666,1
271,190,3,0.42857142857142855,3
271,271,3,0.5714285714285714,4
271,190,4,0.16666666666666666,1
271,271,4,0.8333333333333334,5
275,616,1,0.375,3
275,694,1,0.625,5
277,1065,5,0.75,3
277,1120,5,0.25,1
292,616,1,0.05,1
292,694,1,0.85,17
292,725,1,0.1,2
296,408,1,1.0,4
296,231,2,0.5,3
296,642,2,0.3333333333333333,2
296,1145,2,0.16666666666666666,1
296,33,4,0.4444444444444444,4
296,296,4,0.5555555555555556,5
301,78,2,0.5,1
301,259,2,0.5,1
301,301,4,1.0,1
312,1028,0,1.0,1
324,1061,1,1.0,19
324,860,2,1.0,16
324,324,4,1.0,16
328,208,0,0.23076923076923078,3
328,328,0,0.6923076923076923,9
328,334,0,0.07692307692307693,1
328,857,1,0.7222222222222222,13
328,862,1,0.05555555555555555,1
328,874,1,0.2222222222222222,4
328,336,2,0.5294117647058824,9
328,365,2,0.23529411764705882,4
328,870,2,0.058823529411764705,1
328,920,2,0.17647058823529413,3
328,208,4,0.2631578947368421,5
328,328,4,0.6842105263157895,13
328,334,4,0.05263157894736842,1
331,646,1,0.95,19
331,863,1,0.05,1
331,615,2,0.55,11
331,864,2,0.45,9
331,175,4,0.05,1
331,331,4,0.95,19
335,335,0,1.0,20
377,532,1,0.65,13
377,534,1,0.35,7
377,530,2,0.45,9
377,533,2,0.1,2
377,545,2,0.05,1
377,556,2,0.4,8
377,446,3,0.35,7
377,531,3,0.65,13
377,377,4,0.4,8
377,382,4,0.55,11
377,514,4,0.05,1
378,564,1,1.0,12
378,563,2,0.9473684210526315,18
378,587,2,0.05263157894736842,1
379,381,1,0.3333333333333333,1
379,513,1,0.3333333333333333,1
379,573,1,0.3333333333333333,1
379,623,2,1.0,1
382,532,1,0.95,19
382,534,1,0.05,1
382,533,2,0.85,17
382,545,2,0.15,3
382,382,4,1.0,20
383,534,1,0.5,1
383,955,1,0.5,1
383,530,2,0.5,3
383,639,2,0.5,3
383,447,3,0.3333333333333333,3
383,531,3,0.5555555555555556,5
383,867,3,0.1111111111111111,1
383,377,4,0.2,2
383,383,4,0.7,7
383,541,4,0.1,1
386,588,1,1.0,2
386,386,4,1.0,1
390,390,0,1.0,20
396,620,1,0.1,2
396,701,1,0.9,18
408,1150,5,1.0,1
444,551,2,0.5,1
444,1126,2,0.5,1
445,551,2,1.0,4
446,532,1,1.0,20
446,533,2,0.75,15
446,545,2,0.2,4
446,556,2,0.05,1
446,446,3,1.0,20
446,446,4,0.95,19
446,531,4,0.05,1
446,446,5,0.95,19
446,531,5,0.05,1
465,465,0,1.0,20
465,701,1,1.0,20
472,472,4,1.0,20
521,521,0,1.0,20
521,87,1,0.95,19
521,689,1,0.05,1
522,521,0,1.0,5
522,87,1,0.4,2
522,91,1,0.2,1
522,1052,1,0.4,2
522,522,5,1.0,6
532,532,1,1.0,3
532,530,2,1.0,9
532,854,3,1.0,3
532,532,4,1.0,4
532,532,5,1.0,6
533,533,4,1.0,20
560,560,0,0.8888888888888888,8
560,561,0,0.1111111111111111,1
560,145,1,0.6428571428571429,9
560,433,1,0.35714285714285715,5
620,620,1,1.0,4
620,645,2,1.0,3
628,1154,1,1.0,6
628,630,2,0.8461538461538461,11
628,1155,2,0.15384615384615385,2
628,631,3,0.9230769230769231,12
628,1153,3,0.07692307692307693,1
628,628,4,1.0,9
645,645,0,1.0,20
645,762,1,0.95,19
645,961,1,0.05,1
775,900,1,0.75,3
775,927,1,0.25,1
775,777,2,1.0,5
775,774,3,1.0,4
775,775,4,1.0,5
855,151,0,0.3333333333333333,2
855,855,0,0.6666666666666666,4
931,934,1,1.0,1
