from,to,action,p(s),frequency
1,11,2,0.9,9
1,221,2,0.1,1
3,246,1,0.3,3
3,540,1,0.7,7
3,143,2,0.4,4
3,146,2,0.6,6
7,522,1,0.5,5
7,659,1,0.5,5
7,660,2,1.0,10
7,7,4,0.7,7
7,46,4,0.3,3
8,8,5,0.9,9
8,9,5,0.1,1
13,509,5,0.9,9
13,513,5,0.1,1
16,16,0,0.9,9
16,90,0,0.1,1
16,78,1,1.0,10
17,17,0,0.9,9
17,58,0,0.1,1
22,453,1,0.7,7
22,454,1,0.3,3
22,75,2,0.2,2
22,147,2,0.6,6
22,558,2,0.2,2
23,301,1,0.7,7
23,661,1,0.3,3
29,303,1,1.0,10
29,11,2,0.9,9
29,221,2,0.1,1
29,29,3,1.0,10
29,29,4,0.8,8
29,62,4,0.2,2
31,301,1,0.8,8
31,661,1,0.2,2
31,78,2,0.8,8
31,368,2,0.2,2
33,372,1,0.2,2
33,408,1,0.8,8
40,23,0,0.2,2
40,40,0,0.8,8
40,664,1,1.0,10
42,517,1,0.3,3
42,555,1,0.7,7
43,262,1,0.5,5
43,555,1,0.5,5
45,231,2,0.2,2
45,472,2,0.8,8
46,408,1,0.6,6
46,522,1,0.4,4
46,231,2,0.4,4
46,559,2,0.2,2
46,564,2,0.1,1
46,567,2,0.3,3
46,33,4,0.5,5
46,46,4,0.5,5
48,320,2,1.0,10
49,2,0,0.3,3
49,49,0,0.7,7
49,246,1,0.2,2
49,540,1,0.8,8
50,50,0,1.0,10
53,372,1,1.0,10
53,231,2,0.1,1
53,472,2,0.9,9
59,467,1,1.0,10
62,303,1,0.3,3
62,517,1,0.7,7
62,11,2,0.2,2
62,221,2,0.8,8
62,29,3,0.6,6
62,62,3,0.4,4
62,29,4,0.3,3
62,62,4,0.6,6
62,667,4,0.1,1
62,62,5,0.8,8
62,667,5,0.2,2
64,220,1,0.8,8
64,454,1,0.2,2
65,65,5,0.9,9
65,663,5,0.1,1
67,680,0,0.8,8
67,683,0,0.2,2
67,456,1,0.4,4
67,718,1,0.6,6
68,517,1,0.2,2
68,555,1,0.8,8
68,156,2,0.7,7
68,221,2,0.3,3
68,62,3,0.3,3
68,68,3,0.7,7
68,62,4,0.3,3
68,68,4,0.6,6
68,298,4,0.1,1
70,63,5,0.3,3
70,70,5,0.7,7
74,303,1,0.5,5
74,517,1,0.5,5
74,11,2,0.2,2
74,221,2,0.7,7
74,572,2,0.1,1
74,1,4,0.1,1
74,74,4,0.9,9
78,78,1,0.9,9
78,259,1,0.1,1
80,73,0,0.5,5
80,80,0,0.5,5
80,73,1,0.6,6
80,134,1,0.4,4
82,661,1,0.3,3
82,664,1,0.7,7
82,31,4,0.2,2
82,82,4,0.8,8
83,522,1,0.1,1
83,659,1,0.9,9
83,567,2,0.5,5
83,660,2,0.5,5
83,38,4,0.2,2
83,83,4,0.8,8
87,518,0,1.0,10
88,88,0,1.0,10
90,85,0,0.1,1
90,90,0,0.9,9
92,92,0,1.0,10
92,392,1,1.0,10
93,93,4,1.0,10
94,4,5,0.6,6
94,94,5,0.4,4
95,518,0,1.0,10
98,318,0,0.3,3
98,373,0,0.7,7
98,717,1,0.7,7
98,800,1,0.3,3
98,138,2,0.3,3
98,139,2,0.7,7
98,98,4,0.7,7
98,106,4,0.3,3
99,115,0,1.0,10
101,141,0,0.6,6
101,149,0,0.2,2
101,317,0,0.2,2
101,742,1,0.9,9
101,769,1,0.1,1
101,238,2,0.2,2
101,504,2,0.8,8
101,101,3,0.8,8
101,107,3,0.2,2
101,101,4,0.9,9
101,107,4,0.1,1
106,679,1,0.4,4
106,717,1,0.6,6
107,262,1,0.9,9
107,769,1,0.1,1
107,238,2,0.3,3
107,263,2,0.6,6
107,388,2,0.1,1
107,43,4,0.7,7
107,107,4,0.3,3
108,286,5,0.1,1
108,337,5,0.6,6
108,349,5,0.3,3
110,14,1,1.0,10
110,79,2,0.5,5
110,117,2,0.5,5
117,70,2,0.2,2
117,127,2,0.7,7
117,771,2,0.1,1
117,117,5,1.0,10
118,337,5,0.6,6
118,338,5,0.4,4
123,662,5,1.0,10
124,64,0,0.25,1
124,124,0,0.75,3
124,220,1,0.6666666666666666,2
124,679,1,0.3333333333333333,1
125,116,2,0.4,4
125,119,2,0.6,6
125,94,5,0.6,6
125,125,5,0.4,4
132,61,1,0.8,8
132,220,1,0.2,2
132,66,2,0.2,2
132,73,2,0.1,1
132,114,2,0.7,7
135,220,1,1.0,9
143,143,0,0.3,3
143,146,0,0.7,7
143,143,1,0.4,4
143,457,1,0.6,6
143,431,2,0.1,1
143,433,2,0.5,5
143,678,2,0.1,1
143,786,2,0.1,1
143,787,2,0.1,1
143,788,2,0.1,1
146,143,1,0.9,9
146,457,1,0.1,1
146,146,4,1.0,10
148,408,1,1.0,10
148,231,2,0.3,3
148,814,2,0.7,7
160,30,0,0.7,7
160,160,0,0.3,3
160,301,1,1.0,10
174,720,1,0.9,9
174,821,1,0.1,1
174,736,2,1.0,10
181,181,0,0.8,8
181,196,0,0.2,2
181,721,1,0.2,2
181,826,1,0.8,8
182,737,1,1.0,10
184,526,2,1.0,10
185,495,0,0.8,8
185,806,0,0.2,2
185,755,1,0.7777777777777778,7
185,832,1,0.2222222222222222,2
185,164,4,0.2,2
185,185,4,0.8,8
190,720,1,1.0,10
190,736,2,0.9,9
190,738,2,0.1,1
190,190,4,1.0,10
196,196,0,1.0,10
196,721,1,1.0,10
196,196,5,1.0,10
204,526,2,0.4,4
204,530,2,0.3,3
204,573,2,0.1,1
204,574,2,0.1,1
204,575,2,0.1,1
211,196,0,1.0,10
211,721,1,0.9,9
211,737,1,0.1,1
213,180,2,0.8,8
213,289,2,0.2,2
219,233,0,1.0,4
219,217,5,0.3333333333333333,1
219,753,5,0.6666666666666666,2
254,392,1,1.0,10
377,535,1,0.5,5
377,537,1,0.5,5
377,536,2,0.1,1
377,538,2,0.5,5
377,565,2,0.4,4
377,446,3,0.2,2
377,545,3,0.8,8
377,377,4,0.6,6
377,382,4,0.4,4
378,547,1,1.0,4
378,546,2,1.0,5
378,378,4,1.0,3
382,535,1,0.9,9
382,537,1,0.1,1
382,536,2,0.9,9
382,538,2,0.1,1
382,378,4,0.1,1
382,382,4,0.9,9
396,465,0,1.0,10
396,725,1,1.0,10
396,726,2,1.0,10
518,518,0,1.0,10
518,87,1,0.5,5
518,251,1,0.1,1
518,808,1,0.3,3
518,809,1,0.1,1
519,518,0,1.0,7
519,87,1,0.14285714285714285,1
519,808,1,0.8571428571428571,6
520,524,0,1.0,2
520,525,1,0.5,1
520,761,1,0.5,1
726,726,0,1.0,10
850,852,1,1.0,3
850,853,2,1.0,1
850,849,3,1.0,2
850,850,4,1.0,2
