from,to,action,p(s),frequency
0,7,5,0.9171135462811845,7867
0,1,3,0.05607367684775006,481
0,1,4,0.025647003963627884,220
0,266,5,0.0005828864537188156,5
0,0,4,0.00023315458148752622,2
0,129,1,0.00023315458148752622,2
0,26,2,0.00011657729074376311,1
1,27,5,0.885670731707317,2324
1,62,3,0.017911585365853657,47
1,62,4,0.013719512195121951,36
1,7,5,0.07926829268292683,208
1,1,4,0.0019054878048780487,5
1,1,3,0.0011432926829268292,3
1,49,2,0.00038109756097560977,1
2,10,2,0.542007330138145,3845
2,2,5,0.4245841556244714,3012
2,2,4,0.000563856780377784,4
2,2,3,0.000281928390188892,2
2,58,2,0.015506061460389062,110
2,48,5,0.012263884973216803,87
2,48,4,0.000140964195094446,1
2,13,2,0.0015506061460389062,11
2,6,5,0.00042289258528333803,3
2,225,2,0.00140964195094446,10
2,291,1,0.000140964195094446,1
2,300,1,0.000140964195094446,1
2,416,5,0.0009867493656611221,7
3,21,3,0.4607379375591296,2435
3,8,4,0.15477767265846737,818
3,8,2,0.02913907284768212,154
3,8,5,0.0013245033112582781,7
3,41,3,0.20075685903500473,1061
3,3,4,0.1239356669820246,655
3,3,2,0.012488174077578051,66
3,3,5,0.0003784295175023652,2
3,42,3,0.002838221381267739,15
3,53,4,0.0035950804162724692,19
3,53,2,0.0003784295175023652,2
3,53,0,0.0001892147587511826,1
3,59,4,0.000946073793755913,5
3,59,2,0.0001892147587511826,1
3,59,0,0.0011352885525070956,6
3,59,5,0.0001892147587511826,1
3,133,3,0.0003784295175023652,2
3,126,1,0.0005676442762535478,3
3,71,3,0.002838221381267739,15
3,39,1,0.0003784295175023652,2
3,134,1,0.0013245033112582781,7
3,179,1,0.000946073793755913,5
3,293,1,0.0003784295175023652,2
3,44,1,0.0001892147587511826,1
4,22,1,0.0014578750831244565,57
4,22,2,0.0287738503248248,1125
4,24,0,0.2573021637935444,10060
4,23,0,0.04232953092229782,1655
4,4,5,0.6362218016266816,24875
4,4,4,0.005140927924702031,201
4,4,3,0.0024553685610517162,96
4,4,1,0.0006649956519515065,26
4,63,5,0.0030436339454703565,119
4,63,4,2.5576755844288712e-05,1
4,91,2,0.014322983272801678,560
4,117,0,0.0009207632103943935,36
4,138,2,0.00010230702337715485,4
4,152,0,0.00033249782597575325,13
4,118,0,0.004399202005217658,172
4,57,0,0.0013811448155915903,54
4,251,2,0.00012788377922144355,5
4,87,0,0.00012788377922144355,5
4,218,0,0.00012788377922144355,5
