from,to,action,p(s),frequency
1,11,2,0.9,27
1,527,2,0.1,3
3,246,1,0.36666666666666664,11
3,560,1,0.6333333333333333,19
3,143,2,0.5666666666666667,17
3,146,2,0.36666666666666664,11
3,457,2,0.03333333333333333,1
3,925,2,0.03333333333333333,1
7,600,1,0.26666666666666666,8
7,686,1,0.7333333333333333,22
7,576,2,0.16666666666666666,5
7,687,2,0.03333333333333333,1
7,782,2,0.8,24
7,7,4,0.7666666666666667,23
7,46,4,0.23333333333333334,7
8,8,5,0.8333333333333334,25
8,9,5,0.16666666666666666,5
13,450,5,0.03333333333333333,1
13,509,5,0.8666666666666667,26
13,513,5,0.1,3
16,16,0,0.8,24
16,78,0,0.03333333333333333,1
16,90,0,0.16666666666666666,5
16,78,1,0.9333333333333333,28
16,85,1,0.03333333333333333,1
16,259,1,0.03333333333333333,1
17,17,0,0.7333333333333333,22
17,58,0,0.26666666666666666,8
22,453,1,0.8666666666666667,26
22,454,1,0.13333333333333333,4
22,75,2,0.26666666666666666,8
22,147,2,0.6333333333333333,19
22,1084,2,0.06666666666666667,2
22,1085,2,0.03333333333333333,1
23,301,1,0.7333333333333333,22
23,777,1,0.26666666666666666,8
29,303,1,0.9666666666666667,29
29,517,1,0.03333333333333333,1
29,11,2,1.0,30
29,29,3,0.9666666666666667,29
29,62,3,0.03333333333333333,1
29,29,4,0.9666666666666667,29
29,62,4,0.03333333333333333,1
31,301,1,0.6666666666666666,20
31,777,1,0.3,9
31,1308,1,0.03333333333333333,1
31,78,2,0.43333333333333335,13
31,343,2,0.03333333333333333,1
31,368,2,0.4,12
31,1301,2,0.03333333333333333,1
31,1323,2,0.1,3
33,372,1,0.3,9
33,408,1,0.7,21
40,23,0,0.13333333333333333,4
40,40,0,0.8666666666666667,26
40,777,1,0.06666666666666667,2
40,1025,1,0.9,27
40,1300,1,0.03333333333333333,1
42,517,1,0.3333333333333333,10
42,554,1,0.6666666666666666,20
43,262,1,0.43333333333333335,13
43,554,1,0.5666666666666667,17
45,231,2,0.03333333333333333,1
45,472,2,0.6666666666666666,20
45,556,2,0.3,9
46,408,1,0.6,18
46,600,1,0.4,12
46,231,2,0.3,9
