from,to,action,p(s),frequency
0,84,3,0.03333333333333333,1
0,121,3,0.06666666666666667,2
0,134,3,0.2,6
0,219,3,0.23333333333333334,7
0,795,3,0.03333333333333333,1
0,1799,3,0.43333333333333335,13
0,0,4,0.6333333333333333,19
0,231,4,0.26666666666666666,8
0,486,4,0.06666666666666667,2
0,1648,4,0.03333333333333333,1
1,1502,2,0.03333333333333333,1
1,1650,2,0.9333333333333333,28
1,1730,2,0.03333333333333333,1
2,49,1,0.6,18
2,292,1,0.3,9
2,467,1,0.1,3
2,1502,2,0.03333333333333333,1
2,1649,2,0.06666666666666667,2
2,1650,2,0.9,27
4,3,1,0.7666666666666667,23
4,88,1,0.03333333333333333,1
4,819,1,0.2,6
4,84,3,0.8,24
4,121,3,0.2,6
4,4,4,0.7333333333333333,22
4,521,4,0.26666666666666666,8
5,197,2,0.13333333333333333,4
5,221,2,0.16666666666666666,5
5,1037,2,0.3,9
5,1666,2,0.03333333333333333,1
5,1919,2,0.26666666666666666,8
5,2379,2,0.03333333333333333,1
5,2392,2,0.03333333333333333,1
5,2486,2,0.03333333333333333,1
6,1650,2,1.0,30
7,243,2,0.8,24
7,393,2,0.1,3
7,1866,2,0.1,3
8,539,0,0.3333333333333333,10
8,1645,0,0.6666666666666666,20
8,1576,1,0.3333333333333333,10
8,1645,1,0.6666666666666666,20
8,8,3,0.5,15
8,110,3,0.4666666666666667,14
8,2836,3,0.03333333333333333,1
8,8,4,0.6666666666666666,20
8,110,4,0.3333333333333333,10
10,853,2,0.15,3
10,1876,2,0.1,2
10,1880,2,0.2,4
10,1881,2,0.1,2
10,2581,2,0.05,1
10,2649,2,0.1,2
10,2818,2,0.1,2
10,3060,2,0.15,3
10,3185,2,0.05,1
12,12,1,0.43333333333333335,13
12,55,1,0.5333333333333333,16
12,528,1,0.03333333333333333,1
12,84,3,0.06666666666666667,2
12,99,3,0.23333333333333334,7
12,121,3,0.13333333333333333,4
12,134,3,0.5,15
12,169,3,0.03333333333333333,1
12,1695,3,0.03333333333333333,1
15,1650,2,1.0,30
18,1605,0,0.43333333333333335,13
18,1921,0,0.5666666666666667,17
18,18,1,0.3,9
18,191,1,0.7,21
18,1604,2,0.9666666666666667,29
18,2249,2,0.03333333333333333,1
18,18,4,0.7,21
18,135,4,0.3,9
18,18,5,0.7333333333333333,22
18,135,5,0.23333333333333334,7
18,191,5,0.03333333333333333,1
19,765,1,0.3333333333333333,10
19,792,1,0.6666666666666666,20
19,759,2,0.26666666666666666,8
19,1677,2,0.03333333333333333,1
19,1696,2,0.7,21
19,19,4,0.8333333333333334,25
19,217,4,0.13333333333333333,4
19,456,4,0.03333333333333333,1
25,171,2,0.2,6
25,523,2,0.06666666666666667,2
25,597,2,0.06666666666666667,2
25,637,2,0.03333333333333333,1
25,986,2,0.03333333333333333,1
25,1054,2,0.03333333333333333,1
25,1219,2,0.06666666666666667,2
25,1679,2,0.03333333333333333,1
25,1702,2,0.03333333333333333,1
25,1703,2,0.03333333333333333,1
25,1736,2,0.03333333333333333,1
25,1778,2,0.06666666666666667,2
25,1779,2,0.13333333333333333,4
25,1844,2,0.03333333333333333,1
25,1929,2,0.13333333333333333,4
29,29,0,0.5,2
29,209,0,0.5,2
29,1966,1,0.3333333333333333,1
29,2032,1,0.6666666666666666,2
29,1159,2,1.0,8
29,209,4,1.0,4
29,2910,5,0.4,2
29,3278,5,0.6,3
31,1822,2,0.9666666666666667,29
31,1868,2,0.03333333333333333,1
31,31,4,0.5333333333333333,16
31,148,4,0.43333333333333335,13
31,542,4,0.03333333333333333,1
34,91,2,0.3,9
34,2033,2,0.7,21
35,232,1,0.6,18
35,1966,1,0.03333333333333333,1
35,1969,1,0.3333333333333333,10
35,2032,1,0.03333333333333333,1
35,232,2,0.3,9
35,1807,2,0.7,21
35,35,4,0.3333333333333333,10
35,61,4,0.6666666666666666,20
37,82,1,0.16666666666666666,5
37,298,1,0.8333333333333334,25
37,1502,2,0.7,21
37,1650,2,0.3,9
38,38,2,0.36666666666666664,11
38,104,2,0.6,18
38,401,2,0.03333333333333333,1
40,40,2,0.7333333333333333,22
40,127,2,0.23333333333333334,7
40,2597,2,0.03333333333333333,1
42,7,2,0.4,12
42,87,2,0.26666666666666666,8
42,637,2,0.03333333333333333,1
42,1054,2,0.06666666666666667,2
42,1443,2,0.03333333333333333,1
42,1711,2,0.06666666666666667,2
42,1923,2,0.03333333333333333,1
42,1944,2,0.03333333333333333,1
42,2052,2,0.06666666666666667,2
43,918,1,0.5666666666666667,17
43,1569,1,0.26666666666666666,8
43,1582,1,0.03333333333333333,1
43,2147,1,0.13333333333333333,4
43,43,4,0.8,24
43,98,4,0.2,6
44,459,2,0.16666666666666666,5
44,632,2,0.03333333333333333,1
