from,to,action,p(s),frequency
0,49,0,1.0,10
0,26,2,1.0,10
1,49,0,1.0,10
1,99,1,0.1,1
1,454,1,0.2,2
1,457,1,0.7,7
2,225,0,1.0,10
5,5,0,0.6,6
5,17,0,0.2,2
5,47,0,0.1,1
5,253,0,0.1,1
5,5,2,0.2,2
5,60,2,0.7,7
5,253,2,0.1,1
7,54,0,0.7,7
7,393,0,0.3,3
7,413,1,0.1,1
7,465,1,0.5,5
7,467,1,0.4,4
8,25,5,1.0,10
9,290,0,0.9,9
9,461,0,0.1,1
11,34,0,0.2,2
11,289,0,0.8,8
12,34,0,0.1,1
12,289,0,0.7,7
12,290,0,0.1,1
12,384,0,0.1,1
14,20,0,0.9,9
14,470,0,0.1,1
14,20,1,0.2,2
14,52,1,0.4,4
14,85,1,0.4,4
14,14,3,0.8,8
14,43,3,0.2,2
19,19,1,0.6,6
19,78,1,0.1,1
19,99,1,0.3,3
19,233,5,0.1,1
19,248,5,0.2,2
19,473,5,0.7,7
20,14,3,0.8,8
20,43,3,0.2,2
25,99,1,0.2,2
25,129,1,0.8,8
25,26,2,1.0,10
26,49,2,1.0,10
27,20,0,1.0,10
27,466,1,0.2,2
27,467,1,0.1,1
27,468,1,0.7,7
29,218,0,0.9,9
29,219,0,0.1,1
29,29,3,1.0,10
31,17,0,1.0,10
32,40,0,1.0,10
35,17,0,1.0,10
35,69,1,0.7,7
35,224,1,0.3,3
38,18,0,1.0,10
39,39,1,0.4,4
39,129,1,0.6,6
39,39,5,0.6,6
39,129,5,0.4,4
42,53,0,0.5,5
42,59,0,0.1,1
42,417,0,0.4,4
43,20,0,1.0,10
43,85,1,0.9,9
43,456,1,0.1,1
43,43,3,1.0,10
45,209,0,0.9,9
45,365,0,0.1,1
45,463,1,0.7,7
45,485,1,0.3,3
45,45,3,0.3,3
45,50,3,0.7,7
46,10,0,1.0,10
48,58,0,1.0,10
48,360,1,0.3,3
48,442,1,0.7,7
48,46,3,1.0,10
50,10,0,0.9,9
50,434,0,0.1,1
50,263,1,0.3,3
50,300,1,0.7,7
51,18,0,1.0,10
51,444,1,1.0,10
53,53,0,0.2,2
53,59,0,0.5,5
53,417,0,0.3,3
54,20,0,0.5,5
54,54,0,0.3,3
54,470,0,0.2,2
54,54,1,0.5,5
54,466,1,0.2,2
54,468,1,0.3,3
55,290,0,0.6,6
55,384,0,0.1,1
55,471,0,0.2,2
55,482,0,0.1,1
56,56,0,0.7,7
56,88,0,0.1,1
56,289,0,0.1,1
56,493,0,0.1,1
56,56,5,0.7,7
56,57,5,0.1,1
56,88,5,0.2,2
57,57,0,0.7,7
57,186,0,0.1,1
57,218,0,0.1,1
57,492,0,0.1,1
58,10,0,0.3,3
58,58,0,0.4,4
58,486,0,0.3,3
59,26,0,0.2,2
59,59,0,0.5,5
59,384,0,0.3,3
59,8,5,0.4,4
59,26,5,0.2,2
59,384,5,0.4,4
60,17,0,0.9,9
60,32,0,0.1,1
60,69,1,0.8,8
60,122,1,0.2,2
60,61,2,1.0,10
62,18,0,0.8,8
62,49,0,0.2,2
64,227,0,0.6,6
64,424,0,0.1,1
64,481,0,0.2,2
64,484,0,0.1,1
65,10,0,1.0,10
67,67,0,0.1,1
67,200,0,0.8,8
67,484,0,0.1,1
67,112,1,0.1,1
67,200,1,0.1,1
67,314,1,0.1,1
67,378,1,0.1,1
67,381,1,0.2,2
67,505,1,0.2,2
67,531,1,0.1,1
67,544,1,0.1,1
69,69,1,0.9,9
69,458,1,0.1,1
69,69,2,1.0,10
69,69,5,1.0,10
71,59,0,0.9,9
71,398,0,0.1,1
74,75,0,0.3,3
74,227,0,0.7,7
75,227,0,1.0,10
77,88,0,1.0,10
77,77,5,0.7,7
77,88,5,0.1,1
77,249,5,0.2,2
78,84,1,1.0,10
79,34,0,1.0,1
81,81,1,0.7,7
81,132,1,0.3,3
81,81,3,0.9,9
81,185,3,0.1,1
83,18,0,1.0,10
88,88,0,0.8,8
88,461,0,0.2,2
88,77,5,0.1,1
88,88,5,0.9,9
90,227,0,1.0,10
91,4,1,1.0,10
94,338,0,1.0,10
94,444,1,1.0,10
95,478,0,1.0,10
96,9,0,0.1,1
96,88,0,0.9,9
97,372,3,0.7,7
97,414,3,0.3,3
97,97,4,0.8,8
97,336,4,0.2,2
99,99,1,0.5,5
99,454,1,0.5,5
99,129,2,0.1,1
99,199,2,0.6,6
99,455,2,0.3,3
100,476,0,1.0,10
101,470,0,1.0,9
101,85,1,0.7142857142857143,5
101,468,1,0.14285714285714285,1
101,547,1,0.14285714285714285,1
101,169,3,1.0,2
101,101,4,0.14285714285714285,1
101,169,4,0.8571428571428571,6
103,470,0,1.0,10
103,85,1,1.0,10
103,169,3,1.0,10
104,104,0,0.4,4
104,338,0,0.6,6
104,165,2,0.9,9
104,243,2,0.1,1
104,97,5,0.5,5
104,336,5,0.5,5
106,398,0,0.1,1
106,525,0,0.9,9
106,154,5,1.0,10
107,285,0,0.9,9
107,434,0,0.1,1
107,161,1,0.1,1
107,291,1,0.5,5
107,300,1,0.4,4
107,107,3,0.1,1
107,155,3,0.9,9
109,285,0,1.0,10
110,54,0,1.0,10
110,401,1,0.3,3
110,413,1,0.6,6
110,483,1,0.1,1
110,197,2,1.0,10
111,434,0,1.0,3
111,300,1,1.0,9
111,107,3,1.0,5
111,107,4,1.0,7
112,7,0,0.1,1
112,197,0,0.7,7
112,200,0,0.1,1
112,211,0,0.1,1
113,286,1,0.25,1
113,473,1,0.75,3
113,177,2,1.0,8
113,540,3,1.0,5
113,177,4,1.0,9
115,106,5,0.4,4
115,115,5,0.2,2
115,167,5,0.4,4
