from,to,action,p(s),frequency
8,384,2,0.95,19
8,1248,2,0.05,1
16,986,5,0.9,18
16,2571,5,0.1,2
23,23,0,0.4,8
23,240,0,0.6,12
23,2070,3,0.25,5
23,2124,3,0.75,15
38,1078,2,0.95,19
38,2001,2,0.05,1
40,1077,3,1.0,20
49,25,2,0.95,19
49,483,2,0.05,1
58,231,2,0.3,6
58,285,2,0.7,14
58,53,4,0.4,8
58,58,4,0.6,12
62,8,4,0.15,3
62,62,4,0.7,14
62,220,4,0.1,2
62,1258,4,0.05,1
73,73,4,1.0,20
78,852,0,0.1111111111111111,1
78,1520,0,0.2222222222222222,2
78,2728,0,0.6666666666666666,6
79,1959,3,0.8,16
79,2036,3,0.2,4
80,958,3,0.5,1
80,1077,3,0.5,1
80,1580,5,0.5,1
80,3601,5,0.5,1
81,81,0,0.8,16
81,834,0,0.05,1
81,885,0,0.1,2
81,2793,0,0.05,1
86,645,0,0.2,1
86,1520,0,0.8,4
86,87,2,0.6666666666666666,2
86,110,2,0.3333333333333333,1
88,88,4,0.95,19
88,2683,4,0.05,1
95,110,2,0.85,17
95,374,2,0.15,3
97,97,0,0.4,8
97,121,0,0.55,11
97,1182,0,0.05,1
101,73,3,0.75,3
101,793,3,0.25,1
102,102,0,0.15,3
102,1365,0,0.85,17
103,197,0,0.25,5
103,222,0,0.35,7
103,311,0,0.4,8
103,103,2,0.4,8
103,139,2,0.2,4
103,508,2,0.4,8
109,132,3,0.25,5
109,958,3,0.05,1
109,2060,3,0.5,10
109,2765,3,0.1,2
109,3491,3,0.05,1
109,3556,3,0.05,1
109,109,5,0.4,8
109,293,5,0.6,12
120,951,3,0.1,2
120,2036,3,0.9,18
121,121,0,0.1,2
121,323,0,0.2,4
121,366,0,0.1,2
121,405,0,0.6,12
130,836,3,0.2,4
130,1442,3,0.8,16
146,3123,0,1.0,20
148,221,2,0.9,18
148,231,2,0.1,2
148,148,4,1.0,20
149,102,0,0.8,16
149,149,0,0.2,4
155,115,2,1.0,2
161,161,2,0.9,18
161,1080,2,0.05,1
161,1153,2,0.05,1
165,221,2,0.15,3
165,231,2,0.3,6
165,342,2,0.05,1
165,2004,2,0.05,1
165,2017,2,0.45,9
165,165,4,0.85,17
165,619,4,0.15,3
171,70,2,0.5,10
171,171,2,0.5,10
173,211,2,0.875,14
173,278,2,0.0625,1
173,2569,2,0.0625,1
174,238,3,1.0,20
177,2224,3,1.0,20
177,177,5,1.0,20
178,1151,3,1.0,7
179,1749,3,0.16666666666666666,1
179,2282,3,0.8333333333333334,5
179,179,5,0.7,7
179,191,5,0.3,3
184,1749,3,0.8333333333333334,10
184,1882,3,0.16666666666666666,2
184,184,5,0.3333333333333333,5
184,208,5,0.6666666666666666,10
186,1898,1,0.95,19
186,1910,1,0.05,1
186,384,2,0.4,8
186,1704,2,0.55,11
186,2126,2,0.05,1
186,243,3,0.65,13
186,555,3,0.3,6
186,2218,3,0.05,1
186,186,4,1.0,20
186,186,5,0.85,17
186,810,5,0.05,1
186,1360,5,0.1,2
188,1154,2,0.05,1
188,1883,2,0.95,19
189,1441,3,0.1,2
189,1442,3,0.9,18
189,177,5,0.1,2
189,189,5,0.05,1
189,308,5,0.85,17
190,958,3,0.95,19
190,1077,3,0.05,1
194,2021,3,0.08333333333333333,1
194,3118,3,0.9166666666666666,11
194,185,5,0.8235294117647058,14
194,194,5,0.17647058823529413,3
198,198,2,0.95,19
198,207,2,0.05,1
199,2210,3,1.0,20
199,199,5,1.0,20
200,1151,3,0.95,19
200,1832,3,0.05,1
200,200,4,0.8,16
200,284,4,0.15,3
200,1422,4,0.05,1
203,323,0,0.25,5
203,405,0,0.75,15
206,365,3,0.4375,7
206,481,3,0.125,2
206,960,3,0.0625,1
206,1500,3,0.375,6
206,2270,5,0.13333333333333333,2
206,2275,5,0.5333333333333333,8
206,2276,5,0.3333333333333333,5
