from,to,action,p(s),frequency
0,7,5,0.9180464562239429,7707
0,1,3,0.05443716497915426,457
0,1,4,0.026206075044669448,220
0,266,5,0.0005955926146515784,5
0,0,4,0.00011911852293031566,1
0,129,1,0.00023823704586063132,2
0,49,0,0.00011911852293031566,1
0,26,2,0.00023823704586063132,2
1,27,5,0.8799188640973631,2169
1,62,3,0.019878296146044624,49
1,62,4,0.013387423935091278,33
1,7,5,0.08356997971602434,206
1,1,4,0.0012170385395537525,3
1,1,3,0.0016227180527383367,4
1,49,2,0.00040567951318458417,1
2,10,2,0.53673637864612,3901
2,10,1,0.000275178866263071,2
2,2,5,0.43230599889928456,3142
2,2,4,0.0004127682993946065,3
2,2,3,0.0001375894331315355,1
2,58,2,0.012658227848101266,92
2,48,5,0.011970280682443588,87
2,48,4,0.0001375894331315355,1
2,13,2,0.0024766097963676388,18
2,6,5,0.0001375894331315355,1
2,225,2,0.001100715465052284,8
2,291,1,0.0001375894331315355,1
2,300,1,0.0001375894331315355,1
2,416,5,0.0012383048981838194,9
2,471,2,0.0001375894331315355,1
3,21,3,0.4498176933410094,2344
3,8,4,0.1600460564191134,834
3,8,2,0.027633851468048358,144
3,8,5,0.001535213970447131,8
3,41,3,0.20744578775666858,1081
3,3,4,0.12550374208405296,654
3,3,2,0.008827480330071004,46
3,3,5,0.00019190174630589137,1
3,42,3,0.00422183841872961,22
3,53,4,0.0036461331798119364,19
3,53,2,0.00019190174630589137,1
3,59,4,0.0019190174630589138,10
3,59,2,0.00038380349261178274,2
3,59,0,0.0007676069852235655,4
3,59,5,0.00019190174630589137,1
3,133,3,0.00038380349261178274,2
3,126,1,0.0005757052389176742,3
3,71,3,0.0032623296872001536,17
3,39,1,0.0005757052389176742,3
3,134,1,0.0013433122241412398,7
3,179,1,0.0009595087315294569,5
3,293,1,0.00038380349261178274,2
3,19,1,0.00019190174630589137,1
4,22,1,0.0014870082437650005,57
4,22,2,0.029061880413231763,1114
4,24,0,0.26129604507982884,10016
4,23,0,0.04278409683815089,1640
4,4,5,0.6304914953563602,24168
4,4,4,0.005530627152248774,212
4,4,3,0.0028174893039757906,108
4,4,1,0.0007565480538453511,29
4,63,5,0.0035479494938954396,136
4,91,2,0.014426588750913075,553
4,117,0,0.0009391631013252635,36
4,138,2,0.00010435145570280705,4
4,152,0,0.00031305436710842114,12
4,118,0,0.004226233955963686,162
4,57,0,0.0010696024209537723,41
4,251,2,7.826359177710528e-05,3
4,87,0,7.826359177710528e-05,3
4,218,0,0.00010435145570280705,4
4,172,5,0.00046958155066263176,18
4,244,0,5.2175727851403525e-05,2
4,250,5,0.00015652718355421057,6
4,139,0,0.00013043931962850882,5
4,176,0,5.2175727851403525e-05,2
4,279,0,2.6087863925701763e-05,1
5,35,3,0.7701375245579568,2744
5,30,3,0.08447937131630648,301
5,60,4,0.0957058658433904,341
5,60,5,0.02890822340724109,103
5,5,4,0.009261857984844232,33
5,5,5,0.0030872859949480774,11
5,5,1,0.0008419870895312938,3
5,135,5,0.003929273084479371,14
5,302,1,0.000280662363177098,1
5,38,3,0.002245298905416784,8
5,47,4,0.000280662363177098,1
5,209,5,0.000561324726354196,2
5,61,1,0.000280662363177098,1
6,10,2,0.905118548318069,21149
