from,to,action,p(s),frequency
0,55,3,0.6022205377446828,13506
0,55,5,0.1408570027199358,3159
0,55,4,0.00352253979578187,79
0,0,5,0.1250278681945869,2804
0,0,3,0.11651134792883577,2613
0,0,4,0.0015160297855263745,34
0,0,2,0.0004904802247291211,11
0,276,2,0.0008026040041021982,18
0,276,5,0.006376242921478575,143
0,276,4,0.0008026040041021982,18
0,37,0,0.0007580148927631873,17
0,1028,1,0.0004904802247291211,11
0,124,0,0.00022294555669505507,5
0,1030,1,0.00022294555669505507,5
0,1375,3,8.917822267802202e-05,2
0,979,3,8.917822267802202e-05,2
1,1,3,0.19473684210526315,37
1,1,5,0.16842105263157894,32
1,1,4,0.010526315789473684,2
1,5,5,0.24736842105263157,47
1,5,3,0.2,38
1,5,4,0.015789473684210527,3
1,85,3,0.031578947368421054,6
1,85,5,0.1,19
1,1203,2,0.005263157894736842,1
1,68,3,0.021052631578947368,4
1,959,3,0.005263157894736842,1
2,24,5,0.9552238805970149,64
2,11,5,0.04477611940298507,3
3,23,2,0.004166666666666667,3
3,10,5,0.2847222222222222,205
3,40,5,0.31527777777777777,227
3,369,3,0.1125,81
3,369,4,0.008333333333333333,6
3,3,3,0.09166666666666666,66
3,3,4,0.008333333333333333,6
3,720,5,0.011111111111111112,8
3,764,5,0.016666666666666666,12
3,420,5,0.059722222222222225,43
3,900,5,0.018055555555555554,13
3,683,5,0.0375,27
3,1283,5,0.011111111111111112,8
3,1175,5,0.001388888888888889,1
3,1290,3,0.005555555555555556,4
3,1287,3,0.006944444444444444,5
3,2460,0,0.001388888888888889,1
3,2341,5,0.001388888888888889,1
3,1150,0,0.001388888888888889,1
3,3246,2,0.001388888888888889,1
3,1611,5,0.001388888888888889,1
4,4,5,0.3498233215547703,792
4,4,2,0.22924028268551236,519
4,4,3,0.06139575971731449,139
4,4,4,0.02429328621908127,55
4,17,5,0.1439929328621908,326
4,17,4,0.011925795053003533,27
4,17,2,0.071113074204947,161
4,17,3,0.02517667844522968,57
4,26,5,0.01678445229681979,38
4,26,3,0.004858657243816254,11
4,26,2,0.0066254416961130744,15
4,26,4,0.001325088339222615,3
4,359,2,0.0030918727915194345,7
4,359,5,0.00530035335689046,12
4,359,3,0.005742049469964664,13
4,359,4,0.00044169611307420494,1
4,101,0,0.02782685512367491,63
4,367,0,0.008392226148409895,19
4,67,5,0.0017667844522968198,4
4,1149,5,0.00044169611307420494,1
4,1149,4,0.00044169611307420494,1
5,1,5,0.25301204819277107,63
5,1,3,0.1606425702811245,40
5,1,4,0.01606425702811245,4
5,5,3,0.12449799196787148,31
5,5,5,0.3815261044176707,95
5,5,4,0.012048192771084338,3
5,1024,5,0.004016064257028112,1
5,68,2,0.004016064257028112,1
5,68,3,0.020080321285140562,5
5,1203,3,0.024096385542168676,6
6,6,5,0.4708333333333333,113
6,6,3,0.05416666666666667,13
6,6,4,0.025,6
6,22,2,0.17916666666666667,43
6,22,3,0.004166666666666667,1
6,52,5,0.19583333333333333,47
6,52,3,0.004166666666666667,1
6,52,4,0.004166666666666667,1
6,238,3,0.004166666666666667,1
6,238,5,0.0125,3
6,388,2,0.025,6
6,960,5,0.008333333333333333,2
6,1449,2,0.004166666666666667,1
6,544,5,0.004166666666666667,1
6,102,0,0.004166666666666667,1
7,78,5,0.9522401991288114,6121
7,7,4,0.01477909147479776,95
7,7,1,0.017268201617921593,111
7,320,5,0.013690105787181083,88
7,1365,5,0.0004667081518357187,3
7,302,4,0.0009334163036714375,6
7,302,1,0.00031113876789047915,2
