from,to,action,p(s),frequency
0,84,3,0.8,16
0,121,3,0.1,2
0,448,3,0.1,2
0,0,4,0.45,9
0,231,4,0.35,7
0,486,4,0.15,3
0,1590,4,0.05,1
1,1592,2,1.0,20
2,49,1,0.3,6
2,292,1,0.4,8
2,298,1,0.1,2
2,467,1,0.2,4
2,1502,2,0.1,2
2,1592,2,0.75,15
2,1615,2,0.05,1
2,1680,2,0.1,2
4,3,1,0.35,7
4,88,1,0.05,1
4,230,1,0.2,4
4,445,1,0.05,1
4,819,1,0.35,7
4,84,3,0.9,18
4,121,3,0.1,2
4,4,4,0.9,18
4,521,4,0.1,2
5,197,2,0.1,2
5,221,2,0.1,2
5,1037,2,0.3,6
5,1093,2,0.1,2
5,1790,2,0.05,1
5,1793,2,0.05,1
5,1794,2,0.05,1
5,1832,2,0.25,5
6,1592,2,0.1,2
6,1615,2,0.85,17
6,1624,2,0.05,1
7,243,2,0.85,17
7,393,2,0.1,2
7,1917,2,0.05,1
8,539,0,0.25,5
8,1871,0,0.75,15
8,1598,1,0.35,7
8,1871,1,0.6,12
8,2497,1,0.05,1
8,8,3,0.7,14
8,110,3,0.3,6
8,8,4,0.7,14
8,110,4,0.3,6
10,24,2,0.05,1
10,853,2,0.2,4
10,1349,2,0.05,1
10,1852,2,0.05,1
10,2221,2,0.1,2
10,2231,2,0.15,3
10,2343,2,0.1,2
10,2345,2,0.05,1
10,2393,2,0.05,1
10,2394,2,0.05,1
10,2515,2,0.05,1
10,2839,2,0.05,1
10,2841,2,0.05,1
12,12,1,0.45,9
12,55,1,0.35,7
12,528,1,0.15,3
12,921,1,0.05,1
12,84,3,0.05,1
12,99,3,0.3,6
12,121,3,0.1,2
12,134,3,0.4,8
12,169,3,0.05,1
12,448,3,0.1,2
15,1592,2,0.8,16
15,1610,2,0.05,1
15,1615,2,0.15,3
18,1597,0,0.65,13
18,1620,0,0.35,7
18,18,1,0.4,8
18,191,1,0.6,12
18,1568,2,1.0,20
18,18,4,0.7,14
18,135,4,0.3,6
18,18,5,0.7,14
18,135,5,0.3,6
19,765,1,0.3,6
19,792,1,0.7,14
19,759,2,0.15,3
19,1591,2,0.85,17
19,19,4,0.9,18
19,217,4,0.1,2
23,23,0,1.0,6
23,23,1,0.8333333333333334,5
23,716,1,0.16666666666666666,1
23,48,2,0.8333333333333334,5
23,544,2,0.16666666666666666,1
23,23,4,1.0,15
25,7,2,0.05,1
25,171,2,0.1,2
25,465,2,0.05,1
25,523,2,0.1,2
25,597,2,0.15,3
25,986,2,0.1,2
25,1054,2,0.05,1
25,1219,2,0.05,1
25,1705,2,0.2,4
25,1713,2,0.05,1
25,1810,2,0.05,1
25,1866,2,0.05,1
29,29,0,0.4,4
29,209,0,0.6,6
29,1903,1,0.3333333333333333,4
29,1904,1,0.6666666666666666,8
29,1159,2,0.5,9
29,1803,2,0.5,9
29,29,4,0.42857142857142855,3
29,209,4,0.5714285714285714,4
29,2607,5,0.5555555555555556,5
29,2609,5,0.4444444444444444,4
30,1873,2,0.375,3
30,2498,2,0.625,5
31,1603,2,1.0,20
31,31,4,0.55,11
31,148,4,0.3,6
31,542,4,0.15,3
34,91,2,0.3,6
34,1918,2,0.7,14
35,232,1,0.4,8
35,1903,1,0.1,2
35,1904,1,0.05,1
35,1920,1,0.45,9
35,232,2,0.4,8
35,1803,2,0.6,12
35,35,4,0.45,9
35,61,4,0.55,11
37,82,1,0.15,3
37,298,1,0.85,17
37,1502,2,0.7,14
37,1592,2,0.15,3
37,1626,2,0.15,3
38,38,2,0.4,8
38,104,2,0.4,8
38,398,2,0.05,1
38,401,2,0.05,1
38,1221,2,0.05,1
38,1798,2,0.05,1
40,40,2,0.35,7
40,127,2,0.55,11
40,1832,2,0.1,2
42,7,2,0.5,10
42,87,2,0.25,5
42,958,2,0.05,1
42,1631,2,0.05,1
42,1705,2,0.05,1
