from,to,action,p(s),frequency
1,880,0,1.0,10
1,3043,1,0.8,8
1,3344,1,0.2,2
2,2,0,1.0,7
2,51,1,0.4,2
2,70,1,0.2,1
2,2168,1,0.4,2
2,3125,2,1.0,4
2,2896,3,1.0,3
2,2,4,1.0,3
3,983,0,1.0,10
3,1291,1,0.2,2
3,2158,1,0.8,8
4,984,1,0.2,2
4,2570,1,0.8,8
5,880,0,1.0,10
5,3043,1,0.5,5
5,3344,1,0.5,5
6,2017,1,0.1,1
6,2604,1,0.8,8
6,2605,1,0.1,1
7,77,0,1.0,10
7,296,2,0.2,2
7,832,2,0.8,8
8,51,1,0.1,1
8,1249,1,0.4,4
8,2168,1,0.2,2
8,3223,1,0.3,3
8,3125,2,0.8,8
8,3261,2,0.2,2
8,2896,3,0.9,9
8,3427,3,0.1,1
8,2,4,0.9,9
8,8,4,0.1,1
9,716,0,0.1,1
9,2808,0,0.5,5
9,3336,0,0.4,4
9,2807,1,0.4,4
9,3043,1,0.6,6
9,323,2,0.1,1
9,656,2,0.9,9
10,2278,1,0.1,1
10,2279,1,0.9,9
10,10,3,0.2,2
10,40,3,0.8,8
10,3,5,0.5,5
10,40,5,0.3,3
10,369,5,0.2,2
11,11,0,0.9,9
11,24,0,0.1,1
11,2665,2,1.0,10
11,1425,3,1.0,10
11,11,4,1.0,10
13,13,0,0.3,3
13,489,0,0.7,7
13,2576,2,0.2,2
13,2954,2,0.8,8
13,3015,3,0.6,6
13,3133,3,0.4,4
13,13,4,0.6,6
13,489,4,0.4,4
14,14,0,0.5,5
14,380,0,0.5,5
14,2280,2,0.7,7
14,2650,2,0.3,3
14,2281,3,0.7,7
14,2557,3,0.3,3
14,14,4,0.3,3
14,380,4,0.7,7
15,15,0,0.5,5
15,914,0,0.5,5
15,2663,2,0.6,6
15,3083,2,0.4,4
15,2690,3,0.4444444444444444,4
15,3473,3,0.5555555555555556,5
15,15,4,0.4,4
15,914,4,0.6,6
15,15,5,0.3333333333333333,3
15,914,5,0.6666666666666666,6
16,16,0,0.9,9
16,101,0,0.1,1
17,2778,1,0.3,3
17,3096,1,0.7,7
18,31,0,0.1,1
18,102,0,0.9,9
18,28,2,1.0,6
19,19,0,0.5,5
19,661,0,0.5,5
19,3277,2,0.2,2
19,3279,2,0.8,8
19,3126,3,0.7,7
19,3256,3,0.3,3
19,19,4,0.6,6
19,661,4,0.4,4
21,366,2,1.0,10
22,2604,1,0.7,7
22,2605,1,0.3,3
22,22,4,0.7,7
22,388,4,0.3,3
23,1291,1,0.14285714285714285,1
23,2158,1,0.42857142857142855,3
23,2575,1,0.42857142857142855,3
23,23,2,0.5,5
23,713,2,0.3,3
23,2574,2,0.2,2
23,23,4,0.6666666666666666,2
23,2574,4,0.3333333333333333,1
24,24,0,1.0,10
