from,to,action,p(s),frequency
0,66,2,0.3502033438770899,775
0,0,4,0.22864889290555807,506
0,0,3,0.06958879349299593,154
0,0,5,0.01762313601446001,39
0,0,0,0.0027112516945323093,6
0,149,4,0.1920469950293719,425
0,149,3,0.0072300045187528245,16
0,149,5,0.004066877541798464,9
0,30,2,0.10845006778129236,240
0,429,1,0.006778129236330773,15
0,809,1,0.004970628106642567,11
0,909,0,0.00587437867148667,13
0,1507,2,0.0018075011296882061,4
1,1,4,0.0980952380952381,103
1,1,0,0.11142857142857143,117
1,1,5,0.02666666666666667,28
1,6,3,0.20666666666666667,217
1,6,1,0.0019047619047619048,2
1,22,1,0.3961904761904762,416
1,32,1,0.035238095238095235,37
1,20,3,0.02761904761904762,29
1,376,4,0.0019047619047619048,2
1,376,0,0.0009523809523809524,1
1,483,2,0.04476190476190476,47
1,11,5,0.0019047619047619048,2
1,11,4,0.01619047619047619,17
1,11,0,0.007619047619047619,8
1,138,1,0.012380952380952381,13
1,136,1,0.0019047619047619048,2
1,813,3,0.0009523809523809524,1
1,25,2,0.005714285714285714,6
1,548,3,0.0009523809523809524,1
1,3683,0,0.0009523809523809524,1
2,2,2,0.033565044687189675,169
2,2,4,0.01211519364448858,61
2,2,5,0.00019860973187686197,1
2,3,1,0.2977159880834161,1499
2,26,0,0.20019860973187686,1008
2,61,4,0.0637537239324727,321
2,61,2,0.2861966236345581,1441
2,61,5,0.00039721946375372393,2
2,61,0,0.00019860973187686197,1
2,120,1,0.02323733862959285,117
2,244,1,0.05163853028798411,260
2,245,0,0.020059582919563057,101
2,245,3,0.0033763654419066533,17
2,245,1,0.0005958291956305859,3
2,646,1,0.004766633565044687,24
2,566,3,0.00039721946375372393,2
2,913,1,0.0011916583912611719,6
2,1951,1,0.00019860973187686197,1
2,3555,0,0.00019860973187686197,1
3,39,5,0.04552266766579243,243
3,47,5,0.27913076058448855,1490
3,37,0,0.21880854252529036,1168
3,16,2,0.06781566129636568,362
3,16,0,0.0020606968902210565,11
3,68,2,0.20569501686024727,1098
3,7,1,0.04215061820906706,225
3,7,4,0.04908205320344698,262
3,26,0,0.04758336455601349,254
3,3,4,0.01854627201198951,99
3,3,1,0.015174222555264143,81
3,543,5,0.002810041213937804,15
3,240,3,0.0014986886474334957,8
3,644,2,0.0003746721618583739,2
3,1273,2,0.0022480329711502436,12
3,1384,3,0.0003746721618583739,2
3,23,3,0.0003746721618583739,2
3,85,0,0.0007493443237167478,4
4,5,3,0.14967431976717327,3240
4,4,4,0.1620085924146533,3507
4,4,1,0.16385642352289,3547
4,4,5,0.16482653485471427,3568
4,47,4,0.12264978980921144,2655
4,47,5,0.08245946320506306,1785
4,47,1,0.0643045225666374,1392
4,60,3,0.0663833325634037,1437
4,180,3,0.004896752436827274,106
4,311,0,0.004480990437474015,97
4,171,2,0.0018016353305307896,39
4,171,3,9.239155541183536e-05,2
4,48,3,0.006051646879475216,131
4,70,2,0.0006929366655887652,15
4,222,0,0.002125005774472213,46
4,612,3,0.002540767773825472,55
4,364,3,9.239155541183536e-05,2
4,801,5,0.00013858733311775305,3
4,801,4,9.239155541183536e-05,2
4,801,1,0.0001847831108236707,4
4,1509,4,0.00013858733311775305,3
4,1509,5,4.619577770591768e-05,1
4,606,3,0.0002771746662355061,6
4,923,3,0.00013858733311775305,3
4,143,3,4.619577770591768e-05,1
5,60,1,0.17343696534193676,3548
5,60,4,0.06902282837170651,1412
5,60,5,0.08163464828665004,1670
5,60,0,0.00674585716380701,138
5,5,5,0.09654397027912207,1975
5,5,1,0.25370288898665494,5190
5,5,4,0.08911375079434912,1823
5,5,0,0.01784230336804028,365
5,48,4,0.0006354792980397908,13
5,48,1,0.0015642567336364081,32
5,48,5,0.000586596275113653,12
5,24,3,0.10524514835997457,2153
5,41,3,0.06799628489025761,1391
5,54,3,0.0014664906877841326,30
5,198,2,0.0009776604585227551,20
5,162,3,0.0022486190546023364,46
5,70,2,0.007967932736960453,163
5,171,2,0.0169624089553698,347
5,134,3,0.003959524857017158,81
5,181,3,0.0012709585960795815,26
5,13,3,0.0004888302292613776,10
5,207,2,0.0002932981375568265,6
5,1173,1,4.8883022926137754e-05,1
5,298,3,0.00019553209170455101,4
5,1724,2,4.8883022926137754e-05,1
6,6,3,0.23390275952693823,178
6,6,4,0.07884362680683311,60
