from,to,action,p(s),frequency
0,84,3,0.16666666666666666,5
0,121,3,0.03333333333333333,1
0,169,3,0.13333333333333333,4
0,219,3,0.2,6
0,795,3,0.03333333333333333,1
0,2085,3,0.43333333333333335,13
0,0,4,0.5333333333333333,16
0,231,4,0.3,9
0,486,4,0.16666666666666666,5
1,1647,2,0.8666666666666667,26
1,1931,2,0.13333333333333333,4
2,49,1,0.6666666666666666,20
2,292,1,0.23333333333333334,7
2,298,1,0.06666666666666667,2
2,467,1,0.03333333333333333,1
2,1502,2,0.06666666666666667,2
2,1647,2,0.7666666666666667,23
2,1703,2,0.16666666666666666,5
4,3,1,0.6333333333333333,19
4,88,1,0.03333333333333333,1
4,445,1,0.06666666666666667,2
4,819,1,0.26666666666666666,8
4,84,3,0.7666666666666667,23
4,121,3,0.23333333333333334,7
4,4,4,0.7333333333333333,22
4,521,4,0.26666666666666666,8
5,197,2,0.06666666666666667,2
5,221,2,0.26666666666666666,8
5,725,2,0.03333333333333333,1
5,997,2,0.03333333333333333,1
5,1037,2,0.16666666666666666,5
5,1093,2,0.06666666666666667,2
5,2238,2,0.3,9
5,2722,2,0.06666666666666667,2
6,1647,2,1.0,30
7,243,2,0.9,27
7,393,2,0.03333333333333333,1
7,1955,2,0.03333333333333333,1
7,2066,2,0.03333333333333333,1
8,8,0,0.03333333333333333,1
8,110,0,0.1,3
8,539,0,0.16666666666666666,5
8,2163,0,0.7,21
8,1637,1,0.13333333333333333,4
8,1753,1,0.13333333333333333,4
8,2163,1,0.7333333333333333,22
8,8,3,0.6,18
8,110,3,0.4,12
8,8,4,0.6666666666666666,20
8,110,4,0.3333333333333333,10
10,853,2,0.15,3
10,901,2,0.05,1
10,1349,2,0.05,1
10,1866,2,0.05,1
10,2044,2,0.1,2
10,2110,2,0.05,1
10,2261,2,0.1,2
10,2262,2,0.05,1
10,2651,2,0.05,1
10,2819,2,0.05,1
10,3074,2,0.05,1
10,3463,2,0.05,1
10,3465,2,0.05,1
10,3494,2,0.05,1
10,3633,2,0.05,1
10,3635,2,0.05,1
12,12,1,0.43333333333333335,13
12,55,1,0.43333333333333335,13
12,528,1,0.03333333333333333,1
12,1012,1,0.03333333333333333,1
12,1671,1,0.03333333333333333,1
12,2056,1,0.03333333333333333,1
12,84,3,0.16666666666666666,5
12,99,3,0.2,6
12,121,3,0.2,6
12,134,3,0.3333333333333333,10
12,448,3,0.03333333333333333,1
12,795,3,0.03333333333333333,1
12,819,3,0.03333333333333333,1
15,1502,2,0.03333333333333333,1
15,1647,2,0.9,27
15,1650,2,0.03333333333333333,1
15,1660,2,0.03333333333333333,1
18,1783,0,0.5,15
18,2294,0,0.5,15
18,18,1,0.36666666666666664,11
18,191,1,0.6333333333333333,19
18,1626,2,1.0,30
18,18,4,0.7,21
18,135,4,0.3,9
18,18,5,0.7,21
18,135,5,0.3,9
19,765,1,0.2,6
19,792,1,0.7666666666666667,23
19,3035,1,0.03333333333333333,1
19,759,2,0.4,8
19,1644,2,0.55,11
19,1859,2,0.05,1
19,19,4,0.8,24
19,217,4,0.2,6
23,23,0,0.9,9
23,716,0,0.1,1
23,23,1,1.0,12
23,48,2,1.0,5
23,23,4,1.0,15
23,23,5,0.4,6
23,716,5,0.06666666666666667,1
23,1904,5,0.06666666666666667,1
23,3020,5,0.4666666666666667,7
25,171,2,0.1,3
25,597,2,0.16666666666666666,5
25,986,2,0.03333333333333333,1
25,1219,2,0.03333333333333333,1
25,1734,2,0.03333333333333333,1
25,1737,2,0.1,3
25,1839,2,0.26666666666666666,8
25,1969,2,0.03333333333333333,1
25,1970,2,0.1,3
25,1989,2,0.03333333333333333,1
25,1991,2,0.06666666666666667,2
25,2071,2,0.03333333333333333,1
29,29,0,1.0,1
29,3247,1,1.0,1
29,1159,2,0.3333333333333333,1
29,2057,2,0.6666666666666666,2
29,3684,5,1.0,2
30,1296,2,0.5,5
30,2104,2,0.5,5
31,1906,2,0.9333333333333333,28
31,1915,2,0.06666666666666667,2
31,31,4,0.5666666666666667,17
31,148,4,0.3333333333333333,10
31,542,4,0.1,3
34,91,2,0.3,9
34,2234,2,0.7,21
35,232,1,0.5333333333333333,16
35,2200,1,0.1,3
35,2232,1,0.36666666666666664,11
35,232,2,0.4,12
35,2057,2,0.6,18
35,35,4,0.36666666666666664,11
35,61,4,0.6333333333333333,19
