from,to,action,p(s),frequency
0,66,2,0.3688562241616904,803
0,0,4,0.2204869085898025,480
0,0,3,0.06798346348185577,148
0,0,5,0.016995865870463943,37
0,0,0,0.0022967386311437757,5
0,149,4,0.19016995865870465,414
0,149,3,0.005512172714745062,12
0,149,5,0.0022967386311437757,5
0,30,2,0.10335323840146991,225
0,429,1,0.006430868167202572,14
0,809,1,0.008268259072117593,18
0,909,0,0.0059715204409738175,13
0,1507,2,0.0013780431786862655,3
1,1,4,0.0842911877394636,88
1,1,0,0.11494252873563218,120
1,1,5,0.0210727969348659,22
1,6,3,0.20689655172413793,216
1,6,1,0.0028735632183908046,3
1,22,1,0.407088122605364,425
1,32,1,0.04789272030651341,50
1,20,3,0.023946360153256706,25
1,376,4,0.0019157088122605363,2
1,376,0,0.0009578544061302681,1
1,483,2,0.0421455938697318,44
1,11,5,0.0028735632183908046,3
1,11,4,0.01532567049808429,16
1,11,0,0.006704980842911878,7
1,138,1,0.01053639846743295,11
1,136,1,0.0009578544061302681,1
1,813,3,0.0009578544061302681,1
1,25,2,0.004789272030651341,5
1,548,3,0.0009578544061302681,1
1,872,1,0.0019157088122605363,2
1,827,3,0.0009578544061302681,1
2,2,2,0.03307992603246353,161
2,2,4,0.012533388124101088,61
2,2,5,0.0002054653790836244,1
2,3,1,0.29977398808300804,1459
2,26,0,0.19704129854119581,959
2,61,4,0.06615985206492705,322
2,61,2,0.2860078076844052,1392
2,61,5,0.0006163961372508733,3
2,61,0,0.0002054653790836244,1
2,120,1,0.022601191699198685,110
2,244,1,0.049106225600986236,239
2,245,0,0.021368399424696937,104
2,245,3,0.003903842202588864,19
2,245,1,0.0008218615163344976,4
2,646,1,0.004314772960756112,21
2,566,3,0.0004109307581672488,2
2,913,1,0.0012327922745017466,6
2,1951,1,0.0004109307581672488,2
2,3189,2,0.0002054653790836244,1
3,39,5,0.044781783681214424,236
3,47,5,0.2834914611005693,1494
3,37,0,0.2222011385199241,1171
3,16,2,0.0633776091081594,334
3,16,0,0.0022770398481973433,12
3,68,2,0.21081593927893738,1111
3,7,1,0.04402277039848197,232
3,7,4,0.04990512333965844,263
3,26,0,0.040227703984819736,212
3,3,4,0.01669829222011385,88
3,3,1,0.01366223908918406,72
3,543,5,0.0028462998102466793,15
3,240,3,0.0015180265654648956,8
3,644,2,0.0003795066413662239,2
3,1273,2,0.0020872865275142313,11
3,1384,3,0.00018975332068311195,1
3,23,3,0.0003795066413662239,2
