from,to,action,p(s),frequency
0,84,3,0.15,3
0,219,3,0.5,10
0,1674,3,0.3,6
0,1823,3,0.05,1
0,0,4,0.65,13
0,231,4,0.25,5
0,486,4,0.1,2
1,1602,2,1.0,20
2,49,1,0.55,11
2,292,1,0.3,6
2,298,1,0.05,1
2,467,1,0.1,2
2,1502,2,0.05,1
2,1602,2,0.75,15
2,1604,2,0.2,4
4,3,1,0.6,12
4,88,1,0.05,1
4,230,1,0.15,3
4,445,1,0.1,2
4,819,1,0.05,1
4,1385,1,0.05,1
4,84,3,1.0,20
4,4,4,0.85,17
4,521,4,0.15,3
5,197,2,0.1,2
5,221,2,0.1,2
5,997,2,0.05,1
5,1037,2,0.2,4
5,1706,2,0.4,8
5,1759,2,0.05,1
5,1794,2,0.05,1
5,2086,2,0.05,1
6,1602,2,1.0,20
7,243,2,0.9,18
7,393,2,0.1,2
8,110,0,0.05,1
8,539,0,0.15,3
8,2572,0,0.8,16
8,1595,1,0.35,7
8,2572,1,0.6,12
8,2616,1,0.05,1
8,8,3,0.7,14
8,110,3,0.3,6
8,8,4,0.75,15
8,110,4,0.25,5
10,853,2,0.2,4
10,1349,2,0.1,2
10,1669,2,0.15,3
10,2063,2,0.2,4
10,2415,2,0.2,4
10,2631,2,0.05,1
10,2748,2,0.05,1
10,2918,2,0.05,1
12,12,1,0.55,11
12,55,1,0.35,7
12,56,1,0.1,2
12,84,3,0.4,8
12,99,3,0.3,6
12,134,3,0.2,4
12,169,3,0.05,1
12,448,3,0.05,1
15,1502,2,0.05,1
15,1602,2,0.95,19
18,1723,0,0.4,8
18,1881,0,0.6,12
18,18,1,0.3,6
18,191,1,0.7,14
18,1567,2,1.0,20
18,18,4,0.75,15
18,135,4,0.25,5
18,18,5,0.85,17
18,135,5,0.15,3
19,765,1,0.2,4
19,792,1,0.75,15
19,1185,1,0.05,1
19,759,2,0.2,4
19,1605,2,0.8,16
19,19,4,0.85,17
19,217,4,0.15,3
25,171,2,0.05,1
25,523,2,0.1,2
25,597,2,0.15,3
25,1219,2,0.05,1
25,1720,2,0.05,1
25,1735,2,0.25,5
25,1768,2,0.05,1
25,1785,2,0.1,2
25,1821,2,0.15,3
25,1822,2,0.05,1
29,29,0,0.23076923076923078,3
29,209,0,0.7692307692307693,10
29,1846,1,0.6153846153846154,8
29,2564,1,0.38461538461538464,5
29,1159,2,0.4375,7
29,1707,2,0.5625,9
29,29,4,0.5882352941176471,10
29,209,4,0.4117647058823529,7
29,2565,5,0.5625,9
29,2566,5,0.4375,7
31,1608,2,0.8,16
31,1702,2,0.2,4
31,31,4,0.45,9
31,148,4,0.3,6
31,542,4,0.25,5
34,91,2,0.4,8
34,1696,2,0.6,12
35,232,1,0.7,14
35,1754,1,0.25,5
35,1846,1,0.05,1
35,232,2,0.3,6
35,1707,2,0.65,13
35,1714,2,0.05,1
35,35,4,0.35,7
35,61,4,0.65,13
37,82,1,0.3,6
37,298,1,0.7,14
37,1502,2,0.75,15
37,1602,2,0.25,5
38,38,2,0.45,9
38,104,2,0.25,5
38,197,2,0.05,1
38,401,2,0.05,1
38,1565,2,0.1,2
38,1880,2,0.05,1
38,2287,2,0.05,1
40,40,2,0.65,13
40,127,2,0.35,7
42,7,2,0.8,16
42,465,2,0.05,1
42,958,2,0.05,1
42,1054,2,0.05,1
42,2075,2,0.05,1
43,918,1,0.75,15
43,1568,1,0.25,5
43,43,4,0.85,17
43,98,4,0.15,3
44,112,2,0.05,1
44,459,2,0.25,5
44,963,2,0.05,1
44,1730,2,0.05,1
44,1865,2,0.2,4
44,1866,2,0.05,1
44,1875,2,0.05,1
44,1898,2,0.05,1
44,2065,2,0.05,1
44,2118,2,0.2,4
45,243,2,0.3,6
45,393,2,0.7,14
46,46,2,0.05,1
46,1502,2,0.75,15
46,1602,2,0.2,4
48,48,2,1.0,20
48,48,4,1.0,20
48,48,5,0.95,19
48,544,5,0.05,1
49,1602,2,0.85,17
49,1604,2,0.15,3
49,65,3,0.2,4
49,93,3,0.65,13
49,644,3,0.15,3
50,759,2,0.75,15
50,1587,2,0.05,1
50,1605,2,0.1,2
50,1692,2,0.1,2
52,200,2,0.5,10
52,626,2,0.05,1
52,1296,2,0.4,8
52,1917,2,0.05,1
54,759,2,0.3,6
54,1605,2,0.65,13
54,1638,2,0.05,1
58,58,2,0.7,14
58,160,2,0.3,6
60,1841,2,0.875,7
60,2060,2,0.125,1
60,20,4,0.15,3
60,60,4,0.45,9
60,67,4,0.35,7
60,990,4,0.05,1
61,232,1,0.55,11
61,462,1,0.3,6
61,1713,1,0.05,1
61,1754,1,0.05,1
61,1846,1,0.05,1
61,131,2,0.1,2
61,1605,2,0.35,7
61,1707,2,0.5,10
61,1714,2,0.05,1
61,54,4,0.25,5
61,61,4,0.7,14
61,314,4,0.05,1
62,109,2,0.05,1
62,146,2,0.35,7
62,200,2,0.05,1
62,256,2,0.3,6
62,299,2,0.1,2
62,1791,2,0.05,1
62,2012,2,0.05,1
62,2265,2,0.05,1
63,73,1,0.3,6
63,1598,1,0.7,14
63,1596,2,1.0,20
63,63,4,0.7,14
63,130,4,0.25,5
63,1310,4,0.05,1
66,3144,2,1.0,4
67,267,1,0.2,4
67,771,1,0.05,1
67,788,1,0.5,10
67,822,1,0.15,3
67,1425,1,0.05,1
67,1686,1,0.05,1
67,759,2,0.35,7
67,1724,2,0.25,5
67,1841,2,0.3,6
67,2060,2,0.1,2
67,50,4,0.15,3
67,67,4,0.3,6
67,217,4,0.25,5
67,262,4,0.3,6
69,921,1,0.5,10
69,1012,1,0.5,10
69,0,2,0.4,8
69,48,2,0.6,12
69,84,3,0.55,11
69,121,3,0.25,5
69,795,3,0.2,4
69,69,4,0.55,11
69,235,4,0.45,9
70,70,0,1.0,20
70,1593,1,1.0,20
70,1567,2,1.0,20
70,70,4,1.0,20
73,73,1,0.25,5
73,1598,1,0.75,15
73,1596,2,1.0,20
74,854,2,0.7,14
74,1296,2,0.05,1
74,1311,2,0.15,3
74,1663,2,0.1,2
77,1602,2,1.0,20
79,109,2,0.1,2
79,530,2,0.1,2
79,793,2,0.2,4
79,1859,2,0.05,1
79,1862,2,0.05,1
79,1898,2,0.15,3
79,2108,2,0.15,3
79,2114,2,0.2,4
80,454,2,0.1,2
80,1169,2,0.05,1
80,1349,2,0.05,1
80,1383,2,0.05,1
80,1669,2,0.6,12
80,2208,2,0.1,2
80,2210,2,0.05,1
81,11,4,0.1,2
81,81,4,0.85,17
81,318,4,0.05,1
82,82,1,0.35,7
82,298,1,0.65,13
82,82,2,0.1,2
82,1502,2,0.8,16
82,1602,2,0.1,2
82,49,4,0.2,4
82,82,4,0.8,16
84,3,1,0.3,6
84,88,1,0.1,2
84,230,1,0.2,4
84,445,1,0.2,4
84,819,1,0.1,2
84,1385,1,0.1,2
85,147,2,0.55,11
85,398,2,0.05,1
85,472,2,0.25,5
85,1021,2,0.05,1
85,1074,2,0.05,1
85,2235,2,0.05,1
86,1590,2,0.4,8
86,1678,2,0.45,9
86,1680,2,0.1,2
86,1682,2,0.05,1
88,84,3,0.4,8
88,448,3,0.6,12
88,88,4,0.9,18
88,445,4,0.1,2
90,7,2,0.15,3
90,87,2,0.05,1
90,187,2,0.05,1
90,630,2,0.05,1
90,1054,2,0.05,1
90,1219,2,0.05,1
90,1720,2,0.05,1
90,1732,2,0.35,7
90,1735,2,0.05,1
90,1745,2,0.1,2
90,1764,2,0.05,1
91,91,2,0.65,13
91,1696,2,0.3,6
91,2028,2,0.05,1
92,854,2,0.2,4
92,1663,2,0.6,12
92,1687,2,0.1,2
92,2426,2,0.1,2
94,94,2,0.3,6
94,1502,2,0.15,3
94,1696,2,0.45,9
94,1697,2,0.1,2
95,12,1,0.15,3
95,55,1,0.2,4
95,528,1,0.4,8
95,921,1,0.15,3
95,1012,1,0.05,1
95,1848,1,0.05,1
96,96,2,0.05,1
96,853,2,0.35,7
96,1052,2,0.05,1
96,1169,2,0.25,5
96,1799,2,0.1,2
96,2048,2,0.2,4
97,147,2,0.45,9
97,398,2,0.5,10
97,1880,2,0.05,1
98,804,0,1.0,20
98,804,1,0.05,1
98,1568,1,0.95,19
99,99,3,0.6,12
99,134,3,0.4,8
100,38,2,0.15,3
100,104,2,0.05,1
100,398,2,0.5,10
100,401,2,0.2,4
100,1792,2,0.05,1
100,2287,2,0.05,1
101,139,2,0.05,1
101,141,2,0.25,5
101,648,2,0.1,2
101,790,2,0.45,9
101,2030,2,0.05,1
101,2031,2,0.1,2
102,106,1,0.1,2
102,528,1,0.85,17
102,1630,1,0.05,1
103,104,2,0.05,1
103,398,2,0.85,17
103,1793,2,0.05,1
103,2297,2,0.05,1
104,104,2,0.35,7
104,134,2,0.35,7
104,1221,2,0.05,1
104,1880,2,0.25,5
106,106,1,0.2,4
106,528,1,0.8,16
106,106,4,0.8,16
106,114,4,0.2,4
107,91,1,0.25,5
107,298,1,0.05,1
107,352,1,0.25,5
107,656,1,0.45,9
107,94,2,0.2,4
107,1502,2,0.5,10
107,1591,2,0.05,1
107,1696,2,0.25,5
108,108,2,0.6,12
108,853,2,0.3,6
108,1063,2,0.05,1
108,2748,2,0.05,1
109,854,2,0.6,12
109,1296,2,0.1,2
109,1308,2,0.05,1
109,1311,2,0.05,1
109,1663,2,0.15,3
109,1687,2,0.05,1
110,8,0,0.05,1
110,110,0,0.25,5
110,539,0,0.7,14
110,1595,1,0.95,19
110,1656,1,0.05,1
110,110,3,1.0,20
110,110,4,1.0,20
111,165,1,0.25,5
111,505,1,0.25,5
111,1160,1,0.1,2
111,1618,1,0.4,8
112,243,2,0.15,3
112,854,2,0.8,16
112,1687,2,0.05,1
113,139,2,0.05,1
113,386,2,0.55,11
113,388,2,0.05,1
113,648,2,0.2,4
113,1076,2,0.05,1
113,1769,2,0.05,1
113,1805,2,0.05,1
114,114,1,0.8,16
114,528,1,0.15,3
114,1598,1,0.05,1
114,544,2,0.4,8
114,1596,2,0.6,12
