from,to,action,p(s),frequency
0,9,3,0.5792349726775956,1060
0,15,0,0.21693989071038253,397
0,0,4,0.06120218579234973,112
0,0,1,0.04644808743169399,85
0,8,3,0.03278688524590164,60
0,20,0,0.002185792349726776,4
0,52,3,0.011475409836065573,21
0,35,0,0.020765027322404372,38
0,72,2,0.004371584699453552,8
0,77,0,0.004918032786885246,9
0,14,4,0.002185792349726776,4
0,14,1,0.004371584699453552,8
0,60,4,0.003278688524590164,6
0,60,1,0.001092896174863388,2
0,131,0,0.006557377049180328,12
0,258,2,0.000546448087431694,1
0,381,5,0.001639344262295082,3
1,2,5,0.6448351648351648,1467
1,1,0,0.298021978021978,678
1,1,4,0.0017582417582417582,4
1,29,3,0.028131868131868132,64
1,49,5,0.01934065934065934,44
1,74,0,0.004395604395604396,10
1,303,1,0.002197802197802198,5
1,62,3,0.0008791208791208791,2
1,549,5,0.00043956043956043956,1
2,2,5,0.044276966556759306,94
2,2,4,0.022609514837494113,48
2,2,0,0.0009420631182289214,2
2,21,3,0.8780028261893547,1864
2,3,3,0.022138483278379653,47
2,146,2,0.022609514837494113,48
2,236,3,0.006123410268487989,13
2,49,5,0.0009420631182289214,2
2,143,2,0.0004710315591144607,1
2,246,1,0.0009420631182289214,2
2,260,2,0.0004710315591144607,1
2,549,5,0.0004710315591144607,1
3,53,5,0.3866312191416635,1018
3,33,5,0.590960881124193,1556
3,49,0,0.008355488036460312,22
3,3,4,0.001139384732244588,3
3,3,3,0.0037979491074819596,10
3,21,3,0.0018989745537409798,5
3,21,4,0.0007595898214963919,2
3,2,0,0.0037979491074819596,10
3,296,5,0.002658564375237372,7
4,55,3,0.0395738203957382,78
4,66,2,0.1811263318112633,357
4,84,3,0.22628107559614408,446
4,4,4,0.2617960426179604,516
4,4,1,0.11669203450025367,230
4,4,5,0.0010147133434804667,2
4,54,0,0.09791983764586504,193
4,61,4,0.023845763571790968,47
4,61,1,0.0091324200913242,18
4,114,2,0.019279553526128868,38
4,34,0,0.015220700152207,30
4,241,2,0.0045662100456621,9
4,136,3,0.0005073566717402334,1
4,94,4,0.0005073566717402334,1
4,116,2,0.0010147133434804667,2
4,499,2,0.0005073566717402334,1
4,319,3,0.0010147133434804667,2
5,5,5,0.1587758916056689,2039
5,5,3,0.21928048590562219,2816
5,5,4,0.07623423142812646,979
5,25,5,0.034184706432019936,439
5,25,3,0.04539791309764834,583
5,25,4,0.010356642267559571,133
5,20,0,0.33094533561750505,4250
5,36,0,0.06377511291076156,819
5,110,5,0.0001557389814670612,2
