from,to,action,p(s),frequency
1,11,2,1.0,10
3,246,1,0.5,5
3,518,1,0.5,5
3,143,2,0.7,7
3,146,2,0.3,3
7,527,1,1.0,10
7,524,2,0.6,6
7,525,2,0.4,4
7,7,4,0.9,9
7,46,4,0.1,1
8,8,5,1.0,10
13,509,5,1.0,10
16,16,0,0.9,9
16,90,0,0.1,1
16,78,1,0.9,9
16,85,1,0.1,1
17,17,0,0.9,9
17,58,0,0.1,1
22,453,1,0.7,7
22,454,1,0.3,3
22,75,2,0.2,2
22,147,2,0.8,8
23,301,1,0.7,7
23,550,1,0.3,3
29,303,1,1.0,10
29,11,2,0.9,9
29,221,2,0.1,1
29,29,3,1.0,10
29,29,4,1.0,10
31,301,1,0.9,9
31,550,1,0.1,1
31,78,2,0.4,4
31,297,2,0.1,1
31,343,2,0.1,1
31,368,2,0.4,4
33,372,1,0.3,3
33,408,1,0.7,7
40,23,0,0.3,3
40,40,0,0.7,7
40,550,1,0.3,3
40,617,1,0.7,7
42,528,1,0.8,8
42,529,1,0.1,1
42,530,1,0.1,1
43,262,1,0.7,7
43,528,1,0.3,3
45,231,2,0.1,1
45,320,2,0.1,1
45,472,2,0.8,8
46,408,1,0.5,5
46,526,1,0.5,5
46,231,2,0.3,3
46,524,2,0.1,1
46,525,2,0.3,3
46,545,2,0.2,2
46,546,2,0.1,1
46,33,4,0.7,7
46,46,4,0.3,3
48,320,2,1.0,10
49,2,0,0.4,4
49,49,0,0.6,6
49,246,1,0.4,4
49,518,1,0.6,6
50,50,0,1.0,10
53,372,1,1.0,10
53,472,2,1.0,10
59,467,1,1.0,10
62,303,1,0.2,2
62,529,1,0.8,8
62,11,2,0.5,5
62,221,2,0.4,4
62,532,2,0.1,1
62,29,3,0.5,5
62,62,3,0.5,5
62,29,4,0.5,5
62,62,4,0.5,5
62,29,5,0.5,5
62,62,5,0.5,5
64,220,1,0.5,5
64,454,1,0.5,5
65,65,5,0.9,9
65,611,5,0.1,1
67,618,0,0.3,3
67,620,0,0.7,7
67,456,1,0.1,1
67,782,1,0.9,9
68,528,1,0.7,7
68,529,1,0.3,3
68,156,2,0.7,7
68,221,2,0.2,2
68,310,2,0.1,1
68,62,3,0.2,2
68,68,3,0.8,8
68,62,4,0.2,2
68,68,4,0.8,8
70,63,5,0.2,2
70,70,5,0.8,8
74,303,1,0.3,3
74,529,1,0.7,7
74,11,2,0.2,2
74,221,2,0.8,8
74,1,4,0.2,2
74,74,4,0.8,8
78,78,1,0.9,9
78,259,1,0.1,1
80,73,0,0.9,9
80,80,0,0.1,1
80,73,1,0.5,5
80,134,1,0.5,5
82,550,1,0.3,3
82,617,1,0.7,7
82,31,4,0.1,1
82,82,4,0.9,9
83,526,1,0.2,2
83,527,1,0.8,8
83,524,2,0.6,6
83,525,2,0.3,3
83,545,2,0.1,1
83,38,4,0.1,1
83,83,4,0.9,9
87,565,0,1.0,10
88,88,0,1.0,10
90,85,0,0.1,1
90,90,0,0.9,9
91,565,0,1.0,1
91,87,1,1.0,2
91,91,4,1.0,1
92,92,0,1.0,10
92,392,1,1.0,10
93,93,4,1.0,10
94,4,5,0.3,3
94,94,5,0.7,7
95,565,0,1.0,2
98,318,0,0.2222222222222222,2
98,373,0,0.7777777777777778,7
98,610,1,0.7,7
98,798,1,0.3,3
98,138,2,0.3,3
98,139,2,0.7,7
98,98,4,0.2,2
98,106,4,0.8,8
99,115,0,0.9,9
99,618,0,0.1,1
101,141,0,0.7777777777777778,7
101,149,0,0.2222222222222222,2
101,837,1,0.875,7
101,880,1,0.125,1
101,238,2,0.2857142857142857,2
101,504,2,0.5714285714285714,4
101,818,2,0.14285714285714285,1
101,101,3,0.8333333333333334,5
101,107,3,0.16666666666666666,1
101,101,4,0.6666666666666666,6
101,107,4,0.3333333333333333,3
103,668,5,0.9,9
103,788,5,0.1,1
106,610,1,0.6,6
106,675,1,0.4,4
107,262,1,1.0,10
107,238,2,0.3,3
107,263,2,0.7,7
107,43,4,0.9,9
107,107,4,0.1,1
108,337,5,0.4,4
108,349,5,0.6,6
110,14,1,1.0,10
110,79,2,0.1,1
110,117,2,0.8,8
110,244,2,0.1,1
111,111,0,0.5,5
111,241,0,0.5,5
117,127,2,0.8,8
117,249,2,0.1,1
117,752,2,0.1,1
117,79,5,0.1,1
117,117,5,0.9,9
118,337,5,0.6,6
118,338,5,0.4,4
123,549,5,1.0,10
124,64,0,0.5,5
124,124,0,0.5,5
124,220,1,0.4,4
124,675,1,0.6,6
124,64,5,0.5,5
124,124,5,0.5,5
125,116,2,0.3,3
125,119,2,0.7,7
125,94,5,0.4,4
125,125,5,0.6,6
126,301,1,1.0,5
126,78,2,0.5,3
126,259,2,0.5,3
126,57,4,0.4,2
126,126,4,0.6,3
130,61,1,0.9,9
130,220,1,0.1,1
130,66,2,0.1111111111111111,1
130,114,2,0.5555555555555556,5
130,134,2,0.2222222222222222,2
130,499,2,0.1111111111111111,1
132,61,1,0.8,8
132,220,1,0.2,2
132,66,2,0.1,1
132,114,2,0.8,8
132,134,2,0.1,1
133,64,0,0.3,3
133,133,0,0.7,7
133,220,1,1.0,10
135,220,1,1.0,9
136,220,1,1.0,10
136,134,2,0.9,9
136,216,2,0.1,1
136,136,4,1.0,10
140,837,1,0.7142857142857143,5
140,880,1,0.2857142857142857,2
143,143,0,0.1,1
143,146,0,0.9,9
143,143,1,0.9,9
143,457,1,0.1,1
143,433,2,0.9,9
143,520,2,0.1,1
146,143,1,1.0,10
146,143,4,0.2,2
146,146,4,0.7,7
146,315,4,0.1,1
148,408,1,1.0,7
148,231,2,0.2857142857142857,2
148,624,2,0.7142857142857143,5
148,33,3,0.16666666666666666,1
148,296,3,0.8333333333333334,5
160,30,0,0.6,6
160,160,0,0.4,4
160,301,1,1.0,10
164,318,0,0.1,1
164,495,0,0.1,1
164,695,0,0.8,8
164,682,1,0.5,5
164,798,1,0.5,5
164,138,2,0.4,4
164,845,2,0.6,6
174,688,1,1.0,10
174,684,2,1.0,10
178,333,2,0.1,1
178,797,2,0.7,7
178,802,2,0.1,1
178,811,2,0.1,1
181,181,0,0.6,6
181,196,0,0.4,4
181,626,1,0.3333333333333333,2
181,839,1,0.6666666666666666,4
182,628,1,1.0,10
184,625,2,0.9,9
184,687,2,0.1,1
185,495,0,0.7,7
