from,to,action,p(s),frequency
0,0,4,0.14575888659018243,3875
0,0,2,0.22456272334022945,5970
0,0,5,0.24607861576076734,6542
0,24,5,0.015760767350009405,419
0,24,4,0.005604664284370886,149
0,24,2,0.006958811359789355,185
0,15,1,0.17555012224938876,4667
0,19,2,0.02253150272710175,599
0,19,4,0.01651307128079744,439
0,19,5,0.027760015046078616,738
0,39,0,0.006432198608237728,171
0,41,1,0.019334211021252587,514
0,26,0,0.06654128267820199,1769
0,12,1,0.012413014858002632,330
0,7,0,0.0028211397404551437,75
0,48,3,0.004175286815873613,111
0,81,3,0.000451382358472823,12
0,84,3,0.00011284558961820575,3
0,109,1,0.00026330637577581345,7
0,132,3,3.761519653940192e-05,1
0,129,3,0.00030092157231521535,8
0,273,2,3.761519653940192e-05,1
1,27,3,0.06179543579873522,899
1,1,1,0.2464256255155348,3585
1,1,5,0.08757217486939786,1274
1,1,4,0.008454770415177344,123
1,61,1,0.247937860874347,3607
1,61,5,0.115754742919989,1684
1,61,4,0.00762991476491614,111
1,16,0,0.012922738520758868,188
1,20,2,0.10310695628265054,1500
1,14,3,0.04392356337640913,639
1,56,2,0.04866648336541105,708
1,22,0,0.0071487489689304375,104
1,22,1,0.0003436898542755018,5
1,22,5,6.873797085510036e-05,1
1,144,3,0.0031619466593346165,46
1,135,3,0.003436898542755018,50
1,99,0,0.0007561176794061039,11
1,103,0,0.0008935936211163047,13
2,2,5,0.3830543623166938,2586
2,2,1,0.06695304399348245,452
2,2,4,0.04725225892460376,319
2,51,5,0.18575025922085617,1254
2,51,4,0.03214338616501259,217
2,51,1,0.06813805362168568,460
2,9,3,0.032439638572063396,219
2,8,0,0.046067249296400534,311
2,68,0,0.0651755295511776,440
2,5,2,0.02651459043104725,179
2,30,3,0.03199525996148719,216
2,53,2,0.007998814990371797,54
2,138,3,0.0028143978669826694,19
2,206,3,0.0013331358317286328,9
2,217,3,0.00044437861057621095,3
2,75,0,0.00044437861057621095,3
2,175,3,0.0007406310176270182,5
2,460,5,0.00014812620352540364,1
2,460,4,0.00014812620352540364,1
2,474,3,0.00014812620352540364,1
2,3,2,0.00014812620352540364,1
2,72,5,0.00014812620352540364,1
3,37,5,0.7367970311161861,2581
3,25,5,0.22751926919783044,797
3,3,2,0.009991435912075365,35
3,3,4,0.0017128175849272054,6
3,75,0,0.013417071081929775,47
3,23,0,0.005709391949757351,20
3,72,1,0.0019982871824150727,7
3,47,2,0.0008564087924636027,3
3,490,5,0.0011418783899514702,4
3,38,1,0.0008564087924636027,3
4,4,1,0.2482876712328767,145
4,4,4,0.003424657534246575,2
4,38,5,0.5924657534246576,346
4,186,2,0.10445205479452055,61
4,80,0,0.046232876712328765,27
4,194,3,0.003424657534246575,2
4,1175,3,0.0017123287671232876,1
5,2,1,0.07115561997628146,540
5,5,4,0.07958887864013704,604
5,5,5,0.24680458558439847,1873
5,5,2,0.01528528132823824,116
5,30,3,0.027012781657662407,205
5,3,5,0.14257477928580842,1082
5,3,2,0.0048754776650415076,37
5,3,4,0.0025036236658321255,19
5,53,5,0.04098036631967321,311
5,53,4,0.010936882329687706,83
5,53,2,0.001449466332850178,11
5,51,1,0.08802213730399262,668
5,8,0,0.13190143628936618,1001
5,68,0,0.028066938990644354,213
5,9,3,0.013176966662274345,100
5,10,4,0.008301488997232837,63
5,10,5,0.010278033996573989,78
5,10,2,0.0009223876663592041,7
5,50,0,0.015548820661483727,118
5,36,1,0.00382132033205956,29
5,47,5,0.009487415996837528,72
5,47,2,0.0002635393332454869,2
5,23,0,0.0019765449993411517,15
5,75,0,0.03320595598893135,252
5,58,3,0.0013176966662274345,10
5,95,4,0.0015812359994729214,12
5,95,5,0.0018447753327184083,14
5,217,3,0.0005270786664909738,4
5,78,3,0.0007906179997364607,6
5,206,3,0.0010541573329819476,8
5,138,3,0.002898932665700356,22
5,72,1,0.0013176966662274345,10
5,97,3,0.00013176966662274345,1
5,38,1,0.0002635393332454869,2
5,134,3,0.00013176966662274345,1
6,6,0,0.2832957110609481,1506
6,6,4,0.0024454477050413845,13
6,45,5,0.1574492099322799,837
6,29,5,0.4714070729872084,2506
6,49,0,0.0682844243792325,363
6,49,4,0.0003762227238525207,2
6,136,1,0.007900677200902935,42
6,25,2,0.003762227238525207,20
6,34,1,0.0035741158765989467,19
6,17,2,0.0013167795334838223,7
6,615,3,0.00018811136192626034,1
7,7,0,0.20531547981334958,1012
7,7,5,0.33110164333536213,1632
7,7,4,0.12720632988435787,627
7,43,2,0.0620815581253804,306
7,12,1,0.2331101643335362,1149
7,121,3,0.010144045445323595,50
7,168,0,0.006289308176100629,31
7,168,5,0.00852099817407182,42
7,168,4,0.0028403327246906067,14
7,32,1,0.005274903631568269,26
7,4,1,0.0014201663623453033,7
7,226,2,0.003854737269222966,19
7,80,5,0.0002028809089064719,1
7,133,3,0.0014201663623453033,7
7,123,2,0.0010144045445323595,5
7,274,3,0.0002028809089064719,1
8,50,4,0.033895109904611094,899
8,50,0,0.028805187950081062,764
8,50,5,0.015684500245070315,416
8,8,4,0.24118689439354524,6397
8,8,0,0.2534027070844173,6721
8,8,5,0.16250047128906986,4310
8,5,2,0.06598046978094484,1750
8,51,1,0.07642423556912868,2027
8,30,3,0.023036609734947026,611
8,75,5,0.007766843871356935,206
8,75,0,0.004260453191569581,113
8,75,4,0.0010933906420842287,29
8,68,0,0.007653734494589602,203
8,68,4,0.004109640689213136,109
8,68,5,0.0038834219356784676,103
8,36,1,0.010632281416129397,282
8,3,2,0.0409078912641858,1085
8,47,2,0.0013950156467971194,37
8,23,0,0.00033932813030200206,9
8,23,5,0.0007163593861931154,19
8,23,4,3.770312558911134e-05,1
8,138,3,0.0036195000565546883,96
8,58,3,0.002903140670361573,77
8,10,2,0.004599781321871583,122
8,2,1,0.0017343437770991215,46
8,101,3,0.0003016250047128907,8
8,97,3,0.0006032500094257814,16
8,78,3,0.00033932813030200206,9
8,175,3,0.00033932813030200206,9
8,95,2,0.0008671718885495608,23
8,72,1,0.00041473438148022473,11
8,134,3,0.00015081250235644535,4
8,69,3,0.00018851562794555668,5
8,38,1,3.770312558911134e-05,1
8,115,3,7.540625117822267e-05,2
8,218,2,3.770312558911134e-05,1
8,189,3,7.540625117822267e-05,2
9,9,1,0.02670807453416149,86
9,9,4,0.2077639751552795,669
9,9,5,0.0391304347826087,126
9,53,2,0.26273291925465836,846
9,30,0,0.2093167701863354,674
9,30,4,0.02577639751552795,83
9,30,1,0.0027950310559006213,9
9,30,5,0.005279503105590062,17
9,58,0,0.031987577639751553,103
9,138,0,0.014906832298136646,48
9,140,3,0.004347826086956522,14
9,118,3,0.008385093167701863,27
9,5,2,0.027639751552795033,89
9,57,2,0.02546583850931677,82
9,106,3,0.043788819875776396,141
9,40,4,0.018944099378881987,61
9,40,1,0.003105590062111801,10
9,40,5,0.0018633540372670807,6
9,108,3,0.004037267080745342,13
9,216,5,0.008695652173913044,28
9,78,0,0.005900621118012423,19
9,101,0,0.016770186335403725,54
9,97,0,0.002173913043478261,7
9,177,5,0.0006211180124223603,2
9,146,3,0.0006211180124223603,2
9,350,0,0.00031055900621118014,1
9,134,0,0.0009316770186335404,3
10,47,5,0.41285269415872416,4375
10,47,2,0.024723978484476737,262
10,47,4,0.0037746532037369065,40
10,10,5,0.22798905350570917,2416
10,10,2,0.02151552326130037,228
10,10,4,0.06341417382278003,672
10,50,0,0.057091629706520715,605
10,36,1,0.07388883646314995,783
10,55,1,0.03821836368783618,405
10,58,3,0.025007077474757007,265
10,23,0,0.018590167028404266,197
