from,to,action,p(s),frequency
3,69,3,0.2,4
3,78,3,0.35,7
3,115,3,0.15,3
3,134,3,0.3,6
13,200,5,0.8,16
13,265,5,0.05,1
13,270,5,0.15,3
17,412,3,0.5,10
17,542,3,0.05,1
17,545,3,0.3,6
17,561,3,0.05,1
17,658,3,0.1,2
18,412,3,0.1,2
18,561,3,0.25,5
18,658,3,0.65,13
28,265,5,0.25,5
28,270,5,0.75,15
37,615,3,0.25,5
37,625,3,0.3,6
37,873,3,0.05,1
37,879,3,0.3,6
37,915,3,0.1,2
49,412,3,0.8,16
49,545,3,0.05,1
49,561,3,0.15,3
62,545,3,1.0,20
64,666,3,0.05,1
64,692,3,0.8,16
64,859,3,0.15,3
67,692,3,0.05,1
67,693,3,0.45,9
67,694,3,0.05,1
67,919,3,0.35,7
67,948,3,0.1,2
70,70,5,0.6,12
70,153,5,0.4,8
71,693,3,0.8,4
71,694,3,0.2,1
77,615,3,0.2,4
77,625,3,0.5,10
77,879,3,0.2,4
77,915,3,0.1,2
80,80,0,1.0,20
80,169,3,0.35,7
80,533,3,0.65,13
80,80,4,1.0,20
86,544,3,0.7,14
86,620,3,0.2,4
86,692,3,0.05,1
86,859,3,0.05,1
87,544,3,0.65,13
87,545,3,0.05,1
87,620,3,0.25,5
87,692,3,0.05,1
90,692,3,0.8,16
90,859,3,0.1,2
90,919,3,0.05,1
90,947,3,0.05,1
90,67,4,0.14285714285714285,2
90,89,4,0.07142857142857142,1
90,90,4,0.7857142857142857,11
91,694,3,1.0,20
91,91,4,1.0,20
92,545,3,0.5,10
92,858,3,0.45,9
92,961,3,0.05,1
98,204,3,0.15,3
98,224,3,0.35,7
98,263,3,0.1,2
98,266,3,0.15,3
98,377,3,0.1,2
98,409,3,0.15,3
104,53,4,0.55,11
104,104,4,0.05,1
104,105,4,0.4,8
110,119,2,0.65,13
110,963,2,0.35,7
117,412,3,0.1,2
117,542,3,0.1,2
117,561,3,0.05,1
117,658,3,0.75,15
119,88,2,0.16666666666666666,2
119,119,2,0.8333333333333334,10
119,88,4,0.3076923076923077,4
119,119,4,0.6923076923076923,9
122,76,3,0.7142857142857143,5
122,367,3,0.2857142857142857,2
122,122,4,1.0,8
122,122,5,1.0,7
123,169,3,0.6,12
123,533,3,0.4,8
123,123,4,1.0,20
124,54,5,0.05,1
124,124,5,0.45,9
124,161,5,0.5,10
127,108,5,0.2,4
127,125,5,0.05,1
127,127,5,0.15,3
127,170,5,0.25,5
127,266,5,0.35,7
130,130,1,0.5,10
130,445,1,0.45,9
130,856,1,0.05,1
130,130,3,0.95,19
130,362,3,0.05,1
132,130,3,0.85,17
132,362,3,0.15,3
133,171,3,0.15,3
133,354,3,0.2,4
133,376,3,0.1,2
133,455,3,0.4,8
133,860,3,0.1,2
133,877,3,0.05,1
141,30,5,0.2,4
141,99,5,0.05,1
141,102,5,0.2,4
141,103,5,0.05,1
141,126,5,0.15,3
141,141,5,0.35,7
143,200,5,0.3333333333333333,1
143,265,5,0.3333333333333333,1
143,270,5,0.3333333333333333,1
145,265,5,0.2222222222222222,4
145,270,5,0.7777777777777778,14
147,116,5,0.05,1
147,147,5,0.9,18
147,455,5,0.05,1
153,70,5,0.3,6
153,107,5,0.25,5
153,153,5,0.45,9
156,88,2,0.7,14
156,119,2,0.3,6
157,482,5,0.9,18
157,984,5,0.1,2
169,171,3,0.25,5
169,938,3,0.75,15
169,169,4,1.0,20
173,87,2,0.15,3
173,173,2,0.45,9
173,279,2,0.4,8
173,282,3,0.3,6
173,413,3,0.55,11
173,544,3,0.05,1
173,620,3,0.05,1
173,704,3,0.05,1
182,174,2,1.0,1
185,184,0,0.45,9
185,188,0,0.55,11
186,194,3,1.0,20
188,184,5,0.3125,5
188,188,5,0.4375,7
188,214,5,0.25,4
193,193,1,1.0,20
193,362,5,1.0,13
194,751,3,1.0,20
194,194,4,1.0,20
196,196,5,0.7,14
196,281,5,0.1,2
196,355,5,0.15,3
196,880,5,0.05,1
198,198,5,0.55,11
198,275,5,0.2,4
198,455,5,0.25,5
202,130,3,0.25,4
202,200,3,0.6875,11
202,266,3,0.0625,1
205,201,0,1.0,3
205,199,1,1.0,3
205,207,4,1.0,5
205,207,5,1.0,2
208,203,4,0.6666666666666666,4
208,206,4,0.16666666666666666,1
208,208,4,0.16666666666666666,1
208,203,5,0.625,5
208,206,5,0.125,1
208,208,5,0.25,2
213,231,5,0.25,1
213,1060,5,0.75,3
221,221,5,0.9,18
221,280,5,0.05,1
221,451,5,0.05,1
222,222,5,0.95,19
222,454,5,0.05,1
226,7,0,0.3333333333333333,6
226,168,0,0.6666666666666666,12
226,121,3,0.17647058823529413,3
226,274,3,0.5882352941176471,10
226,368,3,0.11764705882352941,2
226,430,3,0.11764705882352941,2
227,227,5,0.9,18
227,233,5,0.1,2
229,508,0,1.0,20
229,172,5,0.05,1
229,229,5,0.95,19
241,984,5,1.0,2
249,402,2,1.0,1
261,169,3,0.1111111111111111,1
261,484,3,0.2222222222222222,2
261,519,3,0.4444444444444444,4
261,533,3,0.2222222222222222,2
261,80,4,0.23076923076923078,3
261,261,4,0.7692307692307693,10
265,148,0,0.1,2
265,167,0,0.1,2
265,204,0,0.45,9
265,268,0,0.2,4
265,271,0,0.05,1
265,342,0,0.05,1
265,626,0,0.05,1
274,277,3,1.0,1
277,450,0,0.85,17
277,861,0,0.1,2
277,1000,0,0.05,1
279,173,2,0.45,9
279,279,2,0.55,11
279,282,3,0.6,12
279,413,3,0.4,8
282,635,3,0.25,5
282,782,3,0.2,4
282,1059,3,0.1,2
282,1062,3,0.45,9
300,300,1,1.0,20
300,666,3,0.85,17
300,947,3,0.15,3
300,300,4,1.0,20
338,257,3,1.0,2
344,97,5,0.05,1
344,190,5,0.05,1
344,344,5,0.75,15
344,535,5,0.15,3
347,265,5,0.5,1
347,270,5,0.5,1
355,355,5,0.85,17
355,880,5,0.15,3
359,196,5,0.05,1
359,207,5,0.2,4
359,359,5,0.65,13
359,538,5,0.05,1
359,540,5,0.05,1
360,169,4,0.05,1
360,360,4,0.95,19
361,205,5,0.3,6
361,361,5,0.7,14
412,282,1,0.55,11
412,413,1,0.35,7
412,544,1,0.1,2
412,737,3,0.15,3
412,781,3,0.45,9
412,808,3,0.4,8
412,412,4,0.55,11
412,545,4,0.15,3
412,561,4,0.3,6
449,213,0,1.0,2
449,420,1,1.0,1
449,170,5,1.0,1
450,1022,3,0.8666666666666667,13
450,1023,3,0.13333333333333333,2
456,456,1,1.0,1
456,1109,5,1.0,1
511,170,5,0.05,1
511,172,5,0.1,2
511,511,5,0.85,17
513,513,5,1.0,20
548,703,3,0.2,4
548,811,3,0.8,16
550,565,1,1.0,20
550,632,3,0.25,5
550,701,3,0.55,11
550,934,3,0.2,4
550,550,4,1.0,20
551,760,3,0.95,19
551,838,3,0.05,1
553,559,0,0.15,3
553,572,0,0.8,16
553,707,0,0.05,1
554,554,4,0.85,17
554,565,4,0.15,3
561,282,1,0.15,3
561,413,1,0.85,17
561,781,3,0.9,18
561,808,3,0.1,2
571,644,3,0.3,6
571,724,3,0.05,1
571,757,3,0.5,10
571,811,3,0.1,2
571,825,3,0.05,1
571,554,4,0.3,6
571,557,4,0.05,1
571,571,4,0.65,13
574,547,4,0.4,8
574,574,4,0.35,7
574,575,4,0.25,5
575,587,3,0.55,11
575,651,3,0.35,7
575,739,3,0.05,1
575,803,3,0.05,1
578,771,3,0.15,3
578,789,3,0.2,4
578,824,3,0.65,13
578,578,4,0.8,16
578,580,4,0.2,4
579,565,1,1.0,20
579,701,3,1.0,20
579,579,4,1.0,20
580,596,1,0.7,14
580,790,1,0.3,6
580,589,2,0.5,10
580,759,2,0.3,6
580,796,2,0.2,4
580,771,3,0.3,6
580,789,3,0.55,11
580,812,3,0.15,3
581,551,3,0.65,13
581,634,3,0.15,3
581,738,3,0.05,1
581,754,3,0.05,1
581,829,3,0.05,1
581,913,3,0.05,1
582,733,3,0.05,1
582,739,3,0.35,7
582,810,3,0.35,7
582,830,3,0.05,1
582,1012,3,0.05,1
582,1035,3,0.1,2
582,1057,3,0.05,1
582,582,4,0.9,18
582,785,4,0.1,2
583,567,1,0.5,1
583,596,1,0.5,1
583,585,2,0.5,1
583,589,2,0.5,1
583,794,3,0.5,1
583,1054,3,0.5,1
583,583,4,1.0,2
584,584,2,0.75,15
584,755,2,0.1,2
584,834,2,0.15,3
584,551,3,0.85,17
584,587,3,0.05,1
584,634,3,0.05,1
584,829,3,0.05,1
585,585,2,0.55,11
585,589,2,0.45,9
585,771,3,0.5,10
585,794,3,0.3,6
585,812,3,0.2,4
585,585,4,0.6,12
585,589,4,0.4,8
588,588,5,0.85,17
588,701,5,0.15,3
589,589,2,0.55,11
589,759,2,0.45,9
589,771,3,0.3,6
589,789,3,0.25,5
589,812,3,0.15,3
589,824,3,0.1,2
589,835,3,0.05,1
589,940,3,0.05,1
589,941,3,0.1,2
589,589,4,0.75,15
589,759,4,0.2,4
589,796,4,0.05,1
591,553,4,0.2,4
591,587,4,0.65,13
591,591,4,0.15,3
625,956,3,1.0,19
627,694,3,1.0,20
627,627,4,1.0,20
628,739,3,0.35,7
628,810,3,0.35,7
628,1012,3,0.1,2
628,1035,3,0.15,3
628,1037,3,0.05,1
628,628,4,0.8125,13
628,850,4,0.1875,3
658,705,3,0.9,18
658,878,3,0.1,2
692,1007,3,1.0,6
692,692,5,1.0,5
693,1001,3,0.85,17
693,1002,3,0.15,3
694,1002,3,1.0,20
712,712,2,1.0,20
712,712,4,1.0,20
714,715,0,1.0,4
714,714,5,1.0,3
727,955,0,1.0,3
727,709,5,1.0,2
738,738,5,0.75,3
738,831,5,0.25,1
739,784,3,1.0,3
759,789,3,0.1,2
759,824,3,0.9,18
759,589,4,0.05,1
759,759,4,0.95,19
763,765,0,1.0,3
763,727,1,1.0,3
763,763,5,1.0,1
771,839,3,0.3,6
771,840,3,0.4,8
771,852,3,0.15,3
771,853,3,0.1,2
771,865,3,0.05,1
785,830,3,1.0,20
789,806,1,0.25,4
789,848,1,0.625,10
789,885,1,0.125,2
789,839,3,0.625,10
789,840,3,0.0625,1
789,852,3,0.0625,1
789,853,3,0.25,4
790,596,4,0.5,10
790,790,4,0.5,10
824,887,3,0.95,19
824,907,3,0.05,1
889,727,1,1.0,3
889,889,5,1.0,2
987,988,0,1.0,1
1026,1028,5,1.0,1
1031,1031,5,1.0,20
