from,to,action,p(s),frequency
0,0,4,0.14438638507874302,3979
0,0,2,0.22722984251397055,6262
0,0,5,0.24450250381014588,6738
0,24,5,0.015131722185935118,417
0,24,4,0.005406778430945642,149
0,24,2,0.007257420712678714,200
0,15,1,0.17689962987154365,4875
0,19,2,0.022207707380796866,612
0,19,4,0.01534944480731548,423
0,19,5,0.027433050293925537,756
0,39,0,0.006495391537847449,179
0,41,1,0.01879671964583787,518
0,26,0,0.06854633863125045,1889
0,12,1,0.012083605486610059,333
0,7,0,0.0025038101458741565,69
0,48,3,0.004463313738297409,123
0,81,3,0.0004717323463241164,13
0,84,3,0.0001451484142535743,4
0,109,1,0.000254009724943755,7
0,132,3,3.628710356339357e-05,1
0,129,3,0.00032658393207054214,9
0,209,3,3.628710356339357e-05,1
0,102,3,3.628710356339357e-05,1
1,27,3,0.0644902328070645,964
1,1,1,0.24377843189724377,3644
1,1,5,0.08817233074658817,1318
1,1,4,0.007626438319507626,114
1,61,1,0.2503344929087503,3742
1,61,5,0.1145972705378646,1713
1,61,4,0.007091249665507091,106
1,16,0,0.014316296494514316,214
1,20,2,0.10416109178485417,1557
1,14,3,0.042614396574792615,637
1,56,2,0.046293818571046294,692
1,22,0,0.008027829810008028,120
1,22,1,0.0002006957452502007,3
1,22,5,6.68985817500669e-05,1
1,144,3,0.0030773347605030773,46
1,135,3,0.0036125234145036127,54
1,99,0,0.0009365801445009366,14
1,103,0,0.000602087235750602,9
2,2,5,0.3834271690486502,2656
2,2,1,0.06900534141764111,478
2,2,4,0.047784033492132234,331
2,51,5,0.17987584813050383,1246
2,51,4,0.03132669265194168,217
2,51,1,0.06828352822289592,473
2,9,3,0.034213945430922474,237
2,8,0,0.044752418074202396,310
2,68,0,0.0671286271113036,465
2,5,2,0.027428901400317597,190
2,30,3,0.03349213223617728,232
2,53,2,0.007939945142197199,55
2,138,3,0.0018767143063375198,13
2,206,3,0.0017323516673884798,12
2,217,3,0.0005774505557961599,4
2,75,0,0.00028872527789807997,2
2,175,3,0.0005774505557961599,4
2,460,5,0.00014436263894903998,1
2,460,1,0.00014436263894903998,1
3,37,5,0.7316532816394351,2642
3,25,5,0.23373026862364996,844
3,3,2,0.009415674328440876,34
3,3,4,0.001661589587371919,6
3,75,0,0.013292716698975353,48
3,23,0,0.005261700360011078,19
3,72,1,0.0024923843810578787,9
3,47,2,0.0011077263915812794,4
3,490,5,0.0008307947936859596,3
3,38,1,0.00027693159789531985,1
3,134,3,0.00027693159789531985,1
4,4,1,0.2787524366471735,143
4,4,4,0.003898635477582846,2
4,38,5,0.5828460038986355,299
4,186,2,0.09551656920077972,49
4,80,0,0.03508771929824561,18
4,194,3,0.003898635477582846,2
5,2,1,0.07137423935091278,563
5,5,4,0.07809330628803246,616
5,5,5,0.25114097363083165,1981
5,5,2,0.017494929006085194,138
5,30,3,0.0276369168356998,218
5,3,5,0.14287525354969574,1127
5,3,2,0.004563894523326572,36
5,3,4,0.0021551724137931034,17
5,53,5,0.04107505070993915,324
5,53,4,0.010522312373225153,83
5,53,2,0.001394523326572008,11
5,51,1,0.08924949290060852,704
5,8,0,0.12816937119675456,1011
5,68,0,0.029918864097363083,236
5,9,3,0.013184584178498986,104
5,10,4,0.008113590263691683,64
5,10,5,0.010522312373225153,83
5,10,2,0.0008874239350912779,7
5,50,0,0.014072008113590264,111
5,36,1,0.004437119675456389,35
5,47,5,0.007860040567951318,62
5,47,2,0.0002535496957403651,2
5,47,4,0.00012677484787018255,1
5,23,0,0.0015212981744421906,12
5,75,0,0.03194726166328601,252
5,58,3,0.0016480730223123732,13
5,95,4,0.0015212981744421906,12
5,95,5,0.0015212981744421906,12
5,217,3,0.0002535496957403651,2
5,78,3,0.0008874239350912779,7
5,206,3,0.001140973630831643,9
5,138,3,0.002028397565922921,16
5,72,1,0.0016480730223123732,13
5,97,3,0.00038032454361054766,3
5,38,1,0.00012677484787018255,1
5,218,5,0.00012677484787018255,1
5,175,3,0.00012677484787018255,1
6,6,0,0.27171869123730724,1445
