from,to,action,p(s),frequency
8,384,2,0.9333333333333333,28
8,1248,2,0.06666666666666667,2
16,16,5,0.03333333333333333,1
16,68,5,0.03333333333333333,1
16,986,5,0.7666666666666667,23
16,2144,5,0.16666666666666666,5
23,23,0,0.26666666666666666,8
23,240,0,0.7333333333333333,22
23,1984,3,0.06666666666666667,2
23,1986,3,0.43333333333333335,13
23,2044,3,0.4,12
23,2334,3,0.03333333333333333,1
23,2445,3,0.03333333333333333,1
23,2852,3,0.03333333333333333,1
38,1078,2,0.9,27
38,2075,2,0.1,3
40,1077,3,1.0,30
49,25,2,0.9333333333333333,28
49,483,2,0.03333333333333333,1
49,1236,2,0.03333333333333333,1
58,231,2,0.13333333333333333,4
58,285,2,0.8333333333333334,25
58,1766,2,0.03333333333333333,1
58,53,4,0.1,3
58,58,4,0.8333333333333334,25
58,288,4,0.06666666666666667,2
62,8,4,0.1,3
62,62,4,0.8333333333333334,25
62,220,4,0.03333333333333333,1
62,1258,4,0.03333333333333333,1
78,852,0,0.5454545454545454,6
78,1520,0,0.09090909090909091,1
78,1902,0,0.09090909090909091,1
78,2195,0,0.2727272727272727,3
79,2041,3,0.03333333333333333,1
79,2061,3,0.9666666666666667,29
81,81,0,0.7666666666666667,23
81,363,0,0.06666666666666667,2
81,885,0,0.03333333333333333,1
81,1959,0,0.03333333333333333,1
81,1977,0,0.1,3
86,403,0,0.16666666666666666,1
86,1520,0,0.6666666666666666,4
86,1711,0,0.16666666666666666,1
86,87,2,0.875,7
86,799,2,0.125,1
95,110,2,0.6,18
95,374,2,0.03333333333333333,1
95,576,2,0.03333333333333333,1
95,1978,2,0.23333333333333334,7
95,2201,2,0.03333333333333333,1
95,2455,2,0.06666666666666667,2
97,97,0,0.26666666666666666,8
97,121,0,0.7,21
97,560,0,0.03333333333333333,1
101,73,3,1.0,8
102,102,0,0.03333333333333333,1
102,1365,0,0.9666666666666667,29
103,197,0,0.1724137931034483,5
103,222,0,0.2413793103448276,7
103,311,0,0.5517241379310345,16
103,2864,0,0.034482758620689655,1
103,103,2,0.3333333333333333,8
103,139,2,0.125,3
103,508,2,0.5416666666666666,13
109,132,3,0.27586206896551724,8
109,958,3,0.034482758620689655,1
109,1974,3,0.2413793103448276,7
109,2035,3,0.3793103448275862,11
109,3219,3,0.034482758620689655,1
109,3250,3,0.034482758620689655,1
109,109,5,0.5416666666666666,13
109,293,5,0.4583333333333333,11
120,951,3,0.16666666666666666,5
120,2041,3,0.8333333333333334,25
121,121,0,0.03333333333333333,1
121,323,0,0.43333333333333335,13
121,366,0,0.03333333333333333,1
121,405,0,0.5,15
130,1441,3,0.2,6
130,1442,3,0.7666666666666667,23
130,2466,3,0.03333333333333333,1
146,3087,0,1.0,2
148,221,2,0.8666666666666667,26
148,231,2,0.13333333333333333,4
148,148,4,0.9333333333333333,28
148,383,4,0.06666666666666667,2
149,102,0,0.4666666666666667,14
149,149,0,0.5333333333333333,16
155,115,2,0.8333333333333334,5
155,2984,2,0.16666666666666666,1
161,161,2,0.9333333333333333,28
161,1080,2,0.03333333333333333,1
161,1153,2,0.03333333333333333,1
165,221,2,0.1,3
165,231,2,0.6333333333333333,19
165,342,2,0.13333333333333333,4
165,1872,2,0.03333333333333333,1
165,2234,2,0.06666666666666667,2
165,2480,2,0.03333333333333333,1
165,165,4,0.8,24
165,619,4,0.2,6
171,70,2,0.13333333333333333,4
171,171,2,0.8666666666666667,26
174,238,3,1.0,21
177,2208,3,1.0,30
177,177,5,1.0,30
178,808,3,0.3333333333333333,5
178,1151,3,0.6666666666666666,10
179,1749,3,0.2222222222222222,2
179,2150,3,0.7777777777777778,7
179,179,5,0.8,4
179,191,5,0.2,1
184,1749,3,0.5714285714285714,4
184,1882,3,0.42857142857142855,3
184,184,5,0.25,1
184,208,5,0.75,3
186,1898,1,1.0,21
186,384,2,0.5833333333333334,14
186,1230,2,0.041666666666666664,1
186,1248,2,0.08333333333333333,2
186,1704,2,0.2916666666666667,7
186,17,3,0.045454545454545456,1
186,186,3,0.045454545454545456,1
186,243,3,0.7272727272727273,16
186,555,3,0.18181818181818182,4
186,186,4,0.9629629629629629,26
186,810,4,0.037037037037037035,1
186,186,5,0.92,23
186,810,5,0.04,1
186,1360,5,0.04,1
188,1154,2,0.08333333333333333,2
188,1883,2,0.9166666666666666,22
189,651,3,0.1,3
189,1441,3,0.06666666666666667,2
189,1442,3,0.8333333333333334,25
189,189,5,0.06666666666666667,2
189,308,5,0.9333333333333333,28
190,958,3,0.7333333333333333,22
190,1077,3,0.26666666666666666,8
194,2206,3,0.047619047619047616,1
194,2208,3,0.047619047619047616,1
194,2385,3,0.8571428571428571,18
194,2803,3,0.047619047619047616,1
194,185,5,0.7777777777777778,14
194,194,5,0.2222222222222222,4
198,198,2,0.9333333333333333,28
198,207,2,0.06666666666666667,2
199,2080,3,1.0,30
199,199,5,0.9666666666666667,29
199,613,5,0.03333333333333333,1
200,1087,3,0.06666666666666667,2
200,1151,3,0.9,27
200,1832,3,0.03333333333333333,1
200,200,4,0.9666666666666667,29
200,284,4,0.03333333333333333,1
203,13,0,0.03333333333333333,1
203,323,0,0.13333333333333333,4
203,405,0,0.8,24
203,2038,0,0.03333333333333333,1
206,365,3,0.3125,5
206,481,3,0.625,10
206,1500,3,0.0625,1
206,2151,5,0.35714285714285715,5
206,2213,5,0.21428571428571427,3
206,2220,5,0.42857142857142855,6
207,781,0,0.5,1
207,1239,0,0.5,1
207,207,2,0.6666666666666666,2
207,278,2,0.3333333333333333,1
208,208,5,0.5,15
208,331,5,0.4,12
208,2531,5,0.1,3
211,211,2,0.9285714285714286,13
211,2725,2,0.07142857142857142,1
212,23,3,0.4117647058823529,7
212,240,3,0.5294117647058824,9
212,2338,3,0.058823529411764705,1
214,1442,3,0.03333333333333333,1
214,1952,3,0.9666666666666667,29
216,384,2,0.6666666666666666,20
216,1230,2,0.03333333333333333,1
216,1248,2,0.3,9
216,216,4,0.6666666666666666,20
216,241,4,0.3333333333333333,10
