from,to,action,p(s),frequency
0,49,0,1.0,20
0,26,2,1.0,20
1,49,0,0.95,19
1,62,0,0.05,1
1,123,1,0.05,1
1,129,1,0.1,2
1,457,1,0.6,12
1,461,1,0.2,4
1,497,1,0.05,1
2,225,0,1.0,20
5,5,0,0.7,14
5,17,0,0.1,2
5,253,0,0.2,4
5,5,2,0.1,2
5,17,2,0.1,2
5,47,2,0.05,1
5,60,2,0.65,13
5,253,2,0.1,2
7,27,0,0.05,1
7,54,0,0.95,19
7,413,1,0.05,1
7,475,1,0.65,13
7,476,1,0.15,3
7,485,1,0.15,3
8,8,5,0.05,1
8,25,5,0.95,19
9,290,0,1.0,20
11,34,0,0.25,5
11,289,0,0.75,15
12,289,0,0.8,16
12,290,0,0.05,1
12,417,0,0.15,3
14,14,0,0.1,2
14,20,0,0.85,17
14,52,0,0.05,1
14,20,1,0.25,5
14,52,1,0.25,5
14,85,1,0.3,6
14,455,1,0.15,3
14,471,1,0.05,1
14,14,3,0.45,9
14,43,3,0.55,11
19,19,1,0.6,12
19,99,1,0.4,8
19,248,5,0.45,9
19,286,5,0.05,1
19,459,5,0.5,10
20,14,3,0.9,18
20,43,3,0.1,2
25,99,1,0.2,4
25,129,1,0.8,16
25,26,2,1.0,20
26,49,2,1.0,20
27,14,0,0.15,3
27,20,0,0.8,16
27,54,0,0.05,1
27,54,1,0.05,1
27,471,1,0.6,12
27,475,1,0.1,2
27,487,1,0.25,5
29,218,0,0.9,18
29,219,0,0.05,1
29,456,0,0.05,1
29,29,3,1.0,20
31,16,0,0.15,3
31,17,0,0.85,17
32,40,0,1.0,20
35,17,0,1.0,20
35,69,1,0.85,17
35,224,1,0.15,3
38,18,0,1.0,20
39,39,1,0.3,6
39,129,1,0.7,14
39,39,5,0.35,7
39,129,5,0.65,13
40,40,0,1.0,20
42,53,0,0.6,12
42,59,0,0.1,2
42,289,0,0.05,1
42,417,0,0.25,5
43,20,0,1.0,20
43,85,1,0.9,18
43,455,1,0.1,2
43,43,3,1.0,20
45,209,0,0.95,19
45,365,0,0.05,1
45,474,1,0.6,12
45,515,1,0.2,4
45,521,1,0.2,4
45,45,3,0.05,1
45,50,3,0.95,19
46,10,0,1.0,20
48,58,0,0.95,19
48,470,0,0.05,1
48,360,1,0.2,4
48,405,1,0.05,1
48,442,1,0.75,15
48,46,3,0.95,19
48,48,3,0.05,1
50,10,0,0.95,19
50,209,0,0.05,1
50,263,1,0.25,5
50,291,1,0.05,1
50,300,1,0.7,14
51,18,0,0.95,19
51,47,0,0.05,1
51,444,1,1.0,20
53,53,0,0.25,5
53,59,0,0.4,8
53,384,0,0.2,4
53,417,0,0.15,3
54,20,0,0.4,8
54,54,0,0.6,12
54,20,1,0.1,2
54,54,1,0.45,9
54,471,1,0.2,4
54,475,1,0.2,4
54,487,1,0.05,1
55,290,0,0.5,10
55,384,0,0.3,6
55,422,0,0.2,4
56,56,0,0.3,6
56,88,0,0.25,5
56,289,0,0.1,2
56,290,0,0.05,1
56,462,0,0.25,5
56,486,0,0.05,1
56,9,5,0.05,1
56,24,5,0.05,1
56,56,5,0.2,4
56,57,5,0.4,8
56,87,5,0.05,1
56,88,5,0.2,4
56,139,5,0.05,1
57,57,0,0.55,11
57,87,0,0.05,1
57,186,0,0.1,2
57,400,0,0.05,1
57,484,0,0.25,5
58,10,0,0.1,2
58,58,0,0.5,10
58,470,0,0.4,8
59,26,0,0.1,2
59,59,0,0.55,11
59,384,0,0.35,7
59,8,5,0.4,8
59,26,5,0.25,5
59,59,5,0.1,2
59,384,5,0.25,5
60,5,0,0.05,1
60,17,0,0.95,19
60,69,1,0.45,9
60,122,1,0.15,3
60,224,1,0.35,7
60,444,1,0.05,1
60,61,2,1.0,20
62,18,0,0.75,15
62,49,0,0.25,5
64,75,0,0.05,1
64,227,0,0.8,16
64,468,0,0.1,2
64,472,0,0.05,1
