from,to,action,p(s),frequency
0,0,4,0.1452216465169833,4036
0,0,2,0.2231937248128958,6203
0,0,5,0.24672567645365573,6857
0,24,5,0.015795912492803686,439
0,24,4,0.005577144502014969,155
0,24,2,0.0075561312607944735,210
0,15,1,0.17713730569948186,4923
0,19,2,0.022380541162924584,622
0,19,4,0.015508059873344847,431
0,19,5,0.027705814622913067,770
0,39,0,0.007088370754173863,197
0,41,1,0.018602475532527345,517
0,26,0,0.06674582613701785,1855
0,12,1,0.012017846862406447,334
0,7,0,0.0025906735751295338,72
0,48,3,0.004821531375935521,134
0,81,3,0.0007196315486470927,20
0,84,3,7.196315486470927e-05,2
0,109,1,0.00017990788716177317,5
0,132,3,3.598157743235464e-05,1
0,129,3,0.0003238341968911917,9
1,27,3,0.061286891784099976,922
1,1,1,0.24660994416378623,3710
1,1,5,0.08807498005849508,1325
1,1,4,0.00810954533368785,122
1,61,1,0.25106354692900823,3777
1,61,5,0.11552778516352034,1738
1,61,4,0.0069130550385535765,104
1,16,0,0.013693166710981123,206
1,20,2,0.10269875033235841,1545
1,14,3,0.04267482052645573,642
1,56,2,0.04766019675618187,717
1,22,0,0.0076442435522467425,115
1,22,1,0.00019941504918904546,3
1,22,5,6.647168306301516e-05,1
1,22,4,6.647168306301516e-05,1
1,144,3,0.0028582823717096515,43
1,135,3,0.0034565275192767883,52
1,99,0,0.0005982451475671364,9
1,103,0,0.0007976601967561818,12
2,2,5,0.38306217315514235,2637
2,2,1,0.07001743172574085,482
2,2,4,0.04808251016850668,331
2,51,5,0.1825973271353864,1257
2,51,4,0.03152237071470076,217
2,51,1,0.06493317838466008,447
2,9,3,0.03224869262056944,222
2,8,0,0.04808251016850668,331
2,68,0,0.0694363742010459,478
2,5,2,0.024985473561882625,172
2,30,3,0.03297501452643812,227
2,53,2,0.00726321905868681,50
2,138,3,0.002178965717606043,15
2,206,3,0.0010168506682161533,7
2,217,3,0.0004357931435212086,3
2,75,0,0.0002905287623474724,2
2,175,3,0.0005810575246949448,4
2,460,5,0.0001452643811737362,1
2,72,5,0.0001452643811737362,1
3,37,5,0.7312726260094681,2626
3,25,5,0.23419660261765524,841
3,3,2,0.010303536619326092,37
3,3,4,0.001670843776106934,6
