from,to,action,p(s),frequency
0,49,0,1.0,20
0,26,2,1.0,20
1,49,0,1.0,20
1,123,1,0.05,1
1,129,1,0.05,1
1,454,1,0.45,9
1,462,1,0.2,4
1,464,1,0.25,5
2,225,0,1.0,20
5,5,0,0.65,13
5,17,0,0.15,3
5,47,0,0.05,1
5,253,0,0.15,3
5,5,2,0.2,4
5,17,2,0.1,2
5,47,2,0.05,1
5,60,2,0.55,11
5,253,2,0.1,2
7,54,0,1.0,20
7,471,1,0.55,11
7,472,1,0.45,9
8,25,5,1.0,20
9,290,0,0.95,19
9,384,0,0.05,1
11,34,0,0.2,4
11,289,0,0.8,16
12,289,0,0.85,17
12,290,0,0.05,1
12,384,0,0.05,1
12,417,0,0.05,1
14,14,0,0.15,3
14,20,0,0.85,17
14,20,1,0.35,7
14,52,1,0.3,6
14,85,1,0.35,7
14,14,3,0.7,14
14,43,3,0.3,6
19,19,1,0.6,12
19,39,1,0.05,1
19,78,1,0.05,1
19,99,1,0.3,6
19,248,5,0.3,6
19,286,5,0.15,3
19,481,5,0.55,11
20,14,3,0.8,16
20,43,3,0.2,4
25,99,1,0.3,6
25,123,1,0.05,1
25,129,1,0.65,13
25,26,2,1.0,20
26,49,2,1.0,20
27,14,0,0.25,5
27,20,0,0.7,14
27,54,0,0.05,1
27,467,1,0.05,1
27,471,1,0.15,3
27,472,1,0.05,1
27,473,1,0.2,4
27,476,1,0.55,11
29,24,0,0.1,2
29,218,0,0.9,18
29,29,3,0.9,18
29,264,3,0.1,2
31,17,0,1.0,20
32,40,0,1.0,20
35,17,0,1.0,20
35,69,1,0.6,12
35,122,1,0.05,1
35,224,1,0.35,7
38,18,0,1.0,20
39,39,1,0.45,9
39,129,1,0.55,11
39,39,5,0.45,9
39,129,5,0.55,11
42,53,0,0.35,7
42,59,0,0.2,4
42,384,0,0.05,1
42,417,0,0.4,8
43,20,0,1.0,20
43,85,1,0.85,17
43,457,1,0.05,1
43,461,1,0.1,2
43,43,3,1.0,20
45,209,0,0.9,18
45,365,0,0.1,2
45,135,1,0.05,1
45,457,1,0.7,14
45,479,1,0.15,3
45,491,1,0.1,2
45,45,3,0.05,1
45,50,3,0.95,19
46,10,0,0.95,19
46,58,0,0.05,1
48,58,0,1.0,20
48,263,1,0.05,1
48,360,1,0.2,4
48,442,1,0.75,15
48,46,3,0.95,19
48,48,3,0.05,1
50,10,0,1.0,20
50,263,1,0.15,3
50,291,1,0.05,1
50,300,1,0.8,16
51,18,0,0.95,19
51,47,0,0.05,1
51,444,1,1.0,20
53,53,0,0.25,5
53,59,0,0.2,4
53,384,0,0.2,4
53,417,0,0.35,7
54,20,0,0.55,11
54,54,0,0.45,9
54,20,1,0.1,2
54,54,1,0.45,9
54,467,1,0.05,1
54,471,1,0.05,1
54,472,1,0.05,1
54,473,1,0.1,2
54,476,1,0.2,4
55,290,0,1.0,20
56,56,0,0.1,2
56,88,0,0.1,2
56,289,0,0.05,1
56,468,0,0.45,9
56,469,0,0.3,6
56,24,5,0.1,2
56,56,5,0.2,4
56,57,5,0.3,6
56,75,5,0.1,2
56,79,5,0.1,2
56,88,5,0.2,4
57,57,0,0.4,8
57,87,0,0.05,1
57,186,0,0.1,2
57,400,0,0.1,2
57,465,0,0.35,7
58,10,0,0.4,8
58,58,0,0.25,5
58,463,0,0.35,7
59,26,0,0.25,5
59,59,0,0.45,9
59,384,0,0.3,6
59,8,5,0.6,12
59,26,5,0.05,1
59,384,5,0.35,7
60,17,0,1.0,20
60,69,1,0.75,15
60,122,1,0.15,3
60,224,1,0.1,2
60,61,2,1.0,20
62,18,0,0.85,17
62,49,0,0.15,3
64,227,0,0.6,12
64,424,0,0.05,1
64,458,0,0.05,1
64,466,0,0.25,5
64,510,0,0.05,1
65,10,0,0.9,18
65,463,0,0.1,2
67,67,0,0.1111111111111111,1
67,200,0,0.7777777777777778,7
