from,to,action,p(s),frequency
0,49,0,1.0,30
0,26,2,1.0,30
1,49,0,0.9666666666666667,29
1,62,0,0.03333333333333333,1
1,129,1,0.03333333333333333,1
1,456,1,0.1,3
1,461,1,0.6,18
1,510,1,0.26666666666666666,8
2,225,0,0.9666666666666667,29
2,416,0,0.03333333333333333,1
5,5,0,0.6333333333333333,19
5,17,0,0.13333333333333333,4
5,253,0,0.23333333333333334,7
5,5,2,0.13333333333333333,4
5,17,2,0.03333333333333333,1
5,60,2,0.6666666666666666,20
5,253,2,0.16666666666666666,5
7,27,0,0.03333333333333333,1
7,54,0,0.9666666666666667,29
7,517,1,0.16666666666666666,5
7,519,1,0.7333333333333333,22
7,528,1,0.03333333333333333,1
7,529,1,0.06666666666666667,2
8,25,5,1.0,30
9,384,0,0.1,3
9,422,0,0.9,27
11,34,0,0.2,6
11,289,0,0.8,24
12,289,0,0.5666666666666667,17
12,384,0,0.03333333333333333,1
12,417,0,0.4,12
14,20,0,1.0,30
14,20,1,0.13333333333333333,4
14,52,1,0.43333333333333335,13
14,85,1,0.2,6
14,463,1,0.06666666666666667,2
14,520,1,0.13333333333333333,4
14,522,1,0.03333333333333333,1
14,14,3,0.43333333333333335,13
14,43,3,0.5666666666666667,17
19,19,1,0.3333333333333333,10
19,99,1,0.6,18
19,129,1,0.06666666666666667,2
19,233,5,0.1,3
19,248,5,0.5333333333333333,16
19,512,5,0.36666666666666664,11
20,14,3,0.9666666666666667,29
20,43,3,0.03333333333333333,1
25,99,1,0.16666666666666666,5
25,123,1,0.13333333333333333,4
25,129,1,0.7,21
25,26,2,1.0,30
26,49,2,1.0,30
27,20,0,0.9666666666666667,29
27,27,0,0.03333333333333333,1
27,54,1,0.03333333333333333,1
27,520,1,0.6333333333333333,19
27,521,1,0.2,6
27,522,1,0.13333333333333333,4
29,24,0,0.03333333333333333,1
29,218,0,0.9666666666666667,29
29,29,3,0.9666666666666667,29
29,315,3,0.03333333333333333,1
31,16,0,0.03333333333333333,1
31,17,0,0.9333333333333333,28
31,32,0,0.03333333333333333,1
32,40,0,1.0,30
35,17,0,0.9666666666666667,29
35,253,0,0.03333333333333333,1
35,69,1,0.9,27
35,122,1,0.06666666666666667,2
35,224,1,0.03333333333333333,1
38,18,0,1.0,30
39,39,1,0.3,9
39,129,1,0.7,21
39,39,5,0.3,9
39,129,5,0.7,21
40,40,0,1.0,30
42,53,0,0.5333333333333333,16
42,59,0,0.2,6
42,289,0,0.03333333333333333,1
42,417,0,0.23333333333333334,7
43,20,0,1.0,30
43,85,1,0.9,27
43,457,1,0.03333333333333333,1
43,463,1,0.06666666666666667,2
43,43,3,1.0,30
45,209,0,0.8666666666666667,26
45,365,0,0.13333333333333333,4
45,505,1,0.7,21
45,511,1,0.2,6
45,524,1,0.1,3
45,45,3,0.1,3
45,50,3,0.9,27
46,10,0,1.0,30
48,48,0,0.03333333333333333,1
48,58,0,0.8666666666666667,26
48,543,0,0.03333333333333333,1
48,550,0,0.06666666666666667,2
48,360,1,0.16666666666666666,5
48,405,1,0.1,3
48,442,1,0.7333333333333333,22
48,46,3,0.9666666666666667,29
48,48,3,0.03333333333333333,1
50,10,0,1.0,30
50,263,1,0.16666666666666666,5
50,291,1,0.03333333333333333,1
50,300,1,0.8,24
51,18,0,0.9666666666666667,29
51,47,0,0.03333333333333333,1
51,444,1,1.0,30
53,53,0,0.36666666666666664,11
53,59,0,0.2,6
53,289,0,0.03333333333333333,1
53,384,0,0.16666666666666666,5
53,417,0,0.23333333333333334,7
54,20,0,0.4666666666666667,14
54,54,0,0.5333333333333333,16
54,20,1,0.43333333333333335,13
54,54,1,0.3333333333333333,10
54,520,1,0.2,6
54,521,1,0.03333333333333333,1
55,290,0,0.9,27
55,384,0,0.03333333333333333,1
55,422,0,0.06666666666666667,2
56,56,0,0.06666666666666667,2
56,88,0,0.13333333333333333,4
56,290,0,0.03333333333333333,1
56,506,0,0.3,9
56,515,0,0.4666666666666667,14
56,34,5,0.03333333333333333,1
56,56,5,0.26666666666666666,8
56,57,5,0.2,6
56,75,5,0.03333333333333333,1
56,77,5,0.06666666666666667,2
56,88,5,0.3333333333333333,10
56,128,5,0.03333333333333333,1
56,186,5,0.03333333333333333,1
57,24,0,0.03333333333333333,1
57,57,0,0.3,9
57,186,0,0.1,3
57,218,0,0.03333333333333333,1
57,400,0,0.03333333333333333,1
57,552,0,0.5,15
58,10,0,0.26666666666666666,8
58,58,0,0.4666666666666667,14
58,550,0,0.26666666666666666,8
59,26,0,0.2,6
59,59,0,0.5,15
59,384,0,0.3,9
59,8,5,0.5,15
59,26,5,0.23333333333333334,7
59,59,5,0.06666666666666667,2
59,384,5,0.2,6
60,5,0,0.03333333333333333,1
60,17,0,0.9666666666666667,29
60,69,1,0.7333333333333333,22
60,122,1,0.16666666666666666,5
60,224,1,0.1,3
60,61,2,1.0,30
62,18,0,0.9333333333333333,28
62,49,0,0.06666666666666667,2
64,227,0,0.7333333333333333,22
64,459,0,0.03333333333333333,1
64,530,0,0.23333333333333334,7
65,2,0,0.1111111111111111,2
65,10,0,0.8333333333333334,15
65,550,0,0.05555555555555555,1
66,16,5,1.0,1
67,67,0,0.3333333333333333,8
67,200,0,0.5,12
67,424,0,0.125,3
67,530,0,0.041666666666666664,1
67,67,1,0.07692307692307693,2
67,112,1,0.07692307692307693,2
67,200,1,0.15384615384615385,4
67,203,1,0.038461538461538464,1
67,378,1,0.38461538461538464,10
67,381,1,0.038461538461538464,1
67,551,1,0.15384615384615385,4
67,563,1,0.038461538461538464,1
67,568,1,0.038461538461538464,1
69,69,1,0.9666666666666667,29
69,454,1,0.03333333333333333,1
69,69,2,1.0,30
69,69,5,1.0,30
71,59,0,0.9,27
71,384,0,0.1,3
74,75,0,0.3,9
74,227,0,0.7,21
75,227,0,0.9333333333333333,28
75,459,0,0.06666666666666667,2
77,9,0,0.06666666666666667,2
77,88,0,0.9,27
77,217,0,0.03333333333333333,1
77,77,5,0.7666666666666667,23
77,88,5,0.03333333333333333,1
77,249,5,0.2,6
78,78,1,0.1,3
78,84,1,0.9,27
79,9,0,0.25,1
79,56,0,0.5,2
79,88,0,0.25,1
79,36,2,0.42857142857142855,3
79,77,2,0.14285714285714285,1
79,79,2,0.42857142857142855,3
79,79,5,1.0,3
81,81,1,1.0,30
81,81,3,1.0,30
83,18,0,0.8333333333333334,25
83,83,0,0.16666666666666666,5
85,85,1,1.0,30
85,85,2,1.0,30
85,463,3,1.0,30
