from,to,action,p(s),frequency
8,384,2,0.75,15
8,1230,2,0.05,1
8,1248,2,0.2,4
16,986,5,0.9,18
16,2270,5,0.1,2
23,23,0,0.35,7
23,240,0,0.65,13
23,1954,3,0.1,2
23,2057,3,0.5,10
23,2192,3,0.3,6
23,2276,3,0.1,2
38,1078,2,1.0,20
40,1077,3,1.0,20
49,25,2,0.95,19
49,1236,2,0.05,1
58,231,2,0.05,1
58,285,2,0.9,18
58,1766,2,0.05,1
58,53,4,0.1,2
58,58,4,0.9,18
62,8,4,0.2,4
62,62,4,0.7,14
62,220,4,0.1,2
73,73,4,1.0,20
79,1277,3,0.15,3
79,1957,3,0.8,16
79,2037,3,0.05,1
80,958,3,0.3333333333333333,1
80,1077,3,0.6666666666666666,2
80,3289,5,1.0,1
81,81,0,0.85,17
81,363,0,0.05,1
81,885,0,0.1,2
95,2584,2,0.95,19
95,2586,2,0.05,1
97,97,0,0.10526315789473684,2
97,121,0,0.7894736842105263,15
97,560,0,0.05263157894736842,1
97,2925,0,0.05263157894736842,1
101,73,3,0.05,1
101,101,3,0.95,19
102,1365,0,1.0,20
103,197,0,0.42105263157894735,8
103,222,0,0.21052631578947367,4
103,311,0,0.3684210526315789,7
103,103,2,0.15,3
103,139,2,0.2,4
103,508,2,0.65,13
109,132,3,0.4,8
109,958,3,0.1,2
109,1953,3,0.05,1
109,2085,3,0.3,6
109,2226,3,0.05,1
109,2548,3,0.1,2
109,109,5,0.5,10
109,293,5,0.5,10
120,951,3,0.3,6
120,2037,3,0.7,14
121,121,0,0.05,1
121,323,0,0.45,9
121,366,0,0.05,1
121,405,0,0.45,9
130,1441,3,0.1,2
130,1442,3,0.8,16
130,2225,3,0.05,1
130,2334,3,0.05,1
146,2005,0,1.0,3
148,221,2,0.85,17
148,231,2,0.15,3
148,148,4,0.9,18
148,1956,4,0.1,2
149,102,0,0.55,11
149,149,0,0.45,9
155,115,2,1.0,6
161,161,2,0.95,19
161,1153,2,0.05,1
165,221,2,0.2,4
165,231,2,0.55,11
165,342,2,0.2,4
165,1872,2,0.05,1
165,165,4,0.7,14
165,619,4,0.25,5
165,1174,4,0.05,1
171,70,2,0.45,9
171,171,2,0.55,11
174,238,3,0.85,17
174,240,3,0.05,1
174,1722,3,0.1,2
177,2533,3,1.0,20
177,177,5,1.0,20
178,808,3,0.4,4
178,1151,3,0.6,6
179,1749,3,0.25,2
179,2267,3,0.75,6
179,179,5,1.0,6
184,1749,3,0.7272727272727273,8
184,1882,3,0.2727272727272727,3
184,184,5,0.3333333333333333,4
184,208,5,0.6666666666666666,8
186,815,1,0.05,1
186,1898,1,0.9,18
186,1910,1,0.05,1
186,384,2,0.7647058823529411,13
186,1230,2,0.058823529411764705,1
186,1248,2,0.11764705882352941,2
186,2268,2,0.058823529411764705,1
186,186,3,0.05,1
186,243,3,0.85,17
186,555,3,0.1,2
186,186,4,1.0,20
186,186,5,0.75,12
186,810,5,0.25,4
188,1154,2,0.05,1
188,1883,2,0.95,19
189,651,3,0.1,2
189,1441,3,0.25,5
189,1442,3,0.65,13
189,189,5,0.05,1
189,308,5,0.95,19
190,958,3,0.65,13
190,1077,3,0.35,7
194,2289,3,0.23529411764705882,4
194,2376,3,0.7058823529411765,12
194,2609,3,0.058823529411764705,1
194,185,5,0.9444444444444444,17
194,194,5,0.05555555555555555,1
198,198,2,1.0,20
199,2266,3,1.0,20
199,199,5,1.0,20
200,1087,3,0.05,1
200,1151,3,0.95,19
200,200,4,0.95,19
200,284,4,0.05,1
203,13,0,0.1,2
203,323,0,0.3,6
203,405,0,0.6,12
206,240,3,0.07142857142857142,1
206,365,3,0.5,7
206,481,3,0.21428571428571427,3
206,957,3,0.07142857142857142,1
206,1500,3,0.07142857142857142,1
206,2669,3,0.07142857142857142,1
206,2064,5,0.65,13
206,2277,5,0.3,6
206,2284,5,0.05,1
207,781,0,0.6,3
207,1239,0,0.4,2
207,198,2,0.5,1
207,207,2,0.5,1
208,208,5,0.5,10
208,331,5,0.4,8
208,2292,5,0.1,2
212,23,3,0.2,4
212,240,3,0.75,15
212,3083,3,0.05,1
214,1442,3,0.05,1
214,2001,3,0.9,18
214,2062,3,0.05,1
216,384,2,0.7333333333333333,11
216,1248,2,0.26666666666666666,4
216,216,5,0.5882352941176471,10
216,241,5,0.4117647058823529,7
217,221,2,0.8,16
217,231,2,0.15,3
217,1766,2,0.05,1
220,221,2,0.85,17
220,231,2,0.1,2
220,1766,2,0.05,1
221,221,2,0.85,17
221,231,2,0.1,2
221,1766,2,0.05,1
221,221,4,0.95,19
221,231,4,0.05,1
222,197,0,0.15,3
222,222,0,0.45,9
222,311,0,0.4,8
222,483,2,0.1,2
222,596,2,0.45,9
222,817,2,0.45,9
222,197,5,0.1,2
222,222,5,0.55,11
222,311,5,0.35,7
223,221,2,0.3,6
223,231,2,0.7,14
231,221,2,0.3,6
231,231,2,0.7,14
231,221,5,0.15,3
231,231,5,0.85,17
238,2057,3,0.35,7
238,2457,3,0.65,13
238,238,5,0.45,9
238,240,5,0.35,7
238,1128,5,0.2,4
240,365,1,1.0,9
240,1598,3,0.08333333333333333,1
240,2290,3,0.08333333333333333,1
240,2623,3,0.75,9
240,2625,3,0.08333333333333333,1
240,365,5,0.95,19
240,1500,5,0.05,1
241,216,1,0.15,3
241,241,1,0.85,17
241,384,2,0.15789473684210525,3
241,1248,2,0.8421052631578947,16
241,216,4,0.3,3
241,241,4,0.6,6
241,1506,4,0.1,1
241,216,5,0.14285714285714285,2
241,241,5,0.8571428571428571,12
244,23,3,1.0,20
245,26,5,0.05,1
245,1580,5,0.9,18
245,2629,5,0.05,1
