from,to,action,p(s),frequency
0,7,5,0.9144963729337614,7690
0,1,3,0.057319538589606374,482
0,1,4,0.027113806635747414,228
0,266,5,0.0007135212272565109,6
0,0,4,0.00011892020454275182,1
0,129,1,0.00023784040908550363,2
1,27,5,0.8864781092599767,2288
1,62,3,0.019372336303758234,50
1,62,4,0.0131731886865556,34
1,7,5,0.07671445176288261,198
1,1,4,0.0027121270825261525,7
1,1,3,0.001162340178225494,3
1,49,2,0.0003874467260751647,1
2,10,2,0.5391069397042093,3791
2,10,1,0.0002844141069397042,2
2,2,5,0.43102957906712175,3031
2,2,4,0.0009954493742889647,7
2,2,3,0.0002844141069397042,2
2,58,2,0.011660978384527872,82
2,48,5,0.011234357224118316,79
2,48,4,0.0001422070534698521,1
2,13,2,0.0021331058020477816,15
2,6,5,0.0002844141069397042,2
2,225,2,0.001279863481228669,9
2,291,1,0.0001422070534698521,1
2,300,1,0.0001422070534698521,1
2,416,5,0.0009954493742889647,7
2,507,5,0.0001422070534698521,1
2,74,1,0.0001422070534698521,1
3,21,3,0.4511234876128289,2349
3,8,4,0.15421547916266565,803
3,8,2,0.028615325523333974,149
3,8,5,0.0009602458229306702,5
3,41,3,0.20952563856347226,1091
3,3,4,0.12617630113309006,657
3,3,2,0.010178605723065105,53
3,42,3,0.004993278279239485,26
3,53,4,0.003456884962550413,18
3,53,2,0.0003840983291722681,2
3,59,4,0.0009602458229306702,5
3,59,2,0.0003840983291722681,2
3,59,0,0.0011522949875168043,6
3,59,5,0.00019204916458613405,1
3,133,3,0.0003840983291722681,2
3,126,1,0.0007681966583445362,4
3,71,3,0.002880737468792011,15
3,39,1,0.0007681966583445362,4
3,134,1,0.0009602458229306702,5
3,179,1,0.0007681966583445362,4
3,293,1,0.0005761474937584022,3
3,19,1,0.0005761474937584022,3
4,22,1,0.0016208302833838754,62
4,22,2,0.027972393600334624,1070
4,24,0,0.2588361392868347,9901
4,23,0,0.04404998431454565,1685
4,4,5,0.6325682317264457,24197
4,4,4,0.005620621143992471,215
4,4,3,0.0027972393600334622,107
4,4,1,0.000758130293840845,29
4,63,5,0.003137090871065565,120
4,63,3,2.6142423925546378e-05,1
4,91,2,0.0144306180069016,552
