from,to,action,p(s),frequency
0,9,3,0.576271186440678,986
0,15,0,0.20806545879602573,356
0,0,4,0.06253652834599649,107
0,0,1,0.046171829339567504,79
0,8,3,0.0385739333722969,66
0,20,0,0.0029222676797194622,5
0,52,3,0.015780245470485097,27
0,35,0,0.020455873758036237,35
0,72,2,0.004675628287551139,8
0,77,0,0.004675628287551139,8
0,14,4,0.0029222676797194622,5
0,14,1,0.0035067212156633548,6
0,60,4,0.004091174751607247,7
0,60,1,0.0017533606078316774,3
0,131,0,0.004091174751607247,7
0,258,2,0.0005844535359438924,1
0,381,5,0.0023378141437755697,4
0,261,3,0.0005844535359438924,1
1,2,5,0.6552587646076795,1570
1,1,0,0.2888146911519199,692
1,1,4,0.002086811352253756,5
1,29,3,0.024207011686143573,58
1,49,5,0.022120200333889815,53
1,74,0,0.005425709515859766,13
1,303,1,0.0012520868113522537,3
1,62,3,0.0008347245409015025,2
2,2,5,0.044782608695652176,103
2,2,4,0.025652173913043478,59
2,2,0,0.0008695652173913044,2
2,21,3,0.871304347826087,2004
2,3,3,0.02391304347826087,55
2,146,2,0.023478260869565216,54
2,236,3,0.004782608695652174,11
2,49,5,0.0004347826086956522,1
2,143,2,0.0008695652173913044,2
2,246,1,0.0013043478260869566,3
2,1270,2,0.0013043478260869566,3
2,260,2,0.0008695652173913044,2
2,2297,2,0.0004347826086956522,1
3,53,5,0.3893288870362651,934
3,33,5,0.5831596498541058,1399
3,49,0,0.00917048770320967,22
3,3,4,0.0020842017507294707,5
3,3,3,0.003334722801167153,8
3,21,3,0.0012505210504376823,3
3,21,4,0.0012505210504376823,3
3,2,0,0.006669445602334306,16
3,296,5,0.0029178824510212586,7
3,3490,0,0.00041684035014589413,1
3,146,2,0.00041684035014589413,1
4,55,3,0.04182509505703422,77
4,66,2,0.16675719717544812,307
4,84,3,0.22813688212927757,420
4,4,4,0.25909831613253664,477
4,4,1,0.12547528517110265,231
4,4,5,0.0005431830526887561,1
4,54,0,0.09940249864204237,183
4,61,4,0.026072786529060293,48
4,61,1,0.00977729494839761,18
4,114,2,0.020097772949483977,37
4,34,0,0.015752308527973928,29
4,241,2,0.0038022813688212928,7
4,136,3,0.0010863661053775121,2
4,94,4,0.0005431830526887561,1
4,116,2,0.0010863661053775121,2
4,499,2,0.0005431830526887561,1
5,5,5,0.15933973387232608,1892
5,5,3,0.2177867609903992,2586
5,5,4,0.07512211554657235,892
5,25,5,0.035624052551793836,423
5,25,3,0.04471955533097524,531
5,25,4,0.01145359609230251,136
5,20,0,0.32988041098197746,3917
5,36,0,0.0664477008590197,789
5,110,5,0.000336870473303015,4
5,110,3,0.0009263938015832912,11
5,110,4,0.0005053057099545225,6
5,14,1,0.042193026781202625,501
5,13,1,0.006990062321037561,83
5,140,5,0.0007579585649317837,9
5,140,3,0.00067374094660603,8
5,140,4,8.421761832575375e-05,1
5,79,2,0.003284487114704396,39
5,19,3,0.00067374094660603,8
5,19,4,0.00025265285497726126,3
5,19,5,8.421761832575375e-05,1
5,101,5,0.0009263938015832912,11
5,101,3,0.0004210880916287687,5
5,122,2,0.00025265285497726126,3
5,141,0,0.00025265285497726126,3
5,15,0,0.000336870473303015,4
5,317,0,0.0001684352366515075,2
5,161,0,0.000336870473303015,4
5,244,2,8.421761832575375e-05,1
5,0,1,8.421761832575375e-05,1
6,19,5,0.3224656138563423,1266
6,48,0,0.22924095771777891,900
6,41,5,0.3899643402954661,1531
6,76,3,0.00967906265919511,38
6,76,4,0.0005094243504839531,2
6,6,3,0.009424350483953133,37
6,6,4,0.0012735608762098828,5
6,93,0,0.03616912888436067,142
6,237,1,0.00025471217524197657,1
6,320,2,0.00025471217524197657,1
6,223,2,0.0007641365257259297,3
7,38,0,0.24236453201970443,492
7,83,0,0.6738916256157635,1368
7,104,5,0.033497536945812804,68
7,121,5,0.047783251231527095,97
7,7,3,0.0019704433497536944,4
7,46,3,0.0004926108374384236,1
8,15,0,0.08225411270563528,235
8,8,3,0.18270913545677284,522
8,8,4,0.08050402520126006,230
8,8,5,0.00035001750087504374,1
8,35,0,0.49387469373468673,1411
8,60,1,0.08505425271263563,243
8,9,3,0.02415120756037802,69
8,9,4,0.00840042002100105,24
8,37,2,0.02975148757437872,85
8,0,1,0.0077003850192509625,22
8,72,2,0.00280014000700035,8
8,51,4,0.00035001750087504374,1
8,149,0,0.00035001750087504374,1
8,112,2,0.0007000350017500875,2
8,36,0,0.00035001750087504374,1
8,1591,2,0.00035001750087504374,1
8,13,1,0.00035001750087504374,1
9,15,0,0.2292830540037244,985
9,77,0,0.0034916201117318434,15
9,9,4,0.038640595903165736,166
9,9,3,0.5977653631284916,2568
9,9,5,0.0013966480446927375,6
9,8,3,0.05493482309124767,236
9,8,4,0.002793296089385475,12
9,60,1,0.0032588454376163874,14
9,52,3,0.004655493482309125,20
9,52,4,0.0006983240223463687,3
9,35,0,0.020018621973929236,86
9,72,2,0.004189944134078212,18
9,0,1,0.03165735567970205,136
9,131,0,0.004888268156424581,21
9,20,0,0.000931098696461825,4
9,261,3,0.0004655493482309125,2
9,161,0,0.00023277467411545624,1
9,37,2,0.0004655493482309125,2
9,14,1,0.00023277467411545624,1
10,4,1,0.02149532710280374,69
10,47,3,0.18006230529595016,578
10,47,5,0.059813084112149535,192
10,47,4,0.06635514018691589,213
10,54,0,0.029906542056074768,96
10,10,3,0.1925233644859813,618
10,10,4,0.09937694704049845,319
10,10,5,0.048909657320872275,157
10,81,3,0.030218068535825544,97
10,81,5,0.004049844236760125,13
10,81,4,0.010903426791277258,35
10,94,1,0.05389408099688474,173
10,71,0,0.11090342679127727,356
10,109,2,0.01806853582554517,58
10,106,3,0.009345794392523364,30
10,106,4,0.0009345794392523365,3
10,106,5,0.0021806853582554517,7
10,139,2,0.0012461059190031153,4
10,32,2,0.020249221183800622,65
10,44,3,0.014018691588785047,45
10,44,5,0.002803738317757009,9
10,44,4,0.0012461059190031153,4
10,116,2,0.0021806853582554517,7
10,80,2,0.0024922118380062306,8
10,12,0,0.009968847352024923,32
10,111,2,0.00031152647975077883,1
10,125,1,0.004672897196261682,15
10,98,5,0.00031152647975077883,1
10,98,3,0.0012461059190031153,4
10,1698,2,0.00031152647975077883,1
11,29,3,0.8694924707194646,1559
11,62,3,0.029559397657557166,53
11,11,5,0.012269938650306749,22
11,11,0,0.05298382598996096,95
11,11,4,0.006692693809258227,12
11,221,1,0.015616285554935862,28
11,221,5,0.0005577244841048522,1
11,221,0,0.0016731734523145567,3
11,152,2,0.008923591745677636,16
11,480,2,0.0005577244841048522,1
11,503,1,0.0011154489682097045,2
11,791,2,0.0005577244841048522,1
12,12,0,0.15762463343108504,645
12,12,4,0.14442815249266863,591
12,12,5,0.06940371456500488,284
12,10,3,0.1258553274682307,515
12,81,3,0.3629032258064516,1485
12,71,4,0.03787878787878788,155
12,71,0,0.041544477028347994,170
12,71,5,0.02297165200391007,94
12,125,1,0.022238514173998046,91
12,116,2,0.00855327468230694,35
12,94,1,0.004398826979472141,18
12,34,4,0.00024437927663734115,1
12,34,0,0.00024437927663734115,1
12,98,3,0.00024437927663734115,1
12,109,2,0.0007331378299120235,3
12,106,3,0.00024437927663734115,1
12,3192,2,0.00024437927663734115,1
12,318,5,0.00024437927663734115,1
13,13,4,0.209579933514657,1387
13,13,1,0.1438501057721366,952
13,51,3,0.14808099123602297,980
13,79,2,0.09202175883952855,609
13,60,1,0.02780296161982472,184
13,60,4,0.03324267150196434,220
13,35,0,0.05364158355998791,355
13,36,0,0.2133575098216984,1412
13,8,3,0.03822907222725899,253
13,37,2,0.012692656391659111,84
13,14,4,0.004835297673012995,32
13,14,1,0.004986400725294651,33
13,52,3,0.004079782411604714,27
13,117,2,0.00347537020247809,23
13,20,0,0.006497431248111212,43
13,244,2,0.0021154427319431852,14
13,112,2,0.0003022061045633122,2
13,1468,2,0.0006044122091266244,4
13,4100,2,0.0001511030522816561,1
13,4143,2,0.0001511030522816561,1
13,509,5,0.0003022061045633122,2
14,52,3,0.5551447935921133,901
14,14,4,0.07578558225508318,123
14,14,1,0.04990757855822551,81
14,20,0,0.17929759704251386,291
14,36,0,0.024029574861367836,39
14,9,3,0.005545286506469501,9
14,51,3,0.07763401109057301,126
14,13,4,0.009858287122612447,16
14,13,1,0.0036968576709796672,6
14,117,2,0.006777572396796057,11
14,161,0,0.006777572396796057,11
14,450,5,0.0018484288354898336,3
14,79,2,0.0012322858903265558,2
14,0,4,0.0006161429451632779,1
14,0,1,0.0006161429451632779,1
14,483,0,0.0006161429451632779,1
