from,to,action,p(s),frequency
0,55,3,0.6022372808432828,11198
0,55,5,0.14176616112724535,2636
0,55,4,0.0036570936861353123,68
0,0,5,0.12331935032806282,2293
0,0,3,0.11729590190383996,2181
0,0,4,0.0012907389480477573,24
0,0,2,0.00032268473701193933,6
0,276,2,0.0008067118425298483,15
0,276,5,0.0065612563192427665,122
0,276,4,0.0006991502635258686,13
0,37,0,0.0008067118425298483,15
0,1028,1,0.0004302463160159191,8
0,124,0,0.00032268473701193933,6
0,1030,1,0.00016134236850596966,3
0,1375,3,0.00010756157900397978,2
0,979,3,0.00016134236850596966,3
0,979,5,5.378078950198989e-05,1
1,1,3,0.1895424836601307,29
1,1,5,0.1830065359477124,28
1,1,4,0.013071895424836602,2
1,5,5,0.23529411764705882,36
1,5,3,0.20915032679738563,32
1,5,4,0.0196078431372549,3
1,85,3,0.032679738562091505,5
1,85,5,0.1111111111111111,17
1,1203,2,0.006535947712418301,1
2,24,5,0.9523809523809523,40
2,11,5,0.047619047619047616,2
3,23,2,0.003875968992248062,3
3,23,0,0.006459948320413436,5
3,10,5,0.23126614987080105,179
3,40,5,0.26098191214470284,202
3,369,3,0.1124031007751938,87
3,369,4,0.006459948320413436,5
3,3,3,0.10335917312661498,80
3,3,4,0.007751937984496124,6
3,720,5,0.00904392764857881,7
3,764,5,0.014211886304909561,11
3,420,5,0.0710594315245478,55
3,900,5,0.03229974160206718,25
3,683,5,0.04392764857881137,34
3,1283,5,0.01937984496124031,15
3,1175,5,0.0012919896640826874,1
3,713,0,0.011627906976744186,9
3,713,2,0.0012919896640826874,1
3,4948,3,0.0012919896640826874,1
3,1287,3,0.01937984496124031,15
3,1287,0,0.007751937984496124,6
3,1290,3,0.006459948320413436,5
3,1290,0,0.007751937984496124,6
3,1150,0,0.012919896640826873,10
3,1149,0,0.002583979328165375,2
3,1151,0,0.002583979328165375,2
3,1611,5,0.0012919896640826874,1
3,393,5,0.0012919896640826874,1
4,4,5,0.3534194165471066,739
4,4,2,0.23959827833572453,501
4,4,3,0.056910569105691054,119
4,4,4,0.026303204208512673,55
4,17,5,0.14203730272596843,297
4,17,4,0.010999521759923482,23
4,17,2,0.07269249163079866,152
4,17,3,0.0234337637494022,49
4,26,5,0.014347202295552367,30
4,26,3,0.003347680535628886,7
4,26,2,0.006217120994739359,13
4,26,4,0.00047824007651841227,1
4,359,2,0.0028694404591104736,6
4,359,5,0.003825920612147298,8
4,359,3,0.00430416068866571,9
4,359,4,0.00047824007651841227,1
4,101,0,0.028216164514586323,59
4,367,0,0.008130081300813009,17
4,67,5,0.001912960306073649,4
4,1149,5,0.00047824007651841227,1
5,1,5,0.25,51
5,1,3,0.17647058823529413,36
5,1,4,0.014705882352941176,3
5,5,3,0.12745098039215685,26
5,5,5,0.4117647058823529,84
5,5,4,0.00980392156862745,2
5,1024,5,0.004901960784313725,1
5,68,2,0.004901960784313725,1
6,6,5,0.4732142857142857,106
6,6,3,0.05803571428571429,13
6,6,4,0.022321428571428572,5
6,22,2,0.17857142857142858,40
6,52,5,0.20089285714285715,45
6,52,3,0.004464285714285714,1
6,52,4,0.004464285714285714,1
6,238,3,0.004464285714285714,1
6,238,5,0.013392857142857142,3
6,388,2,0.022321428571428572,5
6,960,5,0.004464285714285714,1
6,1449,2,0.004464285714285714,1
6,544,5,0.004464285714285714,1
6,102,0,0.004464285714285714,1
7,78,5,0.9539448848622122,5054
7,7,4,0.013590033975084938,72
7,7,1,0.016610041525103814,88
7,320,5,0.013967534918837296,74
7,1365,5,0.00037750094375235937,2
7,302,4,0.0007550018875047187,4
7,302,1,0.00018875047187617969,1
7,832,3,0.00018875047187617969,1
7,832,2,0.00037750094375235937,2
8,24,5,0.8440366972477065,92
8,11,5,0.13761467889908258,15
8,2,0,0.009174311926605505,1
8,1440,5,0.009174311926605505,1
9,9,5,0.25925925925925924,21
9,9,3,0.345679012345679,28
9,9,4,0.012345679012345678,1
9,80,5,0.2222222222222222,18
9,80,3,0.12345679012345678,10
9,80,4,0.024691358024691357,2
9,85,3,0.012345679012345678,1
