from,to,action,p(s),frequency
0,0,4,0.14608599779492834,3975
0,0,2,0.22576258728408674,6143
0,0,5,0.2448364571848585,6662
0,24,5,0.01628077912532157,443
0,24,4,0.005439176773245131,148
0,24,2,0.006982726938625505,190
0,15,1,0.17537669974274164,4772
0,19,2,0.022197721425946344,604
0,19,4,0.015839764792355753,431
0,19,5,0.028041161337743477,763
0,39,0,0.00639470782800441,174
0,41,1,0.019257625872840866,524
0,26,0,0.06740169055494304,1834
0,12,1,0.01209114296214627,329
0,7,0,0.002462330025725836,67
0,48,3,0.004189636163175303,114
0,81,3,0.0005512679162072767,15
0,84,3,0.00011025358324145535,3
0,109,1,0.00029400955531054757,8
0,132,3,3.6751194413818446e-05,1
0,129,3,0.0002572583608967291,7
0,261,0,3.6751194413818446e-05,1
0,273,5,3.6751194413818446e-05,1
0,209,3,3.6751194413818446e-05,1
1,27,3,0.0645118115505588,964
1,1,1,0.24713912868901827,3693
1,1,5,0.08927256909589774,1334
1,1,4,0.007762832095295456,116
1,61,1,0.2485444689821321,3714
1,61,5,0.11423408954025296,1707
1,61,4,0.007628990162617948,114
1,16,0,0.013651877133105802,204
1,20,2,0.10379441879140734,1551
1,14,3,0.04189252492805996,626
1,56,2,0.04684467643712775,700
1,22,0,0.007227464364585425,108
1,22,1,0.0002007628990162618,3
1,22,5,6.692096633875393e-05,1
1,144,3,0.002676838653550157,40
1,135,3,0.003011443485243927,45
1,99,0,0.0006692096633875393,10
1,103,0,0.0008030515960650472,12
1,1481,3,6.692096633875393e-05,1
2,2,5,0.3827985739750446,2577
2,2,1,0.06535947712418301,440
2,2,4,0.04857397504456328,327
2,51,5,0.18568033273915627,1250
2,51,4,0.02956030897207368,199
2,51,1,0.06714200831847891,452
2,9,3,0.035650623885918005,240
2,8,0,0.0451574569221628,304
2,68,0,0.06669637551990493,449
2,5,2,0.026737967914438502,180
2,30,3,0.034165181224004755,230
2,53,2,0.007575757575757576,51
2,138,3,0.0022281639928698753,15
2,206,3,0.0011883541295306002,8
2,217,3,0.000445632798573975,3
2,75,0,0.00029708853238265005,2
2,175,3,0.000445632798573975,3
2,460,5,0.00014854426619132502,1
2,460,1,0.00014854426619132502,1
3,37,5,0.732650739476678,2576
3,25,5,0.2306598407281001,811
3,3,2,0.00938566552901024,33
3,3,4,0.0019908987485779293,7
3,75,0,0.013651877133105802,48
3,23,0,0.00540386803185438,19
3,72,1,0.0022753128555176336,8
3,47,2,0.0019908987485779293,7
3,47,4,0.0002844141069397042,1
3,490,5,0.0011376564277588168,4
3,38,1,0.0005688282138794084,2
4,4,1,0.2618556701030928,127
4,4,4,0.006185567010309278,3
4,38,5,0.6123711340206186,297
4,186,2,0.07422680412371134,36
4,80,0,0.03711340206185567,18
4,194,3,0.008247422680412371,4
5,2,1,0.07167809548453875,554
5,5,4,0.08358131711735024,646
5,5,5,0.24492172337947987,1893
5,5,2,0.01694915254237288,131
5,30,3,0.028076077112174927,217
5,3,5,0.14025100271703972,1084
5,3,2,0.004916548065726485,38
5,3,4,0.0027170397205330574,21
5,53,5,0.04023806443265623,311
5,53,4,0.01086815888213223,84
5,53,2,0.0012938284383490748,10
5,51,1,0.0879803338077371,680
5,8,0,0.13248803208694526,1024
5,68,0,0.030275585457368352,234
5,9,3,0.013067667227325656,101
5,10,4,0.008021736317764264,62
5,10,5,0.010350627506792599,80
5,10,2,0.0010350627506792599,8
5,50,0,0.0155259412601889,120
5,36,1,0.0034933367835425022,27
5,47,5,0.009315564756113339,72
5,47,2,0.00038814853150472245,3
5,47,4,0.00012938284383490748,1
5,23,0,0.0015525941260188898,12
5,75,0,0.03156941389571743,244
5,58,3,0.001811359813688705,14
5,95,4,0.0012938284383490748,10
5,95,5,0.0015525941260188898,12
5,217,3,0.00025876568766981497,2
5,78,3,0.0005175313753396299,4
5,206,3,0.0007762970630094449,6
5,138,3,0.0014232112821839823,11
5,72,1,0.0012938284383490748,10
5,97,3,0.00012938284383490748,1
5,38,1,0.00012938284383490748,1
5,1609,3,0.00012938284383490748,1
6,6,0,0.2757834757834758,1452
6,6,4,0.0024691358024691358,13
6,45,5,0.152326685660019,802
6,29,5,0.48755935422602087,2567
6,49,0,0.0630579297245964,332
6,49,4,0.0005698005698005698,3
6,136,1,0.008357075023741691,44
6,25,2,0.004558404558404558,24
6,34,1,0.003228869895536562,17
6,17,2,0.0017094017094017094,9
6,615,3,0.0001899335232668566,1
6,479,1,0.0001899335232668566,1
7,7,0,0.2099706744868035,1074
7,7,5,0.32394916911045946,1657
7,7,4,0.13274682306940372,679
7,43,2,0.06158357771260997,315
7,12,1,0.23382209188660802,1196
7,121,3,0.009579667644183774,49
7,168,0,0.004301075268817204,22
7,168,5,0.009579667644183774,49
7,168,4,0.002737047898338221,14
7,32,1,0.005083088954056696,26
7,4,1,0.0013685239491691105,7
7,226,2,0.002346041055718475,12
7,80,5,0.0005865102639296188,3
7,133,3,0.0013685239491691105,7
7,123,2,0.0007820136852394917,4
7,274,3,0.00019550342130987292,1
8,50,4,0.03468337435667935,930
8,50,0,0.02983516073692847,800
8,50,5,0.015738047288729767,422
8,8,4,0.23748787946595062,6368
8,8,0,0.25203252032520324,6758
8,8,5,0.16383232639665846,4393
8,5,2,0.06545088386663683,1755
8,51,1,0.07768329976877751,2083
8,30,3,0.02338330722756769,627
8,75,5,0.007794435742522563,209
8,75,0,0.004848213619750876,130
8,75,4,0.0010069366748713358,27
8,68,0,0.008801372417393899,236
8,68,4,0.00380398299395838,102
8,68,5,0.003953158797643022,106
8,36,1,0.011150891325427017,299
8,3,2,0.0406877004549862,1091
8,47,2,0.0013052882822406206,35
8,23,0,0.00044752741105392703,12
8,23,5,0.0009323487730290147,25
8,23,4,0.00011188185276348176,3
8,138,3,0.002647870515402402,71
8,58,3,0.0032445737301409713,87
8,10,2,0.004549862012381591,122
8,2,1,0.0016036398896099053,43
8,101,3,0.00044752741105392703,12
8,97,3,0.00026105765644812413,7
8,78,3,0.00037293950921160585,10
8,175,3,0.00018646975460580293,5
8,95,2,0.0010069366748713358,27
8,72,1,0.00014917580368464236,4
8,134,3,0.00011188185276348176,3
8,69,3,0.00026105765644812413,7
8,38,1,3.729395092116059e-05,1
8,115,3,3.729395092116059e-05,1
8,218,2,3.729395092116059e-05,1
8,1609,3,3.729395092116059e-05,1
8,1602,3,3.729395092116059e-05,1
9,9,1,0.030572870287919263,103
9,9,4,0.21163550014841198,713
9,9,5,0.04125853368952211,139
9,53,2,0.25942416147224695,874
9,30,0,0.21490056396556842,724
9,30,4,0.024933214603739984,84
9,30,1,0.0020777678836449986,7
9,30,5,0.0029682398337785693,10
9,58,0,0.03146334223805283,106
9,138,0,0.01365390323538142,46
9,140,3,0.0017809439002671415,6
9,118,3,0.008311071534579995,28
9,5,2,0.02730780647076284,92
9,57,2,0.02404274265360641,81
9,106,3,0.04155535767289997,140
9,40,4,0.01840308696942713,62
9,40,1,0.003265063817156426,11
9,40,5,0.0020777678836449986,7
9,108,3,0.00385871178391214,13
9,216,5,0.008904719501335707,30
9,78,0,0.004155535767289997,14
9,101,0,0.017215791035915702,58
9,97,0,0.0017809439002671415,6
9,177,5,0.0014841199168892847,5
9,146,3,0.00029682398337785694,1
9,350,0,0.0011872959335114278,4
9,134,0,0.00029682398337785694,1
9,122,2,0.0005936479667557139,2
9,190,5,0.00029682398337785694,1
9,139,3,0.00029682398337785694,1
10,47,5,0.412708780442288,4423
10,47,2,0.02538023700662499,272
10,47,4,0.003919007184846506,42
10,10,5,0.22786227489036112,2442
10,10,2,0.020154894093496314,216
10,10,4,0.05999813380610245,643
10,50,0,0.059811514416347855,641
10,36,1,0.07436782681720631,797
10,55,1,0.04030978818699263,432
10,58,3,0.023793972193710926,255
10,23,0,0.019221797144723336,206
10,57,4,0.00046654847438648876,5
10,57,5,0.004105626574601101,44
10,57,2,0.00046654847438648876,5
10,73,0,0.014742931790613045,158
10,113,5,0.0006531678641410843,7
10,113,4,0.0005598581692637865,6
10,38,1,0.0033591490155827192,36
10,69,3,0.0010264066436502753,11
10,40,3,0.002239432677055146,24
10,97,3,0.002705981151441635,29
10,74,5,0.00027992908463189323,3
10,189,3,0.0006531678641410843,7
10,385,5,0.0006531678641410843,7
10,385,4,9.330969487729775e-05,1
10,51,1,9.330969487729775e-05,1
10,344,3,0.0001866193897545955,2
10,115,3,9.330969487729775e-05,1
10,30,3,9.330969487729775e-05,1
11,45,0,0.046875,33
11,33,1,0.4190340909090909,295
11,52,1,0.3977272727272727,280
11,22,3,0.05397727272727273,38
11,19,5,0.007102272727272727,5
11,184,3,0.0014204545454545455,1
11,16,3,0.015625,11
11,43,5,0.011363636363636364,8
11,31,0,0.029829545454545456,21
11,88,2,0.004261363636363636,3
11,88,4,0.002840909090909091,2
11,103,3,0.005681818181818182,4
11,99,3,0.0014204545454545455,1
11,11,2,0.002840909090909091,2
12,12,1,0.06363427521249714,277
12,12,4,0.011026878015161957,48
12,4,1,0.002297266253158741,10
12,36,5,0.6866528830691477,2989
12,7,0,0.03354008729611762,146
12,24,2,0.1215253847920974,529
12,55,5,0.0381346198024351,166
12,43,2,0.013094417643004824,57
12,38,5,0.01677004364805881,73
12,168,0,0.0034458993797381117,15
12,32,1,0.004824259131633356,21
12,32,4,0.0011486331265793705,5
12,186,2,0.0009189065012634965,4
12,80,0,0.00022972662531587412,1
12,84,3,0.002297266253158741,10
12,132,3,0.00022972662531587412,1
12,51,5,0.00022972662531587412,1
13,13,3,0.18890977443609022,201
13,13,4,0.014097744360902255,15
13,13,1,0.0018796992481203006,2
13,28,3,0.16353383458646617,174
13,28,4,0.007518796992481203,8
13,28,1,0.0009398496240601503,1
13,9,2,0.046052631578947366,49
13,106,3,0.5197368421052632,553
13,106,4,0.011278195488721804,12
13,106,1,0.0018796992481203006,2
13,21,2,0.012218045112781954,13
13,127,0,0.002819548872180451,3
13,127,3,0.0018796992481203006,2
13,125,0,0.005639097744360902,6
13,108,0,0.011278195488721804,12
13,93,2,0.009398496240601503,10
13,200,5,0.0009398496240601503,1
14,14,4,0.045592048401037165,211
14,14,5,0.018582541054451167,86
14,14,3,0.08967156439066551,415
14,14,1,0.05596369922212619,259
14,27,1,0.05077787381158168,235
14,27,4,0.033923941227312016,157
14,27,3,0.09982713915298184,462
14,27,5,0.014693171996542784,68
14,61,2,0.23292999135695766,1078
14,1,2,0.14909248055315472,690
14,48,2,0.11884183232497839,550
14,82,4,0.014261019878997408,66
14,82,3,0.033707865168539325,156
14,82,1,0.014909248055315471,69
14,82,5,0.003457216940363008,16
14,46,0,0.007778738115816767,36
14,63,0,0.008426966292134831,39
14,209,2,0.0012964563526361278,6
14,212,2,0.00108038029386344,5
14,85,0,0.00432152117545376,20
14,192,2,0.0006482281763180639,3
14,16,2,0.000216076058772688,1
15,15,4,0.06836039811419592,1044
15,15,1,0.05375851231011001,821
15,0,2,0.268137768465165,4095
15,2,5,0.030382399161864852,464
15,26,0,0.08852802514405447,1352
15,51,5,0.3644578313253012,5566
15,36,5,0.05434782608695652,830
15,39,0,0.007464641173389209,114
15,19,2,0.022786799371398637,348
15,109,1,0.001178627553693033,18
15,24,2,0.007726558407543217,118
15,12,1,0.007530120481927711,115
15,12,4,0.002422734415924568,37
15,41,1,0.005893137768465165,90
15,41,4,0.005631220534311158,86
15,48,3,0.0034049240440020955,52
15,7,0,0.003601361969617601,55
15,72,5,0.002815610267155579,43
15,38,5,0.00013095861707700367,2
15,129,3,0.00045835515976951286,7
15,261,0,0.00013095861707700367,2
15,81,3,0.0003273965426925092,5
15,273,2,0.0001964379256155055,3
15,84,3,0.00026191723415400735,4
15,4,1,6.547930853850184e-05,1
16,19,2,0.04259794898764133,162
16,61,1,0.1832763607678149,697
16,61,5,0.00026295030239284776,1
16,16,0,0.13568235603470943,516
16,16,5,0.009992111490928214,38
16,16,4,0.016828819353142257,64
16,16,1,0.00026295030239284776,1
16,46,3,0.14330791480410202,545
16,1,1,0.11885353668156719,452
16,22,0,0.08887720220878254,338
16,22,4,0.01630291874835656,62
16,22,5,0.002103602419142782,8
16,63,3,0.11490928214567447,437
16,81,0,0.025243229029713384,96
16,81,4,0.0060478569550354985,23
16,81,5,0.002892453326321325,11
16,11,2,0.013147515119642388,50
16,88,2,0.04102024717328425,156
16,48,1,0.034446489613463055,131
16,358,3,0.00026295030239284776,1
16,85,3,0.0034183539311070208,13
16,14,3,0.00026295030239284776,1
17,49,0,0.7237665915351866,2890
17,65,1,0.003506135737540696,14
17,62,5,0.0015026296018031556,6
17,17,5,0.13774104683195593,550
17,17,4,0.0020035061357375405,8
17,17,2,0.001753067868770348,7
17,18,0,0.08039068369646882,321
17,34,1,0.028549962434259956,114
17,117,5,0.017781116954670672,71
17,117,2,0.00025043826696719256,1
17,117,4,0.00025043826696719256,1
17,92,0,0.001753067868770348,7
17,536,0,0.00025043826696719256,1
17,2143,3,0.00025043826696719256,1
17,657,1,0.00025043826696719256,1
18,31,5,0.559153998678123,2538
18,18,0,0.2529191451861644,1148
18,18,4,0.0015421899096717338,7
18,45,5,0.1302048909451421,591
18,49,0,0.038995373430270985,177
18,65,1,0.007270323859881031,33
18,117,2,0.007270323859881031,33
18,17,2,0.0011015642211940956,5
18,34,1,0.0015421899096717338,7
19,19,5,0.41735299751005556,4358
19,19,4,0.05286343612334802,552
19,19,2,0.020781459490519058,217
19,15,1,0.1380003830683777,1441
19,41,1,0.12698716720934686,1326
19,39,0,0.009289408159356445,97
19,26,0,0.0825512353955181,862
19,81,3,0.005075656004596821,53
19,12,1,0.012641256464278874,132
19,0,4,0.0037349166826278492,39
19,0,5,0.07747557939092128,809
19,0,2,0.0005746025665581306,6
19,7,0,0.008619038498371959,90
19,43,5,0.022984102662325225,240
19,43,4,0.0043095192491859795,45
19,43,2,0.0012449722275426163,13
19,35,4,0.0012449722275426163,13
19,35,2,0.0005746025665581306,6
19,35,5,0.007182532081976633,75
19,4,1,0.0003830683777054204,4
19,232,5,0.0005746025665581306,6
19,232,2,0.0002873012832790653,3
19,48,3,0.0010534380386899062,11
19,133,3,9.57670944263551e-05,1
19,109,1,0.0021068760773798123,22
19,261,0,0.0010534380386899062,11
19,121,3,0.0001915341888527102,2
19,102,3,0.0003830683777054204,4
19,209,3,9.57670944263551e-05,1
19,120,3,9.57670944263551e-05,1
19,129,3,9.57670944263551e-05,1
19,2169,5,9.57670944263551e-05,1
20,52,1,0.3333333333333333,1025
20,15,1,0.35252032520325205,1084
20,33,1,0.20227642276422764,622
20,20,5,0.002926829268292683,9
20,20,2,0.002926829268292683,9
20,20,4,0.0013008130081300813,4
20,26,0,0.021788617886178863,67
20,56,2,0.0022764227642276423,7
20,56,5,0.008130081300813009,25
20,56,4,0.0016260162601626016,5
20,0,5,0.008130081300813009,25
20,0,4,0.0045528455284552845,14
20,0,2,0.013008130081300813,40
20,1,3,0.014959349593495935,46
20,48,3,0.012357723577235772,38
20,61,3,0.004878048780487805,15
20,31,0,0.0065040650406504065,20
20,45,0,0.0045528455284552845,14
20,131,3,0.0006504065040650406,2
20,212,3,0.0003252032520325203,1
20,129,3,0.000975609756097561,3
21,28,3,0.23726541554959785,177
21,30,0,0.15951742627345844,119
21,106,3,0.21983914209115282,164
21,93,5,0.002680965147453083,2
21,93,4,0.005361930294906166,4
21,93,1,0.014745308310991957,11
21,141,0,0.01876675603217158,14
21,9,1,0.030831099195710455,23
21,9,5,0.002680965147453083,2
21,53,2,0.02546916890080429,19
21,13,3,0.17024128686327078,127
21,105,2,0.00938337801608579,7
21,138,0,0.012064343163538873,9
21,140,3,0.012064343163538873,9
21,21,1,0.013404825737265416,10
21,21,4,0.004021447721179625,3
21,21,5,0.0013404825737265416,1
21,126,0,0.010723860589812333,8
21,145,3,0.01876675603217158,14
21,104,2,0.021447721179624665,16
21,143,3,0.006702412868632708,5
21,221,0,0.0013404825737265416,1
21,280,0,0.0013404825737265416,1
22,1,1,0.31095691463611425,1927
22,1,5,0.00048410521219945134,3
22,46,3,0.20025818944650636,1241
22,11,2,0.019041471679845087,118
22,61,1,0.17815071808939809,1104
22,16,0,0.06390188801032758,396
22,16,4,0.010327577860254962,64
22,16,5,0.008875262223656607,55
22,63,3,0.07261578182991771,450
22,22,0,0.08536388575116992,529
22,22,4,0.01710505083104728,106
22,22,5,0.013554945941584637,84
22,22,1,0.00032273680813296756,2
22,88,2,0.018395998063579153,114
22,56,2,0.00016136840406648378,1
22,690,0,0.00016136840406648378,1
22,659,3,0.00032273680813296756,2
23,47,2,0.8784789198126206,3188
23,23,5,0.09424083769633508,342
23,23,4,0.006613392119041058,24
23,23,0,0.014604574262882336,53
23,38,1,0.002755580049600441,10
23,69,3,0.0019289060347203086,7
23,385,2,0.0008266740148801323,3
23,115,3,0.0005511160099200882,2
24,32,1,0.02182453077258839,100
24,24,5,0.4336534264513313,1987
24,24,4,0.032736796158882586,150
24,24,2,0.13509384548232212,619
24,12,1,0.2625491051942383,1203
24,7,0,0.03535573985159319,162
24,80,0,0.0006547359231776517,3
24,43,5,0.03906591008293322,179
24,43,2,0.02073330423395897,95
24,43,4,0.006765604539502401,31
24,168,0,0.004146660846791794,19
24,186,5,0.0006547359231776517,3
24,4,1,0.0028371890004364906,13
24,84,3,0.0024006983849847226,11
24,15,1,0.00021824530772588389,1
24,121,3,0.00043649061545176777,2
24,0,2,0.00043649061545176777,2
24,0,5,0.00043649061545176777,2
25,17,5,0.21445513242851497,3255
25,17,4,0.003096587165634471,47
25,17,2,0.0027012781657662407,41
25,49,0,0.47417314534194227,7197
25,34,1,0.0782711819739096,1188
25,6,0,0.13427329028857557,2038
25,25,5,0.06917907497694031,1050
25,25,2,0.0007906179997364607,12
25,25,4,0.0009223876663592041,14
25,136,1,0.02134668599288444,324
25,180,0,0.00013176966662274345,2
25,77,0,0.0002635393332454869,4
25,37,5,6.588483331137172e-05,1
25,412,3,6.588483331137172e-05,1
25,479,1,0.00013176966662274345,2
25,625,3,0.00013176966662274345,2
26,15,1,0.17653561804739862,2555
26,19,2,0.060181026739445864,871
26,26,5,0.39508049471429557,5718
26,26,0,0.12312582049333241,1782
26,26,4,0.11939473502383749,1728
26,7,5,0.035998065363089894,521
26,7,4,0.00918952532301527,133
26,7,0,0.007738547640433912,112
26,12,1,0.017964485593864436,260
26,39,5,0.019968216679333933,289
26,39,4,0.0069785117114627235,101
26,39,0,0.004422027223105092,64
26,35,2,0.0036619912941339046,53
26,121,3,0.0005527534028881365,8
26,41,1,0.005458439853520348,79
26,120,3,0.0003454708768050853,5
26,43,2,0.0049747806259932284,72
26,102,3,0.0006909417536101706,10
26,232,2,0.0003454708768050853,5
26,81,3,0.005803910730325434,84
26,261,0,0.0002072825260830512,3
26,261,5,0.0002072825260830512,3
26,214,3,0.00027637670144406825,4
26,133,3,6.909417536101706e-05,1
26,109,1,0.0006218475782491536,9
26,123,2,6.909417536101706e-05,1
26,98,3,6.909417536101706e-05,1
26,4,1,6.909417536101706e-05,1
27,27,1,0.08074773559452689,419
27,27,5,0.021969550973212564,114
27,27,4,0.045095394102910004,234
27,27,3,0.09365966467527462,486
27,1,2,0.3012141067643091,1563
27,61,2,0.2796299865099248,1451
27,14,3,0.06128348429369821,318
27,14,4,0.029678165349778376,154
27,14,1,0.04451724802466757,231
27,14,5,0.018307959144343803,95
27,63,0,0.008286760454808249,43
27,46,0,0.011177490846020427,58
27,212,2,0.0026980150317980345,14
27,192,2,0.0015417228753131624,8
27,22,2,0.0001927153594141453,1
28,28,1,0.008453505718547987,17
28,28,3,0.5295872700149179,1065
28,28,4,0.0382894082545997,77
28,13,3,0.23321730482347092,469
28,13,4,0.014917951268025857,30
28,13,1,0.0044753853804077575,9
28,21,2,0.04972650422675286,100
28,127,0,0.0069617105917454,14
28,93,2,0.08851317752362009,178
28,125,3,0.0034808552958727,7
28,125,0,0.019393336648433616,39
28,375,2,0.000994530084535057,2
28,364,2,0.0004972650422675286,1
28,126,2,0.000994530084535057,2
28,126,0,0.0004972650422675286,1
29,42,1,0.16120644825793032,620
29,29,5,0.0907436297451898,349
29,29,0,0.10504420176807072,404
29,29,4,0.0070202808112324495,27
29,45,0,0.12766510660426417,491
29,45,5,0.07410296411856475,285
29,45,4,0.008840353614144566,34
29,16,3,0.06526261050442017,251
29,88,2,0.014820592823712949,57
29,33,1,0.16328653146125846,628
29,96,3,0.1453458138325533,559
29,119,2,0.0070202808112324495,27
29,156,3,0.01846073842953718,71
29,99,3,0.00858034321372855,33
29,366,3,0.0010400416016640667,4
29,188,3,0.0015600624024961,6
30,30,4,0.34179357021996615,2222
30,30,0,0.1596677434240886,1038
