from,to,action,p(s),frequency
0,49,0,1.0,10
0,26,2,1.0,10
1,49,0,1.0,10
1,129,1,0.2,2
1,469,1,0.6,6
1,495,1,0.1,1
1,502,1,0.1,1
2,225,0,1.0,10
5,5,0,0.6,6
5,17,0,0.1,1
5,47,0,0.1,1
5,253,0,0.2,2
5,17,2,0.3,3
5,60,2,0.4,4
5,253,2,0.3,3
7,54,0,1.0,10
7,497,1,1.0,10
8,25,5,0.9,9
8,59,5,0.1,1
9,290,0,1.0,10
11,34,0,0.4,4
11,289,0,0.6,6
12,289,0,0.7,7
12,417,0,0.3,3
14,14,0,0.2,2
14,20,0,0.8,8
14,20,1,0.2,2
14,52,1,0.3,3
14,85,1,0.3,3
14,467,1,0.1,1
14,493,1,0.1,1
14,14,3,0.9,9
14,43,3,0.1,1
19,19,1,0.4,4
19,99,1,0.6,6
19,248,5,0.3,3
19,498,5,0.7,7
20,14,3,0.8,8
20,43,3,0.2,2
25,123,1,0.1,1
25,129,1,0.9,9
25,26,2,1.0,10
26,49,2,1.0,10
27,14,0,0.1,1
27,20,0,0.8,8
27,54,0,0.1,1
27,467,1,0.1,1
27,493,1,0.8,8
27,505,1,0.1,1
29,24,0,0.1,1
29,218,0,0.9,9
29,29,3,1.0,10
31,17,0,1.0,10
32,40,0,1.0,10
35,17,0,1.0,10
35,69,1,0.7,7
35,122,1,0.3,3
38,18,0,1.0,10
39,39,1,0.4,4
39,129,1,0.6,6
39,39,5,0.4,4
39,129,5,0.6,6
40,40,0,1.0,10
42,53,0,0.6,6
42,59,0,0.3,3
42,417,0,0.1,1
43,20,0,1.0,10
43,85,1,0.5,5
43,461,1,0.4,4
43,471,1,0.1,1
43,14,3,0.1,1
43,43,3,0.9,9
45,45,0,0.1,1
45,209,0,0.8,8
45,365,0,0.1,1
45,536,1,1.0,10
45,2,3,0.1,1
45,45,3,0.2,2
45,50,3,0.7,7
46,10,0,1.0,10
48,58,0,0.9,9
48,545,0,0.1,1
48,360,1,0.3,3
48,405,1,0.1,1
48,442,1,0.6,6
48,46,3,1.0,10
50,2,0,0.1,1
50,10,0,0.9,9
50,263,1,0.3,3
50,291,1,0.1,1
50,300,1,0.6,6
51,18,0,1.0,10
51,444,1,1.0,10
53,53,0,0.3,3
53,59,0,0.3,3
53,384,0,0.1,1
53,417,0,0.3,3
54,20,0,0.5,5
54,54,0,0.5,5
54,20,1,0.2,2
54,54,1,0.5,5
54,493,1,0.3,3
55,290,0,0.9,9
55,384,0,0.1,1
56,56,0,0.2,2
56,88,0,0.2,2
56,499,0,0.2,2
56,609,0,0.4,4
56,56,5,0.2,2
56,57,5,0.5,5
56,186,5,0.1,1
56,192,5,0.1,1
56,499,5,0.1,1
57,57,0,0.1,1
57,186,0,0.3,3
57,218,0,0.1,1
57,464,0,0.1,1
57,596,0,0.4,4
58,10,0,0.5,5
58,58,0,0.3,3
58,545,0,0.2,2
59,26,0,0.2,2
59,59,0,0.5,5
59,384,0,0.3,3
59,8,5,0.2,2
59,26,5,0.5,5
59,384,5,0.3,3
60,17,0,0.9,9
60,32,0,0.1,1
60,69,1,0.5,5
60,224,1,0.4,4
60,629,1,0.1,1
60,61,2,1.0,10
62,18,0,1.0,10
64,64,0,0.1,1
64,227,0,0.6,6
64,485,0,0.2,2
64,537,0,0.1,1
65,10,0,1.0,10
66,16,0,0.25,1
66,66,0,0.75,3
66,16,2,0.75,3
66,66,2,0.25,1
66,16,5,1.0,7
67,67,0,0.1,1
67,200,0,0.4,4
67,424,0,0.2,2
67,537,0,0.3,3
67,378,1,0.1,1
67,379,1,0.1,1
67,381,1,0.3,3
67,491,1,0.2,2
67,492,1,0.2,2
67,688,1,0.1,1
69,69,1,1.0,10
69,69,2,1.0,10
69,69,5,1.0,10
71,26,0,0.1,1
71,59,0,0.4,4
71,71,0,0.3,3
71,384,0,0.1,1
71,517,0,0.1,1
74,64,0,0.1,1
74,75,0,0.3,3
74,227,0,0.6,6
75,75,0,0.1,1
75,227,0,0.8,8
75,486,0,0.1,1
77,9,0,0.1,1
77,88,0,0.8,8
77,217,0,0.1,1
77,77,5,1.0,10
78,78,1,1.0,10
79,56,0,0.9,9
79,88,0,0.1,1
79,77,2,0.25,1
79,79,2,0.75,3
79,36,5,0.1,1
79,77,5,0.2,2
79,79,5,0.4,4
79,139,5,0.1,1
79,192,5,0.1,1
79,220,5,0.1,1
81,81,1,0.9,9
81,132,1,0.1,1
81,81,3,1.0,10
83,18,0,1.0,10
85,85,1,1.0,10
85,85,2,1.0,10
85,471,3,1.0,10
85,85,4,1.0,10
85,85,5,0.1,1
85,444,5,0.3,3
85,453,5,0.6,6
88,9,0,0.2,2
88,88,0,0.3,3
88,217,0,0.1,1
88,290,0,0.1,1
88,422,0,0.1,1
88,499,0,0.2,2
88,9,5,0.1,1
88,77,5,0.1,1
88,88,5,0.7,7
88,499,5,0.1,1
90,75,0,0.4,4
90,227,0,0.6,6
91,4,1,1.0,10
94,338,0,1.0,10
94,444,1,0.9,9
94,453,1,0.1,1
95,441,0,0.1,1
95,617,0,0.2,2
95,634,0,0.7,7
96,88,0,0.7,7
96,217,0,0.3,3
97,372,3,0.4,4
97,414,3,0.6,6
97,97,4,0.6,6
97,336,4,0.4,4
99,99,1,0.7,7
99,502,1,0.3,3
99,129,2,0.1,1
99,199,2,0.6,6
99,503,2,0.3,3
100,441,0,0.4,4
100,477,0,0.6,6
101,273,0,0.2,2
101,531,0,0.8,8
101,103,1,0.5,2
101,236,1,0.5,2
101,101,3,0.8,8
101,169,3,0.1,1
101,271,3,0.1,1
101,101,4,0.8888888888888888,8
