from,to,action,p(s),frequency
0,0,4,0.14682208216265472,3867
0,0,2,0.22347938340041004,5886
0,0,5,0.24310881615916166,6403
0,24,5,0.015908573164249373,419
0,24,4,0.005467385526615537,144
0,24,2,0.00679626395322348,179
0,15,1,0.17787986939023465,4685
0,19,2,0.02285670893765662,602
0,19,4,0.016022477029387198,422
0,19,5,0.028020350823904625,738
0,39,0,0.00683423190826942,180
0,41,1,0.019173817298200318,505
0,26,0,0.06743108816159162,1776
0,12,1,0.012111777659655251,319
0,7,0,0.0026197888981699447,69
0,48,3,0.004442250740375123,117
0,81,3,0.0004935834155972359,13
0,84,3,0.00011390386513782368,3
0,109,1,0.0001518718201837649,4
0,132,3,3.796795504594123e-05,1
0,129,3,0.0001518718201837649,4
0,209,3,3.796795504594123e-05,1
0,102,3,3.796795504594123e-05,1
1,27,3,0.06302722721349702,919
1,1,1,0.24847404156093547,3623
1,1,5,0.08778547424730813,1280
1,1,4,0.00788697620190659,115
1,61,1,0.24621082230299704,3590
1,61,5,0.11638433577943899,1697
1,61,4,0.007269734586105205,106
1,16,0,0.013922227556409025,203
1,20,2,0.10239352582127426,1493
1,14,3,0.044167066730676906,644
1,56,2,0.04711611000617242,687
1,22,0,0.00802414100541801,117
1,22,1,0.00020574720526712846,3
1,22,5,6.858240175570949e-05,1
1,144,3,0.0023318016596941223,34
1,135,3,0.0032919552842740553,48
1,99,0,0.0006172416158013854,9
1,103,0,0.0006858240175570948,10
1,2182,3,6.858240175570949e-05,1
1,2186,3,6.858240175570949e-05,1
2,2,5,0.38106060606060604,2515
2,2,1,0.06803030303030302,449
2,2,4,0.047424242424242424,313
2,51,5,0.18212121212121213,1202
2,51,4,0.03151515151515152,208
2,51,1,0.06909090909090909,456
2,9,3,0.03424242424242424,226
2,8,0,0.04575757575757576,302
2,68,0,0.06651515151515151,439
2,5,2,0.025606060606060604,169
2,30,3,0.03621212121212121,239
2,53,2,0.008484848484848486,56
2,138,3,0.0013636363636363637,9
2,206,3,0.0009090909090909091,6
2,217,3,0.00045454545454545455,3
2,75,0,0.00045454545454545455,3
2,175,3,0.00045454545454545455,3
2,460,5,0.00015151515151515152,1
2,72,5,0.00015151515151515152,1
3,37,5,0.7348637015781923,2561
3,25,5,0.2272596843615495,792
3,3,2,0.008895265423242468,31
3,3,4,0.001721664275466284,6
3,75,0,0.015494978479196557,54
3,23,0,0.005738880918220947,20
3,72,1,0.001721664275466284,6
3,47,2,0.001721664275466284,6
3,47,4,0.00028694404591104734,1
3,490,5,0.000860832137733142,3
3,38,1,0.0014347202295552368,5
4,4,1,0.2810810810810811,156
4,4,4,0.0018018018018018018,1
4,38,5,0.5711711711711712,317
4,186,2,0.0936936936936937,52
4,80,0,0.04144144144144144,23
4,194,3,0.005405405405405406,3
4,360,3,0.005405405405405406,3
5,2,1,0.0714380736996142,537
5,5,4,0.08101636291073566,609
5,5,5,0.24943461487295462,1875
5,5,2,0.01702806970866037,128
