from,to,action,p(s),frequency
0,9,3,0.5685164212910532,1004
0,15,0,0.2146092865232163,379
0,0,4,0.06511891279728199,115
0,0,1,0.045300113250283124,80
0,8,3,0.0362400906002265,64
0,20,0,0.0028312570781426952,5
0,52,3,0.014722536806342015,26
0,35,0,0.0232163080407701,41
0,72,2,0.00622876557191393,11
0,77,0,0.00622876557191393,11
0,14,4,0.0011325028312570782,2
0,14,1,0.0033975084937712344,6
0,60,4,0.003963759909399773,7
0,60,1,0.0016987542468856172,3
0,131,0,0.004530011325028313,8
0,258,2,0.0005662514156285391,1
0,381,5,0.0011325028312570782,2
0,37,2,0.0005662514156285391,1
1,2,5,0.6500217108119843,1497
1,1,0,0.2887537993920973,665
1,1,4,0.0026052974381241857,6
1,29,3,0.026052974381241857,60
1,49,5,0.022579244463742945,52
1,74,0,0.007381676074685193,17
1,303,1,0.0013026487190620929,3
1,62,3,0.0004342162396873643,1
1,1202,0,0.0004342162396873643,1
1,654,2,0.0004342162396873643,1
2,2,5,0.05168435625288417,112
2,2,4,0.022611905860636824,49
2,2,0,0.00046146746654360867,1
2,21,3,0.8721735117674204,1890
2,3,3,0.021227503461006,46
2,146,2,0.022611905860636824,49
2,236,3,0.0046146746654360865,10
2,49,5,0.00046146746654360867,1
2,143,2,0.0009229349330872173,2
2,246,1,0.0009229349330872173,2
2,755,2,0.00046146746654360867,1
2,756,2,0.00046146746654360867,1
2,2614,2,0.00046146746654360867,1
2,315,2,0.00046146746654360867,1
2,260,2,0.00046146746654360867,1
3,53,5,0.3916139240506329,990
3,33,5,0.5846518987341772,1478
3,49,0,0.008306962025316455,21
3,3,4,0.001977848101265823,5
3,3,3,0.002768987341772152,7
3,21,3,0.001977848101265823,5
3,21,4,0.0011867088607594937,3
3,2,0,0.005537974683544304,14
3,296,5,0.0015822784810126582,4
3,2879,0,0.00039556962025316455,1
4,55,3,0.0458377239199157,87
4,66,2,0.1749209694415174,332
4,84,3,0.23182297154899895,440
4,4,4,0.24920969441517388,473
4,4,1,0.12065331928345627,229
4,4,5,0.001053740779768177,2
4,54,0,0.10168598524762908,193
4,61,4,0.02423603793466807,46
4,61,1,0.008429926238145416,16
4,114,2,0.019494204425711276,37
4,34,0,0.014752370916754479,28
4,241,2,0.0036880927291886197,7
4,136,3,0.0005268703898840885,1
4,94,4,0.0005268703898840885,1
4,116,2,0.0015806111696522655,3
4,1229,2,0.001053740779768177,2
4,499,2,0.0005268703898840885,1
5,5,5,0.16077682266794013,2020
5,5,3,0.21808341292581981,2740
5,5,4,0.07561286214581343,950
5,25,5,0.035737026424705505,449
5,25,3,0.04695956701687361,590
5,25,4,0.01090417064629099,137
5,20,0,0.3284781916587074,4127
5,36,0,0.0645495065265839,811
5,110,5,0.0002387774594078319,3
5,110,3,0.0008755173511620503,11
5,110,4,0.0003183699458771092,4
5,14,1,0.04290035020694046,539
5,13,1,0.0070041388092964025,88
5,140,5,0.000795924864692773,10
5,140,3,0.000795924864692773,10
5,140,4,7.95924864692773e-05,1
5,79,2,0.003183699458771092,40
5,19,3,0.0003979624323463865,5
5,19,4,7.95924864692773e-05,1
5,101,5,0.0007163323782234957,9
5,101,3,0.0003979624323463865,5
5,122,2,0.0002387774594078319,3
5,141,0,0.0001591849729385546,2
5,15,0,0.0002387774594078319,3
5,317,0,0.0002387774594078319,3
5,0,1,7.95924864692773e-05,1
5,161,0,0.0001591849729385546,2
6,19,5,0.3182608695652174,1281
6,48,0,0.22807453416149068,918
6,41,5,0.39254658385093166,1580
6,76,3,0.010683229813664596,43
6,76,4,0.0007453416149068323,3
6,6,3,0.008695652173913044,35
6,6,4,0.0012422360248447205,5
6,93,0,0.03900621118012423,157
6,237,1,0.0002484472049689441,1
6,320,2,0.0002484472049689441,1
6,223,2,0.0002484472049689441,1
7,38,0,0.24811027123165852,558
7,83,0,0.6718541574032904,1511
7,104,5,0.03379279679857715,76
7,121,5,0.044019564250778125,99
7,7,3,0.0017785682525566918,4
7,46,3,0.00044464206313917296,1
8,15,0,0.08880442294402212,257
8,8,3,0.18002764340013822,521
8,8,4,0.07671043538355218,222
8,35,0,0.4827228749136144,1397
8,60,1,0.09606081548030408,278
8,9,3,0.0248790601243953,72
8,9,4,0.009329647546648237,27
8,37,2,0.027988942639944715,81
8,0,1,0.0082930200414651,24
8,72,2,0.0027643400138217,8
8,51,4,0.0003455425017277125,1
8,149,0,0.0003455425017277125,1
8,112,2,0.00138217000691085,4
8,258,2,0.0003455425017277125,1
9,15,0,0.22560975609756098,999
9,77,0,0.0027100271002710027,12
9,9,4,0.04019873532068654,178
9,9,3,0.5980126467931346,2648
9,9,5,0.0018066847335140017,8
9,8,3,0.0530713640469738,235
9,8,4,0.0031616982836495033,14
9,60,1,0.0031616982836495033,14
9,52,3,0.004516711833785004,20
9,52,4,0.0006775067750677507,3
9,35,0,0.022131887985546522,98
9,72,2,0.004290876242095754,19
9,0,1,0.03297199638663053,146
9,131,0,0.004968383017163505,22
9,20,0,0.001129177958446251,5
9,261,3,0.0006775067750677507,3
9,161,0,0.00045167118337850043,2
9,37,2,0.00045167118337850043,2
10,4,1,0.02226179875333927,75
10,47,3,0.18017215791035915,607
10,47,5,0.0599584446423271,202
10,47,4,0.06619174829326209,223
10,54,0,0.030276046304541407,102
10,10,3,0.18848322944493914,635
10,10,4,0.10092015434847136,340
10,10,5,0.04511724547343425,152
10,81,3,0.03324428613831998,112
10,81,5,0.00385871178391214,13
10,81,4,0.011872959335114277,40
10,94,1,0.05046007717423568,170
10,71,0,0.11101216978331849,374
10,109,2,0.01840308696942713,62
10,106,3,0.009498367468091422,32
10,106,4,0.0008904719501335708,3
10,106,5,0.0023745918670228555,8
10,139,2,0.0008904719501335708,3
10,32,2,0.02018403086969427,68
10,44,3,0.01365390323538142,46
10,44,5,0.00385871178391214,13
10,44,4,0.0014841199168892847,5
10,116,2,0.0014841199168892847,5
10,80,2,0.003265063817156426,11
10,12,0,0.011279311368358563,38
10,111,2,0.0005936479667557139,2
10,125,1,0.004749183734045711,16
10,98,5,0.0008904719501335708,3
10,98,3,0.0008904719501335708,3
10,98,4,0.00029682398337785694,1
10,1557,2,0.0005936479667557139,2
10,243,2,0.00029682398337785694,1
10,2881,1,0.00029682398337785694,1
10,781,2,0.00029682398337785694,1
11,29,3,0.8818342151675485,1500
11,62,3,0.0376249265138154,64
11,11,5,0.011169900058788948,19
11,11,0,0.03350970017636684,57
11,11,4,0.005291005291005291,9
11,221,1,0.01646090534979424,28
11,221,0,0.001763668430335097,3
11,221,4,0.0005878894767783657,1
11,152,2,0.007054673721340388,12
11,480,2,0.001763668430335097,3
11,503,1,0.0005878894767783657,1
11,1727,2,0.0005878894767783657,1
11,2122,0,0.0005878894767783657,1
11,310,1,0.0011757789535567313,2
12,12,0,0.16162326999765422,689
12,12,4,0.14215341308937368,606
12,12,5,0.07084212995543045,302
12,10,3,0.11893033075299085,507
