from,to,action,p(s),frequency
14,180,1,1.0,1
20,14,3,1.0,1
38,18,0,0.9975173241665303,36563
38,47,0,0.002400829377421291,88
38,342,0,8.18464560484531e-05,3
51,18,0,0.9801136363636364,345
51,47,0,0.019886363636363636,7
51,444,1,0.9495268138801262,301
51,454,1,0.050473186119873815,16
83,18,0,0.9933063237625507,11278
83,47,0,0.006077153426105338,69
83,342,0,0.0006165228113440197,7
162,18,0,0.9565217391304348,44
162,47,0,0.043478260869565216,2
162,444,1,0.8157894736842105,31
162,454,1,0.18421052631578946,7
162,47,2,0.98,49
162,51,2,0.02,1
181,181,1,0.2222222222222222,10
181,321,1,0.06666666666666667,3
181,444,1,0.044444444444444446,2
181,454,1,0.022222222222222223,1
181,465,1,0.17777777777777778,8
181,466,1,0.4666666666666667,21
181,47,2,0.13333333333333333,6
181,181,2,0.37777777777777777,17
181,321,2,0.26666666666666666,12
181,342,2,0.2222222222222222,10
255,20,0,0.2,1
255,180,0,0.2,1
255,255,0,0.6,3
258,18,0,0.4444444444444444,4
258,181,0,0.2222222222222222,2
258,342,0,0.3333333333333333,3
294,183,5,1.0,1
321,181,0,0.6,6
321,342,0,0.4,4
321,465,1,0.2,3
321,466,1,0.8,12
321,181,5,0.4375,7
321,321,5,0.5625,9
336,336,1,0.13157894736842105,25
336,339,1,0.6368421052631579,121
336,456,1,0.05789473684210526,11
336,457,1,0.04736842105263158,9
336,460,1,0.08421052631578947,16
336,461,1,0.03684210526315789,7
336,470,1,0.005263157894736842,1
336,414,3,0.8372093023255814,180
336,458,3,0.16279069767441862,35
336,336,4,0.8190954773869347,163
336,339,4,0.1708542713567839,34
336,475,4,0.010050251256281407,2
338,336,5,1.0,1
339,456,1,0.3010033444816054,180
339,457,1,0.6739130434782609,403
339,460,1,0.010033444816053512,6
339,461,1,0.008361204013377926,5
339,467,1,0.0033444816053511705,2
339,468,1,0.0033444816053511705,2
339,336,2,0.011075949367088608,7
339,339,2,0.9810126582278481,620
339,470,2,0.004746835443037975,3
339,476,2,0.0031645569620253164,2
339,414,3,0.020602218700475437,13
339,458,3,0.9730586370839936,614
339,472,3,0.006339144215530904,4
339,336,4,0.021439509954058193,14
339,339,4,0.9754977029096478,637
339,470,4,0.0015313935681470138,1
339,476,4,0.0015313935681470138,1
342,18,0,0.09090909090909091,3
342,181,0,0.09090909090909091,3
342,342,0,0.8181818181818182,27
342,18,2,0.16666666666666666,5
342,181,2,0.26666666666666666,8
342,342,2,0.5666666666666667,17
342,18,5,0.14285714285714285,5
342,181,5,0.2857142857142857,10
342,342,5,0.5428571428571428,19
342,475,5,0.02857142857142857,1
412,412,1,0.25,2
412,444,1,0.75,6
412,412,2,0.4,2
412,444,2,0.6,3
412,454,3,1.0,4
412,412,4,0.3,3
412,444,4,0.7,7
412,412,5,0.2222222222222222,2
412,444,5,0.7777777777777778,7
414,336,0,0.9775280898876404,87
414,475,0,0.02247191011235955,2
414,336,1,0.27835051546391754,27
414,339,1,0.6082474226804123,59
414,456,1,0.030927835051546393,3
414,457,1,0.041237113402061855,4
414,460,1,0.020618556701030927,2
414,461,1,0.010309278350515464,1
414,470,1,0.010309278350515464,1
414,414,3,0.8478260869565217,78
414,458,3,0.13043478260869565,12
414,478,3,0.021739130434782608,2
414,414,4,0.8703703703703703,94
414,458,4,0.10185185185185185,11
414,478,4,0.027777777777777776,3
444,412,1,0.00880503144654088,7
444,444,1,0.9911949685534591,788
444,412,2,0.003865979381443299,3
444,444,2,0.9935567010309279,771
444,465,2,0.002577319587628866,2
444,454,3,0.9924146649810367,785
444,455,3,0.007585335018963337,6
444,412,4,0.011278195488721804,9
444,444,4,0.9874686716791979,788
444,465,4,0.0012531328320802004,1
444,412,5,0.003821656050955414,3
444,444,5,0.9261146496815287,727
444,457,5,0.06751592356687898,53
444,460,5,0.0012738853503184713,1
444,465,5,0.0012738853503184713,1
454,18,0,0.0030864197530864196,1
454,47,0,0.9938271604938271,322
454,181,0,0.0030864197530864196,1
454,444,1,0.6254180602006689,187
454,454,1,0.3745819397993311,112
454,412,2,0.003115264797507788,1
454,444,2,0.6666666666666666,214
454,459,2,0.3177570093457944,102
454,464,2,0.006230529595015576,2
454,469,2,0.006230529595015576,2
454,454,3,0.9910714285714286,333
454,455,3,0.005952380952380952,2
454,466,3,0.002976190476190476,1
454,454,4,0.9937888198757764,320
454,455,4,0.003105590062111801,1
454,466,4,0.003105590062111801,1
454,456,5,0.7692307692307693,220
454,457,5,0.21678321678321677,62
454,460,5,0.01048951048951049,3
454,461,5,0.0034965034965034965,1
455,47,0,1.0,2
455,444,1,0.3333333333333333,1
455,454,1,0.6666666666666666,2
455,459,2,1.0,1
455,454,3,0.6666666666666666,4
455,455,3,0.3333333333333333,2
455,454,4,1.0,6
455,456,5,0.75,3
455,457,5,0.25,1
456,336,0,0.021505376344086023,8
456,339,0,0.9731182795698925,362
456,470,0,0.005376344086021506,2
456,456,1,0.532258064516129,198
456,457,1,0.42473118279569894,158
456,460,1,0.01881720430107527,7
456,461,1,0.01881720430107527,7
456,467,1,0.005376344086021506,2
456,457,2,0.41626794258373206,174
456,460,2,0.02631578947368421,11
456,462,2,0.5382775119617225,225
456,463,2,0.007177033492822967,3
456,468,2,0.0023923444976076554,1
456,471,2,0.009569377990430622,4
456,456,3,0.9631449631449631,392
456,461,3,0.03194103194103194,13
456,467,3,0.004914004914004914,2
456,456,4,0.9643765903307888,379
456,461,4,0.030534351145038167,12
456,467,4,0.005089058524173028,2
456,456,5,0.9537712895377128,392
456,461,5,0.0364963503649635,15
456,467,5,0.009732360097323601,4
457,336,0,0.03783783783783784,14
457,339,0,0.9621621621621622,356
457,457,1,0.9823008849557522,333
457,460,1,0.017699115044247787,6
457,457,2,0.9671641791044776,324
457,460,2,0.03283582089552239,11
457,456,3,0.973293768545994,328
457,461,3,0.026706231454005934,9
457,457,4,0.9744318181818182,343
457,460,4,0.019886363636363636,7
457,468,4,0.005681818181818182,2
457,412,5,0.002932551319648094,1
457,444,5,0.28152492668621704,96
457,454,5,0.5718475073313783,195
457,455,5,0.017595307917888565,6
457,457,5,0.11436950146627566,39
457,460,5,0.002932551319648094,1
457,466,5,0.005865102639296188,2
457,468,5,0.002932551319648094,1
458,336,0,0.9954128440366973,217
458,475,0,0.0045871559633027525,1
458,456,1,0.3073170731707317,63
458,457,1,0.6487804878048781,133
458,460,1,0.024390243902439025,5
458,461,1,0.014634146341463415,3
458,467,1,0.004878048780487805,1
458,336,2,0.012658227848101266,3
458,339,2,0.9746835443037974,231
458,470,2,0.012658227848101266,3
458,414,3,0.0136986301369863,3
458,458,3,0.9817351598173516,215
458,472,3,0.0045662100456621,1
458,414,4,0.009569377990430622,2
458,458,4,0.9856459330143541,206
458,472,4,0.004784688995215311,1
458,414,5,0.044534412955465584,11
458,458,5,0.9554655870445344,236
459,47,0,1.0,36
459,454,1,0.926829268292683,38
459,466,1,0.07317073170731707,3
459,459,2,0.9722222222222222,35
459,464,2,0.027777777777777776,1
459,454,3,0.9795918367346939,48
459,466,3,0.02040816326530612,1
459,459,4,1.0,34
459,459,5,0.65625,21
459,462,5,0.34375,11
460,336,0,0.6363636363636364,14
460,339,0,0.36363636363636365,8
460,457,1,0.5714285714285714,8
460,460,1,0.42857142857142855,6
460,457,2,0.38461538461538464,5
460,460,2,0.6153846153846154,8
460,456,3,0.5,13
460,461,3,0.5,13
460,457,4,0.47058823529411764,8
460,460,4,0.5294117647058824,9
460,412,5,0.06666666666666667,1
460,444,5,0.06666666666666667,1
460,454,5,0.4666666666666667,7
460,455,5,0.26666666666666666,4
460,460,5,0.13333333333333333,2
461,336,0,0.5,13
461,339,0,0.5,13
461,456,1,0.14285714285714285,3
461,457,1,0.3333333333333333,7
461,460,1,0.19047619047619047,4
461,461,1,0.3333333333333333,7
461,457,2,0.17391304347826086,4
461,460,2,0.08695652173913043,2
461,462,2,0.30434782608695654,7
461,463,2,0.43478260869565216,10
461,456,3,0.6666666666666666,12
461,461,3,0.2777777777777778,5
461,477,3,0.05555555555555555,1
461,456,4,0.4444444444444444,8
461,461,4,0.5555555555555556,10
461,456,5,0.6111111111111112,11
461,461,5,0.3888888888888889,7
462,336,0,0.045454545454545456,3
462,339,0,0.9393939393939394,62
462,470,0,0.015151515151515152,1
462,456,1,0.8918918918918919,66
462,461,1,0.08108108108108109,6
462,467,1,0.02702702702702703,2
462,462,2,0.9577464788732394,68
462,463,2,0.028169014084507043,2
462,471,2,0.014084507042253521,1
462,456,3,0.948051948051948,73
462,461,3,0.025974025974025976,2
462,467,3,0.025974025974025976,2
462,462,4,0.9693877551020408,95
462,463,4,0.030612244897959183,3
462,459,5,0.4492753623188406,31
462,462,5,0.5362318840579711,37
462,463,5,0.014492753623188406,1
463,336,0,0.25,1
463,339,0,0.75,3
463,456,1,1.0,2
463,462,2,0.5,2
463,463,2,0.5,2
