from,to,action,p(s),frequency
3,69,3,0.30120481927710846,50
3,78,3,0.6807228915662651,113
3,115,3,0.006024096385542169,1
3,134,3,0.012048192771084338,2
13,200,5,0.8333333333333334,5
13,265,5,0.16666666666666666,1
17,412,3,0.9767441860465116,126
17,542,3,0.015503875968992248,2
17,561,3,0.007751937984496124,1
18,412,3,0.3888888888888889,7
18,561,3,0.5555555555555556,10
18,1866,3,0.05555555555555555,1
28,265,5,0.4444444444444444,4
28,270,5,0.5555555555555556,5
37,2215,3,1.0,1
49,412,3,0.9080118694362018,306
49,542,3,0.02967359050445104,10
49,545,3,0.008902077151335312,3
49,561,3,0.04451038575667656,15
49,1617,3,0.002967359050445104,1
49,1867,3,0.005934718100890208,2
62,544,3,0.05555555555555555,6
62,545,3,0.8240740740740741,89
62,705,3,0.046296296296296294,5
62,760,3,0.037037037037037035,4
62,1044,3,0.018518518518518517,2
62,1071,3,0.018518518518518517,2
67,67,2,0.9333333333333333,42
67,627,2,0.06666666666666667,3
67,705,3,0.8723404255319149,41
67,706,3,0.02127659574468085,1
67,707,3,0.10638297872340426,5
70,70,5,0.7246376811594203,50
70,153,5,0.2753623188405797,19
76,76,1,1.0,3
76,76,4,1.0,1
76,76,5,0.4,2
76,187,5,0.2,1
76,1690,5,0.4,2
77,2215,3,1.0,1
86,545,3,1.0,1
87,544,3,0.9056603773584906,48
87,545,3,0.05660377358490566,3
87,706,3,0.018867924528301886,1
87,1980,3,0.018867924528301886,1
89,89,2,1.0,2839
89,89,4,1.0,2793
90,666,3,0.07692307692307693,1
90,706,3,0.9230769230769231,12
90,67,4,0.1,1
90,90,4,0.9,9
91,707,3,0.6114285714285714,107
91,767,3,0.08571428571428572,15
91,852,3,0.25142857142857145,44
91,855,3,0.005714285714285714,1
91,1616,3,0.045714285714285714,8
91,91,4,1.0,157
92,545,3,1.0,3
98,204,3,0.25,1
98,224,3,0.5,2
98,377,3,0.25,1
104,53,4,0.6666666666666666,2
104,105,4,0.3333333333333333,1
117,412,3,0.2625,21
117,561,3,0.725,58
117,1866,3,0.0125,1
122,76,3,0.5,1
122,367,3,0.5,1
122,122,4,1.0,1
122,122,5,1.0,1
123,169,3,0.038461538461538464,1
123,1392,3,0.5,13
123,1643,3,0.46153846153846156,12
123,123,4,1.0,12
124,54,5,0.10144927536231885,7
124,124,5,0.3333333333333333,23
124,161,5,0.5652173913043478,39
127,170,5,1.0,3
130,445,1,1.0,1
133,354,3,0.6666666666666666,2
133,376,3,0.3333333333333333,1
134,134,0,1.0,1
134,367,1,1.0,2
134,624,3,1.0,1
134,134,4,1.0,1
141,30,5,0.16666666666666666,1
141,126,5,0.16666666666666666,1
141,141,5,0.6666666666666666,4
152,2599,5,1.0,1
153,70,5,0.21311475409836064,13
153,107,5,0.18032786885245902,11
153,153,5,0.6065573770491803,37
156,88,2,1.0,1
163,241,0,0.6666666666666666,2
163,370,0,0.3333333333333333,1
163,171,5,0.25,1
163,895,5,0.75,3
169,169,0,1.0,78
169,171,3,0.17708333333333334,17
169,1635,3,0.13541666666666666,13
169,1640,3,0.03125,3
169,1797,3,0.09375,9
169,1838,3,0.53125,51
169,1842,3,0.03125,3
169,169,4,1.0,105
169,69,5,0.019801980198019802,2
169,115,5,0.009900990099009901,1
169,169,5,0.9108910891089109,92
169,1645,5,0.0594059405940594,6
170,70,0,0.5,1
170,153,0,0.5,1
170,127,5,1.0,1
171,896,0,1.0,14
171,898,1,1.0,13
171,171,3,1.0,10
171,171,4,1.0,9
171,165,5,1.0,6
173,87,2,0.3671875,47
173,173,2,0.4296875,55
173,279,2,0.203125,26
173,282,3,0.48739495798319327,58
173,413,3,0.20168067226890757,24
173,544,3,0.2857142857142857,34
173,1042,3,0.008403361344537815,1
173,1979,3,0.008403361344537815,1
173,1980,3,0.008403361344537815,1
186,194,3,0.02631578947368421,1
186,935,3,0.15789473684210525,6
186,1394,3,0.7631578947368421,29
186,1862,3,0.05263157894736842,2
187,506,0,1.0,2
187,187,1,1.0,2
187,934,3,0.5,2
187,1839,3,0.25,1
187,1845,3,0.25,1
187,187,4,1.0,5
187,164,5,0.4,2
187,535,5,0.6,3
193,193,1,1.0,23
193,362,5,1.0,23
194,898,3,0.16929133858267717,43
194,934,3,0.6456692913385826,164
194,1391,3,0.06299212598425197,16
194,1394,3,0.1062992125984252,27
194,1795,3,0.015748031496062992,4
194,194,4,1.0,254
199,207,3,1.0,1
223,204,0,1.0,1
224,107,0,1.0,1
224,204,3,0.5,1
224,224,3,0.5,1
224,204,5,0.25,1
224,224,5,0.75,3
226,274,3,1.0,1
232,484,3,0.5,1
232,506,3,0.5,1
235,247,2,1.0,1
235,1196,3,1.0,1
235,235,4,1.0,1
241,1633,5,1.0,21
242,427,4,1.0,1
247,255,0,1.0,1
247,247,2,1.0,3
247,666,3,0.5,1
247,1196,3,0.5,1
247,247,4,1.0,3
247,247,5,1.0,1
255,255,0,1.0,1
255,759,2,1.0,1
261,519,3,1.0,1
265,204,0,0.7142857142857143,5
265,268,0,0.14285714285714285,1
265,342,0,0.14285714285714285,1
271,266,3,1.0,2
273,273,4,1.0,8
273,186,5,0.1,1
273,273,5,0.9,9
274,277,3,1.0,1
275,241,0,0.08333333333333333,2
275,380,0,0.9166666666666666,22
275,275,5,1.0,19
277,450,0,0.9230769230769231,12
277,2305,0,0.07692307692307693,1
278,5,4,1.0,1
279,117,2,0.0006729475100942127,1
279,173,2,0.08546433378196501,127
279,279,2,0.9138627187079408,1358
279,282,3,0.0862876254180602,129
279,413,3,0.9110367892976589,1362
279,543,3,0.0006688963210702341,1
279,1042,3,0.0013377926421404682,2
279,1979,3,0.0006688963210702341,1
282,282,1,0.3564356435643564,72
282,413,1,0.4801980198019802,97
282,544,1,0.16336633663366337,33
282,635,3,0.5067264573991032,113
282,696,3,0.3542600896860987,79
282,703,3,0.13452914798206278,30
282,1847,3,0.004484304932735426,1
283,489,5,1.0,1
301,393,0,1.0,1
301,1174,1,1.0,2
308,308,0,1.0,10
308,951,2,1.0,18
308,948,3,0.45454545454545453,5
308,2007,3,0.09090909090909091,1
308,2222,3,0.45454545454545453,5
308,308,4,1.0,14
309,2438,1,1.0,1
328,308,0,1.0,5
328,943,2,1.0,11
328,944,3,0.42857142857142855,3
328,2008,3,0.14285714285714285,1
328,2223,3,0.42857142857142855,3
328,328,4,1.0,5
336,2433,3,1.0,1
337,337,1,1.0,4
337,427,2,1.0,4
337,688,3,1.0,2
337,337,4,1.0,1
339,688,1,1.0,1
344,344,5,0.8461538461538461,11
344,535,5,0.15384615384615385,2
347,265,5,1.0,1
348,223,5,0.5,1
348,348,5,0.5,1
351,92,0,1.0,1
351,545,3,0.3333333333333333,1
351,1071,3,0.6666666666666666,2
354,450,0,1.0,3
354,445,1,1.0,2
354,354,5,1.0,3
356,1888,0,1.0,1
357,1887,2,1.0,1
357,96,4,1.0,2
359,602,0,1.0,1
359,359,5,1.0,2
360,169,0,1.0,9
360,362,3,0.8333333333333334,5
360,1839,3,0.16666666666666666,1
360,360,4,1.0,5
360,360,5,1.0,10
362,506,0,0.04,1
362,1838,0,0.96,24
362,362,1,0.8974358974358975,35
362,1837,1,0.10256410256410256,4
362,362,3,0.36363636363636365,12
362,1839,3,0.6363636363636364,21
362,362,4,1.0,33
362,193,5,0.8148148148148148,22
362,534,5,0.1111111111111111,3
362,2088,5,0.07407407407407407,2
367,367,1,0.6666666666666666,2
367,535,1,0.3333333333333333,1
367,122,2,1.0,1
367,2057,3,1.0,3
367,367,4,1.0,2
367,1690,5,1.0,1
376,2462,1,1.0,1
376,376,3,1.0,1
376,376,5,1.0,1
377,263,3,0.5,1
377,377,3,0.5,1
380,275,1,1.0,14
380,2351,3,0.9444444444444444,17
380,2353,3,0.05555555555555555,1
383,2353,3,1.0,1
393,393,0,1.0,11
393,1174,1,1.0,2
393,2084,3,0.75,3
393,2740,3,0.25,1
393,393,4,1.0,8
393,393,5,1.0,3
408,408,3,0.9333333333333333,14
408,1387,3,0.06666666666666667,1
410,45,0,1.0,2
410,20,2,1.0,2
410,20,5,0.5,1
410,410,5,0.5,1
411,92,0,0.2,1
411,351,0,0.8,4
411,545,3,0.5,1
411,1071,3,0.5,1
412,282,1,0.6071428571428571,119
412,413,1,0.3673469387755102,72
412,544,1,0.025510204081632654,5
412,692,3,0.3163265306122449,62
412,695,3,0.673469387755102,132
412,701,3,0.00510204081632653,1
412,1846,3,0.00510204081632653,1
412,412,4,0.6303030303030303,104
412,545,4,0.03636363636363636,6
412,561,4,0.32727272727272727,54
412,1781,4,0.006060606060606061,1
412,412,5,0.59,118
412,545,5,0.01,2
412,551,5,0.005,1
412,559,5,0.035,7
412,561,5,0.355,71
412,572,5,0.005,1
413,173,2,0.035628019323671496,59
413,279,2,0.9637681159420289,1596
413,413,2,0.0006038647342995169,1
421,163,1,1.0,1
427,337,1,1.0,6
427,427,2,1.0,11
427,688,3,1.0,6
427,427,4,1.0,9
427,242,5,0.14285714285714285,1
427,427,5,0.8571428571428571,6
445,354,0,1.0,2
445,130,3,1.0,1
446,153,2,1.0,2
446,153,4,1.0,1
447,1967,3,0.25,1
447,2055,3,0.75,3
447,447,4,1.0,5
450,450,0,0.8333333333333334,15
450,896,0,0.16666666666666666,3
450,937,3,0.125,2
450,1387,3,0.875,14
460,599,2,1.0,1
460,460,4,1.0,1
467,2606,3,1.0,1
476,467,3,1.0,1
484,123,2,1.0,1
484,169,4,0.3333333333333333,1
484,484,4,0.6666666666666666,2
484,484,5,1.0,1
489,2429,0,1.0,1
492,460,1,1.0,1
493,2619,0,1.0,4
493,493,4,1.0,2
493,493,5,1.0,2
506,506,0,0.9655172413793104,28
506,896,0,0.034482758620689655,1
506,936,3,0.8518518518518519,23
506,1838,3,0.14814814814814814,4
506,506,4,1.0,28
506,506,5,0.9696969696969697,32
506,1843,5,0.030303030303030304,1
518,69,1,1.0,1
519,447,1,1.0,1
533,533,0,0.8679245283018868,46
533,896,0,0.03773584905660377,2
533,937,0,0.05660377358490566,3
533,1390,0,0.03773584905660377,2
533,194,1,0.8958333333333334,43
533,934,1,0.0625,3
533,1391,1,0.041666666666666664,2
533,936,3,0.7105263157894737,27
533,1392,3,0.10526315789473684,4
533,1726,3,0.18421052631578946,7
533,533,4,1.0,58
533,533,5,0.8571428571428571,48
533,1389,5,0.14285714285714285,8
534,275,0,1.0,2
534,534,4,1.0,2
534,362,5,1.0,3
535,535,1,1.0,3
535,74,2,1.0,3
535,2059,3,1.0,4
535,535,4,1.0,4
535,187,5,0.375,3
535,535,5,0.625,5
537,705,3,0.5,1
537,706,3,0.5,1
537,537,4,1.0,1
542,542,0,0.3333333333333333,1
542,658,0,0.6666666666666666,2
542,543,1,0.5,2
542,544,1,0.25,1
542,1042,1,0.25,1
542,1039,3,0.625,5
542,1545,3,0.25,2
542,2293,3,0.125,1
542,542,4,0.8333333333333334,5
542,1044,4,0.16666666666666666,1
542,542,5,0.6,3
542,658,5,0.4,2
543,279,2,1.0,2
543,1543,3,1.0,2
543,543,4,0.6666666666666666,2
543,620,4,0.3333333333333333,1
543,543,5,0.6,3
543,623,5,0.2,1
543,1042,5,0.2,1
544,545,0,0.8395061728395061,68
544,705,0,0.024691358024691357,2
544,707,0,0.012345679012345678,1
544,1044,0,0.012345679012345678,1
544,1045,0,0.012345679012345678,1
544,1071,0,0.09876543209876543,8
544,544,1,0.75,54
544,545,1,0.1527777777777778,11
544,706,1,0.09722222222222222,7
544,701,3,0.08064516129032258,5
544,703,3,0.8709677419354839,54
544,1151,3,0.04838709677419355,3
544,544,4,0.7971014492753623,55
544,545,4,0.11594202898550725,8
544,666,4,0.014492753623188406,1
544,706,4,0.07246376811594203,5
544,544,5,0.6571428571428571,46
544,545,5,0.07142857142857142,5
544,648,5,0.17142857142857143,12
544,706,5,0.05714285714285714,4
544,994,5,0.014285714285714285,1
544,997,5,0.014285714285714285,1
544,1196,5,0.014285714285714285,1
545,62,2,0.7835820895522388,105
545,67,2,0.11194029850746269,15
545,87,2,0.04477611940298507,6
545,411,2,0.022388059701492536,3
545,627,2,0.007462686567164179,1
545,759,2,0.029850746268656716,4
545,701,3,0.8058252427184466,83
545,703,3,0.10679611650485436,11
545,704,3,0.04854368932038835,5
545,975,3,0.019417475728155338,2
545,1188,3,0.009708737864077669,1
545,2457,3,0.009708737864077669,1
545,544,5,0.0625,7
545,545,5,0.5714285714285714,64
545,551,5,0.16071428571428573,18
545,648,5,0.017857142857142856,2
545,705,5,0.07142857142857142,8
545,760,5,0.026785714285714284,3
545,812,5,0.026785714285714284,3
545,875,5,0.008928571428571428,1
545,994,5,0.044642857142857144,5
545,1071,5,0.008928571428571428,1
547,592,0,0.9583333333333334,23
547,595,0,0.041666666666666664,1
547,547,4,0.9473684210526315,18
547,574,4,0.05263157894736842,1
548,554,1,1.0,1
550,550,0,1.0,542
550,565,1,1.0,596
550,632,3,0.04475043029259897,26
550,720,3,0.4268502581755594,248
550,735,3,0.26161790017211706,152
550,784,3,0.14113597246127366,82
550,1017,3,0.07228915662650602,42
550,1142,3,0.04475043029259897,26
550,1146,3,0.008605851979345954,5
550,550,4,0.9982847341337907,582
550,1312,4,0.0017152658662092624,1
