from,to,action,p(s),frequency
0,7,5,0.9173596673596673,5295
0,1,3,0.05647955647955648,326
0,1,4,0.02494802494802495,144
0,266,5,0.000693000693000693,4
0,0,4,0.00017325017325017325,1
0,129,1,0.0003465003465003465,2
1,27,5,0.8819250139899273,1576
1,62,3,0.01790710688304421,32
1,62,4,0.014549524342473419,26
1,7,5,0.08282036933407946,148
1,1,4,0.0016787912702853946,3
1,1,3,0.0005595970900951316,1
1,49,2,0.0005595970900951316,1
2,10,2,0.5362655952632692,2536
2,2,5,0.42884330725311903,2028
2,2,4,0.0006343835906111228,3
2,2,3,0.00021146119687037428,1
2,58,2,0.015436667371537323,73
2,48,5,0.01374497779657433,65
2,48,4,0.00021146119687037428,1
2,13,2,0.0019031507718333686,9
2,6,5,0.00021146119687037428,1
2,225,2,0.0012687671812222456,6
2,291,1,0.00021146119687037428,1
2,300,1,0.00021146119687037428,1
2,416,5,0.0008458447874814971,4
3,21,3,0.4595988538681948,1604
3,8,4,0.15386819484240688,537
3,8,2,0.027507163323782235,96
3,8,5,0.0014326647564469914,5
3,41,3,0.20716332378223495,723
3,3,4,0.12406876790830945,433
3,3,2,0.01002865329512894,35
3,42,3,0.0040114613180515755,14
3,53,4,0.0034383954154727794,12
3,59,4,0.0008595988538681948,3
3,59,2,0.00028653295128939826,1
3,59,0,0.0005730659025787965,2
3,59,5,0.00028653295128939826,1
3,133,3,0.0005730659025787965,2
3,126,1,0.0005730659025787965,2
3,71,3,0.003151862464183381,11
3,39,1,0.0005730659025787965,2
3,134,1,0.0008595988538681948,3
3,179,1,0.0005730659025787965,2
3,293,1,0.0005730659025787965,2
4,22,1,0.0013980582524271844,36
4,22,2,0.028504854368932037,734
4,24,0,0.2574757281553398,6630
4,23,0,0.042368932038834954,1091
4,4,5,0.6333980582524272,16310
4,4,4,0.005242718446601942,135
4,4,3,0.002679611650485437,69
4,4,1,0.0007378640776699029,19
4,63,5,0.003611650485436893,93
4,91,2,0.014135922330097087,364
4,117,0,0.0013980582524271844,36
4,138,2,0.00011650485436893204,3
4,152,0,0.0003106796116504854,8
4,118,0,0.006252427184466019,161
4,57,0,0.0013980582524271844,36
4,251,2,0.00011650485436893204,3
4,87,0,7.766990291262136e-05,2
4,218,0,7.766990291262136e-05,2
4,172,5,0.00027184466019417475,7
4,244,0,7.766990291262136e-05,2
4,250,5,0.0001553398058252427,4
4,139,0,0.00011650485436893204,3
4,176,0,3.883495145631068e-05,1
4,279,0,3.883495145631068e-05,1
5,35,3,0.7681818181818182,1859
5,30,3,0.0859504132231405,208
5,60,4,0.09545454545454546,231
5,60,5,0.026859504132231406,65
5,5,4,0.010330578512396695,25
5,5,5,0.003305785123966942,8
5,5,1,0.0008264462809917355,2
5,135,5,0.005371900826446281,13
5,302,1,0.00041322314049586776,1
5,38,3,0.001652892561983471,4
5,47,4,0.00041322314049586776,1
5,209,5,0.0008264462809917355,2
5,61,1,0.00041322314049586776,1
6,10,2,0.9055586889766247,14450
6,2,5,0.06047502663407909,965
6,2,4,0.0005640157924421884,9
6,2,3,0.00012533684276493074,2
6,13,2,0.004449457918155042,71
6,74,2,0.028012784357962024,447
6,6,5,0.0002506736855298615,4
6,90,5,0.0003133421069123269,5
6,90,4,6.266842138246537e-05,1
6,300,1,6.266842138246537e-05,1
6,225,0,0.00012533684276493074,2
7,27,5,0.9164544065206317,5397
7,27,4,0.001358464934623875,8
7,27,3,0.00033961623365596876,2
7,54,2,0.012056376294786892,71
7,7,5,0.06877228731533368,405
7,197,2,0.0010188487009679063,6
8,0,3,0.7450312322544009,2624
8,25,4,0.14537194775695628,512
8,25,2,0.03435547984099943,121
8,99,1,0.013344690516751846,47
8,123,1,0.009369676320272573,33
8,129,1,0.0326519023282226,115
8,133,3,0.0005678591709256105,2
8,59,0,0.0008517887563884157,3
8,59,2,0.00028392958546280523,1
8,21,3,0.01192504258943782,42
8,8,4,0.0014196479273140261,5
8,8,2,0.0005678591709256105,2
8,71,3,0.0019875070982396364,7
8,126,1,0.00028392958546280523,1
8,39,1,0.0005678591709256105,2
8,84,1,0.00028392958546280523,1
8,26,0,0.0008517887563884157,3
8,19,1,0.00028392958546280523,1
9,39,1,0.0692090395480226,196
9,84,1,0.1673728813559322,474
9,55,3,0.1182909604519774,335
9,9,4,0.12782485875706215,362
9,9,2,0.10981638418079095,311
9,9,5,0.0014124293785310734,4
9,59,4,0.062146892655367235,176
9,59,2,0.022951977401129944,65
9,76,1,0.0049435028248587575,14
9,78,1,0.1338276836158192,379
9,19,1,0.04590395480225989,130
9,202,1,0.05826271186440678,165
9,71,3,0.0356638418079096,101
9,126,1,0.018361581920903956,52
9,88,4,0.009180790960451978,26
9,88,2,0.0024717514124293787,7
9,217,3,0.0049435028248587575,14
9,93,1,0.005296610169491525,15
9,422,3,0.00035310734463276836,1
9,204,1,0.001059322033898305,3
9,421,1,0.00035310734463276836,1
9,249,4,0.00035310734463276836,1
10,17,5,0.895673271330368,17720
10,10,5,0.01668014557217954,330
10,10,2,0.06161544682571775,1219
10,10,4,0.0032854832187626365,65
10,16,5,0.018095430651031138,358
10,48,3,0.0004043671653861706,8
10,2,3,0.0016174686615446825,32
10,40,5,0.00025272947836635666,5
10,225,0,0.000151637687019814,3
10,263,1,5.054589567327133e-05,1
10,58,2,0.0011120097048119692,22
10,58,4,0.0003538212697128993,7
10,13,2,0.000303275374039628,6
10,300,1,0.000151637687019814,3
10,61,5,0.0002021835826930853,4
10,416,3,5.054589567327133e-05,1
11,28,1,0.40859819952232224,2224
11,12,3,0.06393532978137056,348
11,12,4,0.14752893624839242,803
11,11,4,0.0742237736542348,404
11,11,3,0.028109498438361198,153
11,44,1,0.15451038030497888,841
11,73,1,0.09424949476391696,513
11,34,2,0.011207054932941392,61
11,90,5,0.006062832996509278,33
11,36,2,0.00551166636046298,30
11,64,5,0.003858166452324086,21
11,55,3,0.000551166636046298,3
11,55,4,0.00018372221201543268,1
11,249,2,0.000551166636046298,3
11,9,2,0.000551166636046298,3
11,77,2,0.00018372221201543268,1
11,133,3,0.00018372221201543268,1
12,34,2,0.15079503756770923,863
12,28,1,0.13716582212126507,785
12,12,3,0.1022191158483313,585
12,12,4,0.17211252839419885,985
12,53,2,0.13681635505853573,783
12,42,3,0.046304385811637254,265
12,42,4,0.058360999475799404,334
12,64,5,0.03564564039839245,204
12,59,2,0.02341429320286563,134
12,73,1,0.03284990389655775,188
12,44,1,0.05172112528394199,296
12,134,1,0.0024462694391053645,14
12,36,2,0.003319937095928709,19
12,71,4,0.004543071815481391,26
12,71,3,0.0038441376900227153,22
12,196,5,0.007164074785951424,41
12,55,4,0.0019220688450113576,11
12,55,3,0.00034946706272933774,2
12,11,3,0.0031452035645640397,18
12,11,4,0.0022715359077406954,13
12,9,2,0.011532413070068146,66
12,211,5,0.0012231347195526823,7
12,223,5,0.0017473353136466887,10
12,56,2,0.0020968023763760267,12
12,216,4,0.0015726017822820198,9
12,216,3,0.0008736676568233444,5
12,80,1,0.00017473353136466887,1
12,349,5,0.00017473353136466887,1
12,90,5,0.0005242005940940067,3
12,39,1,0.00017473353136466887,1
12,88,2,0.0006989341254586755,4
12,249,2,0.00017473353136466887,1
12,293,1,0.0005242005940940067,3
12,217,4,0.0005242005940940067,3
12,217,3,0.00017473353136466887,1
12,179,1,0.0010484011881880134,6
12,420,3,0.00017473353136466887,1
12,419,1,0.00017473353136466887,1
13,10,2,0.5913461538461539,861
13,10,4,0.040521978021978024,59
13,10,5,0.0027472527472527475,4
13,17,5,0.17582417582417584,256
13,2,3,0.044642857142857144,65
13,74,2,0.10645604395604395,155
13,74,4,0.004120879120879121,6
13,61,5,0.0020604395604395605,3
13,13,2,0.01304945054945055,19
13,225,0,0.009615384615384616,14
13,36,5,0.0013736263736263737,2
13,72,1,0.0020604395604395605,3
13,291,1,0.0006868131868131869,1
13,6,3,0.0006868131868131869,1
13,90,3,0.003434065934065934,5
13,263,1,0.0006868131868131869,1
13,46,3,0.0006868131868131869,1
14,52,2,0.6840399675938428,5066
14,43,5,0.12111801242236025,897
14,43,4,0.0005401026194977045,4
14,20,2,0.16513637591142316,1223
14,14,5,0.02903051579800162,215
14,14,4,0.00013502565487442613,1
15,37,3,0.9216725559481743,3130
15,61,4,0.04858657243816254,165
15,61,5,0.006772673733804476,23
15,61,2,0.0002944640753828033,1
15,17,0,0.0005889281507656066,2
15,31,3,0.011778563015312132,40
15,224,1,0.0017667844522968198,6
15,15,4,0.001177856301531213,4
15,15,2,0.0002944640753828033,1
15,69,1,0.004711425206124852,16
15,265,1,0.0002944640753828033,1
15,122,1,0.0008833922261484099,3
15,13,5,0.0002944640753828033,1
15,33,3,0.0002944640753828033,1
15,171,1,0.0005889281507656066,2
16,31,3,0.85828025477707,5390
16,65,5,0.0012738853503184713,8
16,15,4,0.09522292993630574,598
16,15,5,0.006847133757961784,43
16,15,2,0.0001592356687898089,1
16,15,1,0.0001592356687898089,1
16,33,3,0.022133757961783438,139
16,171,1,0.006050955414012739,38
16,222,1,0.0027070063694267514,17
16,16,4,0.0017515923566878981,11
16,16,5,0.0003184713375796178,2
16,16,0,0.0006369426751592356,4
16,32,3,0.0015923566878980893,10
16,61,1,0.0011146496815286624,7
16,265,1,0.0014331210191082802,9
16,17,4,0.0003184713375796178,2
17,32,3,0.06771124790151091,1331
17,33,3,0.5913415068423462,11624
17,16,5,0.06338708856895763,1246
17,16,4,0.2247545403672992,4418
17,16,2,0.004171541944345525,82
17,40,4,0.00035610723915144733,7
17,40,0,0.00025436231367960524,5
17,66,0,0.001170066642926184,23
17,17,2,0.0013226840311339472,26
17,17,4,0.024164419799562496,475
17,17,1,0.00010174492547184209,2
17,17,5,0.006766037543877499,133
17,37,3,0.00035610723915144733,7
17,10,5,0.011548049041054078,227
17,61,4,0.0007122144783028947,14
17,61,2,0.00025436231367960524,5
17,171,1,0.0005595970900951316,11
17,69,1,0.00015261738820776313,3
17,222,1,0.00010174492547184209,2
17,224,1,0.00010174492547184209,2
17,265,1,0.00025436231367960524,5
17,225,5,5.087246273592104e-05,1
17,399,3,0.00035610723915144733,7
17,441,0,5.087246273592104e-05,1
18,47,5,0.1353637901861252,80
18,47,4,0.22504230118443316,133
18,47,2,0.06260575296108291,37
18,47,1,0.011844331641285956,7
18,52,5,0.25042301184433163,148
18,38,3,0.1658206429780034,98
18,18,4,0.0338409475465313,20
18,18,5,0.01692047377326565,10
18,18,2,0.011844331641285956,7
18,18,0,0.001692047377326565,1
18,18,1,0.00338409475465313,2
18,20,5,0.043993231810490696,26
18,83,3,0.032148900169204735,19
18,5,1,0.001692047377326565,1
18,336,5,0.001692047377326565,1
18,453,1,0.001692047377326565,1
19,25,0,0.49166666666666664,177
19,8,0,0.3611111111111111,130
19,199,2,0.005555555555555556,2
19,19,3,0.08055555555555556,29
19,19,4,0.002777777777777778,1
19,232,2,0.016666666666666666,6
19,154,0,0.005555555555555556,2
19,99,3,0.016666666666666666,6
19,59,0,0.011111111111111112,4
19,129,2,0.002777777777777778,1
19,106,0,0.005555555555555556,2
20,52,2,0.1564625850340136,322
20,52,5,0.017978620019436346,37
20,52,4,0.008746355685131196,18
20,52,1,0.003887269193391642,8
20,18,5,0.11613216715257532,239
20,47,5,0.6652089407191448,1369
20,20,2,0.027210884353741496,56
20,20,4,0.0024295432458697765,5
20,20,5,0.0009718172983479105,2
20,20,0,0.00048590864917395527,1
20,209,1,0.00048590864917395527,1
21,0,4,0.2785313376987839,1191
21,0,3,0.4586061739943873,1961
21,25,2,0.1772684752104771,758
21,99,1,0.017072029934518243,73
21,21,3,0.007951356407857811,34
21,21,4,0.003274087932647334,14
21,59,0,0.001403180542563143,6
21,129,1,0.0353133769878391,151
21,39,1,0.0009354536950420954,4
21,123,1,0.011927034611786716,51
21,78,1,0.00023386342376052386,1
21,8,2,0.0037418147801683817,16
21,71,4,0.0009354536950420954,4
21,71,3,0.001403180542563143,6
21,266,5,0.0007015902712815715,3
21,19,1,0.00023386342376052386,1
21,133,3,0.0004677268475210477,2
22,22,2,0.05162943976565361,282
22,22,4,0.02837788355913585,155
22,22,1,0.007323324789454412,40
22,22,5,0.010984987184181618,60
22,28,5,0.03185646283412669,174
22,23,0,0.13017209813255218,711
22,24,0,0.5710362504577078,3119
22,44,5,0.11827169534968876,646
22,117,0,0.0038447455144635665,21
22,4,3,0.01885756133284511,103
22,138,2,0.0001830831197363603,1
22,138,4,0.0003661662394727206,2
22,138,1,0.0001830831197363603,1
22,82,5,0.0005492493592090809,3
22,118,0,0.020688392530208714,113
22,80,5,0.0005492493592090809,3
22,57,0,0.001830831197363603,10
22,218,0,0.0001830831197363603,1
22,152,0,0.0005492493592090809,3
22,139,0,0.0014646649578908824,8
22,63,3,0.0005492493592090809,3
22,87,0,0.0001830831197363603,1
22,134,5,0.0001830831197363603,1
22,283,4,0.0001830831197363603,1
23,23,2,0.13726019994596056,508
23,23,4,0.11618481491488787,430
23,23,5,0.009727100783572008,36
23,24,4,0.050256687381788706,186
23,24,2,0.08430154012429074,312
23,24,0,0.012429073223453121,46
23,24,5,0.00405295865982167,15
23,22,1,0.17292623615239125,640
23,29,3,0.07565522831667117,280
23,34,5,0.057552012969467714,213
23,36,5,0.06160497162928938,228
23,125,1,0.047824912185895706,177
23,124,3,0.09267765468792219,343
23,4,1,0.0645771413131586,239
23,218,0,0.008646311807619562,32
23,219,0,0.0002701972439881113,1
23,139,4,0.0008105917319643339,3
23,139,2,0.0002701972439881113,1
23,283,1,0.0002701972439881113,1
23,355,3,0.0002701972439881113,1
23,176,2,0.0005403944879762226,2
23,63,1,0.0008105917319643339,3
23,87,2,0.0002701972439881113,1
23,190,3,0.0002701972439881113,1
23,9,5,0.0002701972439881113,1
23,138,1,0.0002701972439881113,1
24,24,4,0.048691576617627914,1122
24,24,2,0.3139348175150805,7234
24,24,5,0.0451764093217029,1041
24,24,1,0.0019094735928481535,44
24,34,5,0.317319793429675,7312
24,22,1,0.13118951525409017,3023
24,9,5,0.0030811960248231566,71
24,29,3,0.01735885084407412,400
24,23,2,0.012151195590851885,280
24,23,4,0.0033415787874842683,77
24,23,1,0.00039057414399166774,9
24,23,5,0.0012585166861953738,29
24,88,5,0.00043397127110185305,10
24,4,1,0.04699908866033069,1083
24,56,5,0.0029944017706027863,69
24,36,5,0.005164258126112051,119
24,125,1,0.03506487870502973,808
24,87,2,0.004122727075467604,95
24,87,5,0.0016056937030768563,37
24,57,2,0.0014755023217463005,34
24,57,4,0.0001301913813305559,3
24,57,5,8.679425422037061e-05,2
24,138,1,0.0003037798897712971,7
24,124,3,0.0008679425422037061,20
24,218,0,0.002647224753721304,61
24,218,2,0.00017358850844074122,4
24,152,2,0.0002603827626611118,6
24,152,5,4.3397127110185304e-05,1
24,250,1,4.3397127110185304e-05,1
24,53,5,0.00043397127110185305,10
24,283,1,8.679425422037061e-05,2
24,192,1,4.3397127110185304e-05,1
24,219,0,0.0002603827626611118,6
24,219,2,4.3397127110185304e-05,1
24,59,5,8.679425422037061e-05,2
24,172,1,4.3397127110185304e-05,1
24,63,1,0.00017358850844074122,4
24,289,5,8.679425422037061e-05,2
24,205,1,0.0001301913813305559,3
24,220,2,8.679425422037061e-05,2
24,220,5,4.3397127110185304e-05,1
24,364,5,4.3397127110185304e-05,1
24,186,2,0.0001301913813305559,3
24,114,2,8.679425422037061e-05,2
25,26,5,0.1772428884026258,324
25,26,4,0.11323851203501094,207
25,1,3,0.7056892778993435,1290
25,197,5,0.0010940919037199124,2
25,49,0,0.0016411378555798686,3
25,177,5,0.0010940919037199124,2
26,49,5,0.08798646362098139,104
26,49,4,0.11928934010152284,141
26,49,0,0.0008460236886632825,1
26,62,3,0.7385786802030457,873
26,197,5,0.001692047377326565,2
26,1,3,0.02284263959390863,27
26,54,5,0.02284263959390863,27
26,26,4,0.004230118443316413,5
26,26,1,0.001692047377326565,2
27,14,5,0.8665930120149151,6275
27,14,4,0.0012429222483082447,9
27,14,3,0.00027620494406849883,2
27,20,2,0.09708603784007734,703
27,54,2,0.003590664272890485,26
27,27,5,0.03093495373567187,224
27,7,5,0.00013810247203424942,1
27,197,2,0.00013810247203424942,1
28,28,4,0.4492839773034315,8314
28,28,1,0.12293974601459065,2275
28,28,5,0.040259389354228584,745
28,28,2,0.01405025668738179,260
28,44,3,0.3507160226965685,6490
28,34,0,0.006052418265333694,112
28,80,4,0.001459065117535801,27
28,80,1,0.00010807889759524453,2
28,80,2,5.4039448797622264e-05,1
28,82,3,0.0015131045663334234,28
28,36,0,0.003728721967035936,69
28,134,2,0.0002701972439881113,5
28,134,4,0.00048635503917860036,9
28,134,5,5.4039448797622264e-05,1
28,179,3,0.0009727100783572007,18
28,22,5,0.0023236962982977572,43
28,72,5,0.0032423669278573357,60
28,53,0,0.001026749527154823,19
28,59,0,0.0003242366927857336,6
28,9,0,0.0004323155903809781,8
28,249,0,5.4039448797622264e-05,1
28,56,0,5.4039448797622264e-05,1
28,178,0,5.4039448797622264e-05,1
28,120,0,5.4039448797622264e-05,1
28,84,5,5.4039448797622264e-05,1
28,380,0,5.4039448797622264e-05,1
28,163,0,0.00010807889759524453,2
28,226,5,5.4039448797622264e-05,1
28,419,1,5.4039448797622264e-05,1
28,419,4,5.4039448797622264e-05,1
28,309,3,5.4039448797622264e-05,1
28,138,5,5.4039448797622264e-05,1
29,29,5,0.4943117178612059,869
29,29,4,0.004550625711035267,8
29,24,2,0.45449374288964733,799
29,23,2,0.011376564277588168,20
29,4,1,0.003981797497155859,7
29,22,1,0.00739476678043231,13
29,124,5,0.008532423208191127,15
29,57,2,0.002844141069397042,5
29,252,5,0.0034129692832764505,6
29,252,4,0.0005688282138794084,1
29,264,5,0.0005688282138794084,1
29,125,1,0.003981797497155859,7
29,87,2,0.002844141069397042,5
29,152,2,0.0005688282138794084,1
29,63,1,0.0005688282138794084,1
30,35,3,0.41000904431715407,2720
30,35,4,0.23590593910159782,1565
30,45,5,0.014621646065722037,97
30,50,5,0.3035875791377751,2014
30,30,4,0.008441362677117878,56
30,30,3,0.01673198673500151,111
30,60,2,0.008139885438649382,54
30,38,3,0.0010551703346397348,7
30,38,4,0.0004522158577027434,3
30,5,0,0.00030147723846849563,2
30,5,2,0.00015073861923424781,1
30,302,1,0.00030147723846849563,2
30,43,5,0.00015073861923424781,1
30,32,4,0.00015073861923424781,1
31,37,4,0.13863757317722192,1563
31,37,3,0.2964342735497605,3342
31,6,5,0.4796877771864467,5408
31,61,2,0.06528295192478269,736
31,69,1,0.008160368990597836,92
31,122,1,0.0015965939329430547,18
31,224,1,0.0026609898882384245,30
31,31,4,0.0008869966294128083,10
31,31,3,0.004080184495298918,46
31,33,3,0.00026609898882384245,3
31,33,4,8.869966294128082e-05,1
31,48,5,0.00017739932588256165,2
31,46,5,0.0004434983147064041,5
31,15,2,0.0011530956182366507,13
31,222,1,8.869966294128082e-05,1
31,171,1,0.0003547986517651233,4
32,48,5,0.07470449172576832,158
32,16,2,0.0690307328605201,146
32,2,5,0.3271867612293144,692
32,33,4,0.019858156028368795,42
32,33,3,0.010874704491725768,23
32,17,2,0.33286052009456263,704
32,17,1,0.00047281323877068556,1
32,32,4,0.08794326241134752,186
32,32,3,0.06430260047281323,136
32,61,2,0.006619385342789598,14
32,69,1,0.0009456264775413711,2
32,224,1,0.0014184397163120568,3
32,6,5,0.00047281323877068556,1
32,37,3,0.0014184397163120568,3
32,37,4,0.00047281323877068556,1
32,416,5,0.00047281323877068556,1
32,40,2,0.0009456264775413711,2
33,31,3,0.21966050164682038,2601
